Date,LONN.SE,SIKA.SE
2023-10-13,434.66050030663075,236.07763745966523
2023-10-16,442.1755951716504,235.4619492644202
2023-10-17,430.9443801631579,234.0546987818164
2023-10-18,430.96347415296486,232.67945021509948
2023-10-19,422.26519715451764,244.67428489331482
2023-10-20,400.4104667059762,245.92112949574803
2023-10-23,390.5323188842265,248.07298461942995
2023-10-24,388.872449803085,248.69265648738752
2023-10-25,381.52243363929614,247.3448003550975
2023-10-26,387.64212108731255,245.48015613292282
2023-10-27,379.76378975601835,245.80394772644462
2023-10-30,370.4892358792324,237.7998245106232
2023-10-31,378.27757505086106,233.0783960510553
2023-11-01,377.20167428493903,230.4624542443496
2023-11-02,375.40870719937755,229.51870936901835
2023-11-03,361.841978720789,225.2671508321082
2023-11-06,366.61665604189767,229.3910682257726
2023-11-07,382.2817325396929,227.2141833346319
2023-11-08,381.99159695501305,227.81801500401667
2023-11-09,386.60230101964214,224.56680744495802
2023-11-10,380.19393916618395,225.42377364180015
2023-11-13,374.8854459262561,222.42564609582192
2023-11-14,370.512870888351,221.89327570840757
2023-11-15,375.132405088978,214.5418673317635
2023-11-16,371.99220596382503,210.4792351936219
2023-11-17,381.7374111965375,207.77731998959416
2023-11-20,381.60238940731966,210.41073228220543
2023-11-21,385.3941026662196,214.33750985497096
2023-11-22,378.61979409986657,214.89181080049534
2023-11-23,372.17144723985774,215.88323819315556
2023-11-24,360.83803509146526,210.36524190019315
2023-11-27,381.55642909729426,210.73294472189178
2023-11-28,389.9789963711893,207.22491602515487
2023-11-29,408.6478131701067,209.49458257800984
2023-11-30,395.84939282958806,208.81253268271533
2023-12-01,398.97981779214246,209.11952740309147
2023-12-04,396.1475910058721,211.6864418990373
2023-12-05,378.0287377866841,212.27736407932616
2023-12-06,372.47039200817153,211.26839616877854
2023-12-07,367.35694549031695,205.8963493535726
2023-12-08,372.9871759117716,205.92294638467772
2023-12-11,374.87390347675307,204.19822615773873
2023-12-12,376.9892428992272,204.93295236899544
2023-12-13,374.7810092166721,202.8056565681846
2023-12-14,385.7389984603819,204.57866313912209
2023-12-15,372.51419920113847,203.4261270926298
2023-12-18,386.2993307219898,204.18918228227741
2023-12-19,380.9371569251203,207.49851428294866
2023-12-20,381.22390187577184,208.04695587982178
2023-12-21,380.7311946841396,210.52074508665592
2023-12-22,381.1894783372817,208.22627899309396
2023-12-27,380.74836848683265,207.53077326815418
2023-12-28,372.4152435179223,207.5274052196146
2024-01-03,360.35033318408534,205.74740182819707
2024-01-04,359.07690270140347,202.88281045292806
2024-01-05,361.09622491140624,200.13477500721157
2024-01-08,377.37543425267074,203.48659141842447
2024-01-09,365.74634029695864,199.26822893266137
2024-01-10,354.5563205976679,198.06370921067372
2024-01-11,365.2828085513773,198.05104717618156
2024-01-12,357.6956870787882,200.19367743598713
2024-01-15,362.3265227769547,201.36809186532687
2024-01-16,364.05320314866066,205.52705145683842
2024-01-17,353.359545302415,198.440339882231
2024-01-18,343.2087380444617,198.85469154977426
2024-01-19,338.47537080757076,199.86712362468532
2024-01-22,341.36963663250714,198.5593574593874
2024-01-23,341.21734966124853,202.1991156827447
2024-01-24,330.67894206285445,195.86335991827937
2024-01-25,319.68223650108575,191.8689258132819
2024-01-26,302.802182978284,192.71785203885307
2024-01-29,289.82830954800454,190.17805347465725
2024-01-30,289.9173723015509,192.54703782417113
2024-01-31,297.8517039377226,192.85756048515498
2024-02-01,293.7949776823484,193.5234904489576
2024-02-02,289.5950600429471,196.40292234542252
2024-02-05,285.6674885367383,195.63298899905547
2024-02-06,294.3258468550045,194.34393933484205
2024-02-07,305.6965018142041,194.40007215415702
2024-02-08,299.03944286902913,190.2665544271537
2024-02-09,296.60329107406284,189.8529733550553
2024-02-12,302.604354570964,187.61953495193669
2024-02-13,307.1030679797107,189.03244092886564
2024-02-14,303.4067099477945,182.85630676925913
2024-02-15,317.7823554036838,181.3472068560143
2024-02-16,310.6219573777478,177.2914111560829
2024-02-19,295.92219944690345,176.84890826674763
2024-02-20,298.74010572083944,173.43347938635128
2024-02-21,289.37686213483283,176.4202646824411
2024-02-22,277.57702338747913,177.17588274860444
2024-02-23,278.35000581135944,180.21038372048548
2024-02-26,280.40266238490915,178.58478982629424
2024-02-27,283.997699667092,176.02062410266274
2024-02-28,290.50621326076003,176.4590431787496
2024-02-29,297.29333814053007,174.6442001828772
2024-03-01,305.0923501456921,177.311902374991
2024-03-04,292.8249862211708,174.65129429600725
2024-03-05,291.2431792402723,172.54465663984493
2024-03-06,298.03804232491,175.4676653722347
2024-03-07,284.5707014254491,172.22556624028581
2024-03-08,281.2595754917494,177.1543347530914
2024-03-11,294.4995940079136,173.97531982318517
2024-03-12,294.91856232273193,173.77001850770918
2024-03-13,297.26886287389334,174.14594873095
2024-03-14,294.13866267998503,172.72485256016853
2024-03-15,286.7636096848929,169.83551347814287
2024-03-18,292.2177276891555,169.9228549318798
2024-03-19,288.0246884197298,173.37885933503998
2024-03-20,292.7346706878321,178.9563148540603
2024-03-21,304.2770082416171,181.84385165552877
2024-03-22,296.7292266658065,175.9814854924365
2024-03-25,293.1191510711126,174.0570051762764
2024-03-26,292.0652086267299,176.54866690348467
2024-03-27,290.0361281794298,178.6187628160517
2024-03-28,290.9830660723613,178.15411489298177
2024-04-02,279.4002940518758,179.26674781135128
2024-04-03,268.01831855847337,177.51077164929058
2024-04-04,267.84149178678314,180.77534284661527
2024-04-05,257.4464391909994,181.04980419951372
2024-04-08,264.54388940625546,178.36030849606112
2024-04-09,264.6423640571276,180.95779352516243
2024-04-10,259.94404736678075,183.37326714442676
2024-04-11,260.81824370694943,182.97093255980337
2024-04-12,250.04446971988463,180.7254301050214
2024-04-15,254.91235765483086,183.13206735900238
2024-04-16,253.46282822495283,185.07132737781927
2024-04-17,245.97292504418192,185.30070974888275
2024-04-18,259.7930961645997,187.52272449256148
2024-04-19,274.1487135312592,191.72646041026405
2024-04-22,266.4478269166751,188.20462772943338
2024-04-23,257.77156240014295,192.20313706217675
2024-04-24,262.082054450363,195.00054515136506
2024-04-25,249.77603863326948,191.41811286381346
2024-04-26,250.79141237886355,191.7796063197632
2024-04-29,241.15136950087836,189.2278496249767
2024-04-30,252.28149178339117,188.4536966945421
2024-05-02,248.92992783209573,189.79772308141455
2024-05-03,254.38197793952008,189.76196859891905
2024-05-06,247.46457386778994,190.88976416941972
2024-05-07,244.14545536119212,187.6059819128152
2024-05-08,252.1271905911867,191.774158537079
2024-05-10,248.8666089091884,192.34896263817961
2024-05-13,249.43973997988874,194.32721221165664
2024-05-14,263.0046778741341,198.97931953774764
2024-05-15,275.78103446355715,201.21839587403088
2024-05-16,277.66695483513774,202.3223241117188
2024-05-17,285.2839948026005,199.9221863023055
2024-05-21,274.40347482647775,197.02980402132653
2024-05-22,270.9566662258135,197.9486962938443
2024-05-23,273.9905265311405,202.29846963720968
2024-05-24,283.0976654552272,204.64998442028843
2024-05-27,302.93190429033297,209.78116677660344
2024-05-28,311.25878931418424,214.20636560361706
2024-05-29,314.55227271109067,212.3324507937826
2024-05-30,311.5579668769126,209.28538960890577
2024-05-31,307.90601801153946,206.47506550937848
2024-06-03,306.5030863835527,204.9308235012525
2024-06-04,295.61278245736906,202.4327012963108
2024-06-05,302.9913187326873,202.67003643890402
2024-06-06,304.82365154688944,204.86009916435137
2024-06-07,316.3868982585432,206.47457939351776
2024-06-10,309.82034245441463,205.0529848517076
2024-06-11,309.89369835728684,206.72497088804403
2024-06-12,304.0967105853014,205.84600751769025
2024-06-13,307.60064076905917,207.19340254168895
2024-06-14,298.8429279314696,205.18867760794612
2024-06-17,296.8850138203323,205.69698883425067
2024-06-18,287.4804694957253,199.42625190389413
2024-06-19,291.3573111774574,196.09530574948303
2024-06-20,281.0010262090761,194.4776955806588
2024-06-21,273.6419540982614,192.63531639941905
2024-06-24,273.8800045369134,195.11088321166594
2024-06-25,275.7719004620295,194.36049704850817
2024-06-26,276.60039068986043,194.50500394341083
2024-06-27,275.1059190573149,195.28971291765734
2024-06-28,268.93865435081784,196.56041590818023
2024-07-01,257.64766352163366,190.2381435662836
2024-07-02,255.43017147652085,196.54139296556917
2024-07-03,260.3013275196982,199.06704915064896
2024-07-04,255.3569513703174,195.86906210934688
2024-07-05,266.5011266847138,192.126564290115
2024-07-08,273.2261052088314,193.81790374151254
2024-07-09,270.29590804912556,198.97919533337054
2024-07-10,265.8744584277965,198.29343375871412
2024-07-11,270.47079820174605,201.17287703871483
2024-07-12,262.9542647785954,202.21686584977863
2024-07-15,260.5593180490136,200.58300148975022
2024-07-16,258.69122117209565,195.93103716938973
2024-07-17,256.0640515650903,192.66674933937244
2024-07-18,251.36954381550822,198.50259134703379
2024-07-19,238.64691776154726,198.87867263281996
2024-07-22,244.6364635626899,199.86069522034035
2024-07-23,243.56656827562043,200.78300186417485
2024-07-24,252.36658516662195,203.35296731102957
