Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-09-26,417.3380075377333,213.10129873735764,418.3038441670731,214.017469411207,416.37217090839346,212.1851280635083
2023-09-27,441.7371213454977,229.77782494626396,442.7594243340316,230.7656917775033,440.71481835696375,228.78995811502466
2023-09-28,480.73022354059833,238.25368798910063,481.8427674506668,239.27799447228682,479.6176796305298,237.2293815059145
2023-09-29,484.2362951568676,234.97622749378306,485.3569530952079,235.98644343313728,483.1156372185272,233.9660115544289
2023-10-02,525.3535938503602,271.5537017996623,526.5694086938,272.7211725726617,524.1377790069203,270.38623102666287
2023-10-03,498.2737032327019,249.60395216749413,499.4268476511992,250.67705600312397,497.12055881420446,248.5308483318643
2023-10-04,513.9966257130947,247.74402297315586,515.1861573625116,248.80913055257616,512.8070940636776,246.67891539373556
2023-10-05,586.4516678931761,321.53870023237283,587.8088807325493,322.9210678172068,585.0944550538029,320.1563326475389
2023-10-06,527.2322349122398,260.06732447776346,528.4523974554294,261.1854127171348,526.0120723690503,258.94923623839213
2023-10-09,476.53552063960745,258.65297512555935,477.63835683641275,259.76498275722554,475.4326844428022,257.5409674938931
2023-10-10,489.9053792599675,240.1327305640105,491.03915704117543,241.16511547615156,488.7716014787597,239.10034565186942
2023-10-11,513.0050016554098,260.9164021780871,514.1922384099929,262.0381407945019,511.8177649008268,259.7946635616722
2023-10-12,531.9330957278596,272.00483001219936,533.1641373749964,273.1742402874023,530.7020540807229,270.8354197369964
2023-10-13,507.2305862381261,251.88463824643202,508.40445938378235,252.96754726726795,506.05671309246986,250.80172922559606
2023-10-16,550.7650106639104,250.73279571592425,552.0396346182355,251.81075270524468,549.4903867095854,249.65483872660383
2023-10-17,485.9433844925253,244.60075394523543,487.0679931120404,245.65234790028808,484.8187758730103,243.5491599901828
2023-10-18,480.644242333394,241.20153245742634,481.7565872589514,242.23851239060534,479.5318974078367,240.16455252424737
2023-10-19,466.5010964222415,208.48648846903436,467.5807101607794,209.38281902995027,465.4214826837038,207.59015790811847
2023-10-20,494.13585412933946,200.53864924838058,495.27942241012937,201.40081025116817,492.9922858485497,199.67648824559305
2023-10-23,521.4223890766182,251.8018353156051,522.6291060150041,252.88438834791646,520.2156721382323,250.71928228329384
2023-10-24,538.4321371060781,253.08933012933767,539.67821934886,254.1774183930064,537.1860548632965,252.001241865669
2023-10-25,493.4911199932161,269.43185976387406,494.6331961792684,270.5902082581298,492.34904380716404,268.2735112696184
2023-10-26,488.3886708809696,259.20342246792944,489.51893857567205,260.3177965971983,487.2584031862673,258.08904833866063
2023-10-27,539.8594411893157,286.02355958150093,541.1088266121097,287.25323954530796,538.6100557665219,284.793879617694
2023-10-30,599.555644991362,275.34919645144504,600.9431840910875,276.532984914263,598.1681058916369,274.1654079886272
2023-10-31,609.5411205932352,292.1577222289809,610.9517688704702,293.41377434518466,608.1304723160005,290.90167011277725
2023-11-01,666.1629522754877,309.5692643722492,667.7046392745053,310.90017264556076,664.6212652764705,308.2383560989378
2023-11-02,642.6978177726037,305.0833240434074,644.1851999012143,306.39494624479784,641.2104356439935,303.771701842017
2023-11-03,633.5323762323808,276.9202959521964,634.9985469711737,278.1108389270554,632.0662054935882,275.72975297733745
2023-11-06,638.143698461039,282.67114300663997,639.6205410864985,283.8864101734785,636.6668558355798,281.4558758398015
2023-11-07,665.4371279785362,281.29754247832614,666.9771352175516,282.50690422586837,663.8971207395211,280.0881807307839
2023-11-08,659.8832061546786,262.23171148851884,661.4103600684825,263.35910491710234,658.356052240875,261.1043180599354
2023-11-09,626.9100509479379,261.07432238906,628.3608957777178,262.1967399401738,625.4592061181581,259.9519048379463
2023-11-10,654.9300576578536,258.4936253644727,656.4457486036019,259.60494791548075,653.4143667121056,257.38230281346466
2023-11-13,645.82198136603,282.5801169757141,647.3165936811562,283.7949928010611,644.327369050904,281.3652411503671
2023-11-14,652.6968816939194,300.69676363309253,654.2074044472032,301.98952701930534,651.186358940636,299.40400024687983
2023-11-15,620.3468784865487,318.2211446727276,621.7825343034581,319.5892493359809,618.9112226696395,316.85304000947434
2023-11-16,561.2040981341556,291.10941885540825,562.5028810504577,292.3609640783464,559.9053152178536,289.8578736324702
2023-11-17,519.7257251488519,293.37148225517774,520.9285155333667,294.6327526002129,518.5229347643373,292.11021191014265
2023-11-20,520.1664850611684,297.66228201859263,521.3702954871372,298.9419994821291,518.9626746351996,296.3825645550562
2023-11-21,451.99710134298283,284.35233657743584,453.0431487888124,285.5748315756191,450.9510538971533,283.1298415792526
2023-11-22,456.2491682571228,276.2449485804417,457.3050561725523,277.43258808422684,455.19328034169337,275.05730907665657
2023-11-23,449.0135876262559,272.2830049727031,450.05273038864016,273.45361118496743,447.9744448638718,271.11239876043874
2023-11-24,473.9573888128127,266.5123628443231,475.05425849300894,267.65815976110855,472.8605191326166,265.3665659275376
2023-11-27,495.9240335483527,293.4224477645003,497.07174017540274,294.6839372217852,494.77632692130277,292.1609583072153
2023-11-28,502.05993326197165,303.37687017514463,503.2218400735012,304.68115594545895,500.89802645044216,302.0725844048302
2023-11-29,461.95861617219384,297.8598450769808,463.0277173436175,299.1404119087819,460.8895150007703,296.5792782451795
2023-11-30,489.4321467051074,325.84692039870066,490.56482929410316,327.24780999628734,488.2994641161117,324.44603080111386
2023-12-01,490.21898150481815,323.36895100427057,491.3534850491476,324.75918725106436,489.0844779604887,321.97871475747667
2023-12-04,553.0960442450436,334.08507952401675,554.3760628616716,335.5213868306547,551.8160256284156,332.64877221737873
2023-12-05,513.5887158803301,323.8893028826688,514.7773035125455,325.2817762398598,512.4001282481147,322.49682952547766
2023-12-06,523.9622930538447,316.04635831504925,525.1748880389263,317.40511307994615,522.749698068763,314.6876035501523
2023-12-07,503.0308791501164,300.07674979289294,504.19503300142395,301.3668475993971,501.8667252988086,298.78665198638873
2023-12-08,485.4752511500457,307.7281707513822,486.5987763783492,309.05116374687384,484.35172592174206,306.4051777558905
2023-12-11,454.91192977867036,308.2361249559338,455.96472295103456,309.5613017614192,453.859136606306,306.91094815044835
2023-12-12,440.1548365110354,322.29191092727007,441.1734776508432,323.6775167352118,439.1361953712275,320.9063051193283
2023-12-13,422.79085483879436,327.19643363164926,423.76931087868957,328.60312509180244,421.81239879889904,325.7897421714961
2023-12-14,419.50795364736473,318.06211925461554,420.4788121376385,319.4295402316344,418.5370951570909,316.6946982775966
2023-12-15,383.36279732937794,319.4125176128087,384.25000583974435,320.7857442577476,382.47558881901153,318.03929096786976
2023-12-18,378.01129816652286,317.13781856602606,378.886121814212,318.501265765364,377.1364745188337,315.7743713666881
2023-12-19,369.9136389905228,305.4807172364403,370.76972239480534,306.7940479210336,369.05755558624026,304.1673865518469
2023-12-20,356.5340319440968,306.34393756734573,357.359151203398,307.66097943134963,355.70891268479556,305.0268957033417
2023-12-21,352.50969948518207,308.6110610548065,353.32550531597394,309.9378497953687,351.69389365439025,307.28427231424416
2023-12-22,337.68926579515966,305.90038819433613,338.47077300597925,307.2155231392816,336.9077585843401,304.58525324939063
2023-12-27,329.1775632365676,305.2749443435847,329.93937199203293,306.5873903639784,328.4157544811024,303.962498323191
2023-12-28,336.3237264397733,289.80650885233973,337.1020734113997,291.0524525705355,335.545379468147,288.56056513414404
2024-01-03,311.31753619548607,281.2194556056899,312.038011863608,282.42848164010815,310.59706052736425,280.01042957127174
2024-01-04,306.85615222105656,283.48714130348776,307.5663030014802,284.7059166315336,306.14600144063303,282.2683659754419
2024-01-05,336.36668392713534,311.39714900090115,337.145130314377,312.7359157635877,335.5882375398938,310.0583822382147
