Date,LONN.SE_0,SIKA.SE_0
2023-09-08,491.83249599309084,242.02785579861944
2023-09-11,464.2316816529557,243.0230380476235
2023-09-12,479.860416616547,241.32918233868466
2023-09-13,440.9937342198849,257.774763927096
2023-09-14,453.00673772548737,263.3822426141785
2023-09-15,438.59453690999993,281.7455363953007
2023-09-18,388.9665158740623,256.0813073881277
2023-09-19,372.1032886869968,256.63313283974105
2023-09-20,384.297704485077,272.3502248966962
2023-09-21,402.4057379334101,274.16212745686397
2023-09-22,399.2767047643115,279.61058462771183
2023-09-25,423.24911847840946,287.12777093521225
2023-09-26,441.86613940027064,295.4886748157123
2023-09-27,443.13355586451644,302.02087239698005
2023-09-28,446.1038052945004,317.30072409686386
2023-09-29,438.2108881642139,324.2715824542156
2023-10-02,406.04886707444325,307.3509705973372
2023-10-03,377.14023123640254,299.08047364313
2023-10-04,370.7248217973889,300.62533484437193
2023-10-05,356.25098431944497,299.50296664524967
2023-10-06,353.40296306596804,311.34305524876083
2023-10-09,351.7332327074063,300.3288520265762
2023-10-10,357.29210219967865,294.9142521727916
2023-10-11,347.83411845942385,306.53623922561906
2023-10-12,349.8490195578695,306.61680655650156
2023-10-13,371.7995599611532,292.02104915464014
2023-10-16,351.40025220127717,289.76178671955967
2023-10-17,348.9061405989064,306.8062444653827
2023-10-18,368.9696387917802,303.04221449162895
2023-10-19,373.4884198613301,297.48704590916174
2023-10-20,368.76647136767616,288.2967179653761
2023-10-23,369.43734204904047,284.35865784213786
2023-10-24,366.4006142687516,273.0911272071894
2023-10-25,378.4626618927768,275.75757431374376
2023-10-26,368.58164924555695,266.9014299592013
2023-10-27,354.2838012912539,266.058180670439
2023-10-30,352.29227477846865,268.6651391006795
2023-10-31,341.0478105971082,275.9330648503692
2023-11-01,342.90165524395474,266.2883137289631
2023-11-02,347.54823345216124,285.0587390089531
2023-11-03,350.99846829434995,272.0782867001248
2023-11-06,375.1266366111388,280.88050213360407
2023-11-07,370.03636979624616,274.50985367914785
2023-11-08,369.32692186603725,282.218179898635
2023-11-09,367.1861239056841,261.86952410282925
2023-11-10,375.70530217099895,267.78886319805247
2023-11-13,368.46376010375985,261.79339075928635
2023-11-14,361.2966707930666,259.4555347545467
2023-11-15,359.24153359786294,265.0623206750271
2023-11-16,352.628399289118,259.99151803111675
2023-11-17,353.1163513755498,270.8453375692158
2023-11-20,339.5477127366363,255.66292832788184
2023-11-21,321.0246522298132,246.01570098364596
2023-11-22,317.4228183649353,245.73661236874605
2023-11-23,327.710120902841,257.3991155469775
2023-11-24,326.5925398405678,264.326431441888
2023-11-27,335.4442654136821,267.312404654104
2023-11-28,331.00587463711815,261.3134237291041
2023-11-29,326.4718064159296,262.72338321474297
2023-11-30,317.0500173269007,242.85271024801685
