Date,LONN.SE,SIKA.SE
2023-09-04,488.0843060038714,254.74772825750279
2023-09-05,466.11593706215046,251.5684342802297
2023-09-06,479.730762838387,246.89544356731926
2023-09-07,451.95889975391617,234.32252366512935
2023-09-08,455.98040269320484,234.15582842359638
2023-09-11,441.6182536074084,230.06368459512885
2023-09-12,436.96272176355626,233.3311805309827
2023-09-13,435.9470751339822,233.50161096444694
2023-09-14,423.5025388755203,226.86359870184933
2023-09-15,396.5332025177256,224.1314225448778
2023-09-18,383.734624045648,218.95120207502612
2023-09-19,390.5837225464836,222.81112226447297
2023-09-20,394.1059235977307,226.97159162249963
2023-09-21,386.86042719141466,215.26750130620502
2023-09-22,397.60980776242747,208.54489882004344
2023-09-25,383.4565482346393,204.14295466188065
2023-09-26,386.7559464134955,217.08782170462882
2023-09-27,397.65702836969854,222.29430026145377
2023-09-28,391.8545624466769,219.69881806687283
2023-09-29,405.8104882358693,223.6437038381312
2023-10-02,414.6035806459513,216.03896583975683
2023-10-03,420.38894232236254,217.81016116310147
2023-10-04,429.30433269938237,217.23013473505145
2023-10-05,429.88194475726715,217.77786351186614
2023-10-06,430.9964405469293,212.65566842646246
2023-10-09,427.51923965909305,208.25077230386157
2023-10-10,419.8394134926172,208.4864404178748
2023-10-11,433.7228996262624,215.65902894930298
2023-10-12,459.65989432939165,219.20312725101388
2023-10-13,459.495212367859,213.9530780748634
2023-10-16,470.0402088836804,212.6679401441893
2023-10-17,458.1321869340505,215.5532184498653
2023-10-18,462.9052870740123,231.85543166379054
2023-10-19,464.7447056211569,231.70754449580676
2023-10-20,486.3200115938316,241.93671879633024
2023-10-23,518.4245207721134,250.05670024654975
2023-10-24,521.13611112133,254.68756183151496
2023-10-25,502.59907538419475,238.39725040040798
2023-10-26,486.59954200635076,237.3335508762916
2023-10-27,488.5882479580064,235.94614609150196
2023-10-30,527.288751208897,226.96213498378714
2023-10-31,521.882492607584,224.2052277558753
2023-11-01,562.6302503431391,236.57251795866514
2023-11-02,566.363684958668,233.81437966640752
2023-11-03,578.0318030336845,227.43675085285133
2023-11-06,567.7098457327398,226.4453912475781
2023-11-07,569.8038553977328,228.33576223245353
2023-11-08,561.5306158966586,218.853764315363
2023-11-09,564.4629288622214,221.25362832856624
2023-11-10,592.1752982975028,221.4276396508767
2023-11-13,583.3460377039252,224.49476724706932
2023-11-14,576.4835529648697,219.74467251469866
2023-11-15,557.0157332627707,219.30642485770213
2023-11-16,572.1009315476263,214.93851904024632
2023-11-17,550.4183347070635,208.63764851070923
2023-11-20,537.3149963837858,209.31742213063316
2023-11-21,527.7330267079528,209.27524771672233
2023-11-22,524.4737277625292,209.12002965073629
2023-11-23,506.29134895053943,202.68752942703898
2023-11-24,514.9820337030641,214.8835106553904
2023-11-27,518.5892592908837,218.0358597835243
2023-11-28,497.04256863535977,223.79357013254278
2023-11-29,505.1677871173875,234.07045628511017
2023-11-30,510.5158547658822,228.9501534230103
2023-12-01,511.0160316066933,234.58814533464073
2023-12-04,513.2096688086939,241.44189254369914
2023-12-05,508.90750489357333,233.3991347898475
2023-12-06,533.7087543384556,232.6955582634718
2023-12-07,514.3317294509604,227.40349297521487
2023-12-08,553.4240442359948,229.79841886782984
2023-12-11,543.1289505533555,228.0845568867295
2023-12-12,567.7805298190175,228.82228213521188
2023-12-13,569.0514349443378,238.66720552261032
2023-12-14,556.6557883904205,229.36571267579976
2023-12-15,559.6044918218191,230.00896144542259
2023-12-18,568.3417599684082,228.14154213046908
2023-12-19,561.3349880619535,228.58541104958132
2023-12-20,530.7832109807821,216.4615902135313
2023-12-21,543.4744209824754,216.28615966113608
2023-12-22,560.1852297032667,215.7399643728245
2023-12-27,561.445961267251,217.83998147356053
2023-12-28,518.8400804132269,205.25753603771537
2024-01-03,496.65693240118947,202.14789573341986
2024-01-04,495.3903229888008,192.9402591143596
2024-01-05,518.0251891292627,190.4627122742661
2024-01-08,514.9516519491617,188.43186136926565
2024-01-09,514.1384223358655,192.754750291794
2024-01-10,502.3884915732309,188.19709265130479
2024-01-11,486.946233334188,180.25415591068366
2024-01-12,489.5907669341492,187.39251694343045
2024-01-15,493.4995977910456,186.72113255988697
2024-01-16,506.8192902711943,192.57338319626706
2024-01-17,500.6729233902685,186.8666683257673
2024-01-18,462.85391942532186,175.59282897923885
2024-01-19,468.21109297652174,180.16489506366315
2024-01-22,477.52221706532083,177.4466581314479
2024-01-23,488.07672289184336,183.23061346570293
2024-01-24,479.6391756224579,175.824102008448
2024-01-25,495.36012755861134,177.34882648818757
2024-01-26,498.4897009232283,181.54065745023723
2024-01-29,507.5466209025567,185.328392591869
2024-01-30,518.0704427646211,189.45522610889307
2024-01-31,519.4126508564351,188.01272987142517
2024-02-01,516.8500587319509,180.63359940680402
2024-02-02,502.93034688587244,172.11886799820692
2024-02-05,497.1599484159082,166.40160110848205
2024-02-06,515.4338974351921,165.33283196180173
2024-02-07,531.2748654574934,167.32485468773132
2024-02-08,544.9634109085324,168.73410992006973
2024-02-09,544.925426587704,164.7491274211681
2024-02-12,542.1522913678363,169.07520170312185
2024-02-13,556.5006431374992,178.17879949977285
2024-02-14,553.609074864939,181.0326980717315
2024-02-15,545.2355648543476,184.75871773843545
2024-02-16,554.9911876033156,186.3983081661412
2024-02-19,580.915402450454,190.2989034607607
2024-02-20,571.2168748954234,188.59863184907195
2024-02-21,580.0752968972213,188.89681293129257
2024-02-22,599.5252064138854,189.83684773702217
2024-02-23,592.6374654141212,191.47665578320832
2024-02-26,583.8977016522323,190.2005257664946
2024-02-27,593.7957437223412,198.11017666913685
2024-02-28,567.3764129760762,194.0565094124076
2024-02-29,571.7918908993662,194.21031185288524
2024-03-01,557.1770140541628,194.19720627544248
2024-03-04,558.9226311697121,192.0840394240669
2024-03-05,568.6365381885233,190.09193571920957
2024-03-06,561.5937681663714,194.63289725256539
2024-03-07,569.0472552050451,193.43204555749494
2024-03-08,557.3226580951344,187.7323884908538
2024-03-11,561.56582137125,185.26425357434604
2024-03-12,543.947144912442,176.7786328704759
2024-03-13,549.5215413311233,171.31114476517433
2024-03-14,522.9685565890712,165.78082719351033
