Date,LONN.SW,SIKA.SW
2023-08-25,478.2029358011124,237.23715081227564
2023-08-28,482.7386583053058,238.45847125797678
2023-08-29,482.4373682458567,234.20207485908082
2023-08-30,487.16819137407197,239.2135668130698
2023-08-31,488.2589623824698,240.04904741252852
2023-09-01,482.7643512762945,237.64533944152944
2023-09-04,494.2793843570774,236.94183265790755
2023-09-05,490.62824886332527,237.45237940500604
2023-09-06,494.1851164634907,244.44201316610148
2023-09-07,497.740859393241,247.17719256517518
2023-09-08,494.98373490802027,247.1987218925095
2023-09-11,487.81003168734406,250.26363860174033
2023-09-12,491.17627358196137,250.53567786882022
2023-09-13,480.4673791612388,250.70070422792776
2023-09-14,479.5355751030107,248.73221282922904
2023-09-15,473.0767067288895,242.79789950289026
2023-09-18,479.4031716960485,240.69556100971693
2023-09-19,471.1426108032942,234.46152712773616
2023-09-20,470.8801855929802,230.04689530773706
2023-09-21,471.4307539624964,229.59961291622636
2023-09-22,470.6268950118496,231.0889651129636
2023-09-25,460.3820854429015,221.8172685960301
2023-09-26,449.6439657579703,218.85231630237206
2023-09-27,466.4859710964069,223.85735576840204
2023-09-28,475.63279894030404,223.70733848190832
2023-09-29,460.8023328375353,224.09593037320542
2023-10-02,466.9440338559776,217.85600934521997
2023-10-03,467.5043622817755,219.78440704104148
2023-10-04,464.45808739003223,221.5955262471576
2023-10-05,456.07669899182866,209.5165412531803
2023-10-06,450.40209458583206,211.83797495555842
2023-10-09,442.15567870024165,210.57765496839008
2023-10-10,428.4364401016922,210.06374805163907
2023-10-11,433.4256436599205,211.0967806809125
2023-10-12,433.83390606367067,218.45361964527552
2023-10-13,439.4344552753089,225.14519241907846
2023-10-16,432.6445291794209,224.54965471890884
2023-10-17,423.61663366407186,222.1759275846389
2023-10-18,434.90327190313076,225.9555269911158
2023-10-19,449.1030251288528,228.54004490220046
2023-10-20,463.29162493849,228.64225750188353
2023-10-23,477.4427242699548,229.36525374129718
2023-10-24,466.46290099480467,224.67092675289183
2023-10-25,473.11911679250284,225.7283961055216
2023-10-26,478.09087346756314,222.81422411776333
2023-10-27,504.15315911905714,232.0223932466513
2023-10-30,498.64140119539303,232.04300253056502
2023-10-31,503.07398925172856,236.16756179380886
2023-11-01,520.8782566972295,238.46833198635682
2023-11-02,511.51798605668364,235.86714467766444
2023-11-03,507.2839203682872,235.15807041775113
2023-11-06,522.2353841017939,245.21139676953536
2023-11-07,531.7556474266939,249.0604130343743
2023-11-08,541.225501746505,252.35856496366665
2023-11-09,559.6080251452582,255.55208883312216
2023-11-10,555.0853860235875,248.18173906686826
2023-11-13,546.6300480514168,248.14304342777538
2023-11-14,546.3489197659192,250.82080801780742
2023-11-15,535.7226065982319,250.67289062806134
2023-11-16,531.5177584314147,249.095466762761
2023-11-17,532.433386411857,243.577880242642
2023-11-20,538.0171839393796,243.44890064560553
2023-11-21,532.999300403593,246.57685445334033
2023-11-22,536.6810298051968,242.83517359470255
2023-11-23,546.9565116701253,247.44872264707377
2023-11-24,542.5852793165075,246.35927686586314
2023-11-27,537.133272213908,247.19396099686665
2023-11-28,538.1968771407388,246.17809409534928
2023-11-29,535.8538122604759,243.6759079976407
2023-11-30,535.5137647326465,242.6351226688271
2023-12-01,520.0097240237593,240.76969863528254
2023-12-04,521.4815935866352,243.0705086492286
2023-12-05,523.7553281075013,244.68708500886916
2023-12-06,530.6835330633786,243.6903495465943
2023-12-07,539.366442184627,247.07825260753984
2023-12-08,529.2847934988665,244.73365862440008
2023-12-11,529.8087784781934,246.89357545242365
2023-12-12,551.4557425989459,249.58587935989814
2023-12-13,536.9859493533681,251.5310340186757
2023-12-14,553.0470375577462,259.3107565628463
2023-12-15,562.3182470629749,258.2221330112695
2023-12-18,562.1648294765134,263.73744621801296
2023-12-19,567.529844529546,271.7613362683428
2023-12-20,576.5788879705768,270.85637855147485
2023-12-21,551.0850768400313,265.38196736984276
2023-12-22,549.3105698116411,254.8175012180847
2023-12-27,547.1219950366628,249.67900579245287
2023-12-28,554.3953990489941,254.35701869727077
2024-01-03,574.6578237003339,254.23416180371024
2024-01-04,564.7133785581062,255.98489431250047
2024-01-05,571.9709712499116,253.7172026529511
2024-01-08,590.4743756407821,258.8577010746876
2024-01-09,606.3015469712967,263.87820215973636
2024-01-10,605.4429695493709,265.86365047502716
2024-01-11,598.2760268871947,259.2604349942658
2024-01-12,578.5508174968933,257.63588554628063
2024-01-15,562.9231017097549,254.67858855877606
2024-01-16,556.2196476420091,254.36977109824386
2024-01-17,536.0960686648483,245.62361193701494
2024-01-18,550.2601635261533,254.0796461789892
2024-01-19,540.4348944626036,247.01135652198548
2024-01-22,540.9479269812413,245.49319845191326
2024-01-23,534.4497469021233,247.2078165101882
2024-01-24,551.7939034434263,252.94956273665355
2024-01-25,551.514995494637,249.5353164332047
2024-01-26,543.6334968900518,249.28798810760907
2024-01-29,549.5976301389961,250.24149501968014
2024-01-30,561.2538143376843,256.6049432219804
2024-01-31,576.7365316319139,255.50313106463906
2024-02-01,581.5450394847998,255.36385587020908
2024-02-02,564.3903654617117,257.0349939512481
2024-02-05,548.9152662897383,252.17413651289849
2024-02-06,537.525589337011,245.5460135244038
2024-02-07,547.9054843633827,245.70251251447658
2024-02-08,542.1292075145751,239.19119710318614
2024-02-09,541.8246591655496,232.51429298563826
2024-02-12,536.3880497270799,231.06337615458685
2024-02-13,542.9492063036591,227.9229703388154
2024-02-14,547.1537737145613,225.21375620046578
2024-02-15,559.4173059070052,231.22954758439744
2024-02-16,568.5163814063436,232.08988763397258
2024-02-19,605.4784732663079,239.83852522080775
2024-02-20,612.0074286003276,238.54053720035907
2024-02-21,600.7484051151476,241.4907151968318
2024-02-22,610.0805593525758,246.8769047780287
2024-02-23,597.6953004134353,248.52219941009275
2024-02-26,617.4905877153944,255.16601625476477
2024-02-27,597.0732048975543,248.0625985374162
2024-02-28,611.9700818087387,250.78768831531434
2024-02-29,599.352575785642,250.12390368627996
2024-03-01,603.2439209087988,250.16561433018333
2024-03-04,584.7740354790363,241.2566009994183
2024-03-05,568.3914460177564,233.4540571487559
2024-03-06,566.5367651489178,237.13185137610265
2024-03-07,552.6064149405331,225.24259077943975
