Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-11-02,293.1086311402557,218.0067509581274,294.028620566308,219.01979348116706,292.1886417142034,216.9937084350878
2023-11-03,359.16644411129454,213.71036177895627,360.29377130561755,214.7034396682637,358.0391169169716,212.71728388964885
2023-11-06,319.0084808552013,200.0977614163744,320.00976296711343,201.0275837277888,318.00719874328917,199.16793910496
2023-11-07,314.7280596048927,196.40558547020063,315.7159066218572,197.3182508301923,313.74021258792817,195.49292011020898
2023-11-08,305.9822625568715,195.0689704705252,306.9426588611931,195.975424794273,305.02186625254984,194.1625161467774
2023-11-09,302.44181090017673,221.58290463128665,303.3910946757579,222.61256496879267,301.4925271245955,220.55324429378066
2023-11-10,280.95493521679487,234.17411315259977,281.8367774491137,235.26228282338326,280.0730929844759,233.0859434818163
2023-11-13,328.6453761255206,251.94577611306838,329.67690586853854,253.11652786080572,327.6138463825026,250.77502436533103
2023-11-14,397.4393804103792,279.4865800623299,398.68683609277207,280.78530952358614,396.1919247279862,278.1878506010737
2023-11-15,373.7747122586986,257.24062509383884,374.94789089102346,258.4359811584013,372.6015336263737,256.04526902927637
2023-11-16,423.6265914989687,292.48702906170166,424.9562418175467,293.8461695313193,422.29694118039055,291.12788859208405
2023-11-17,456.6109428087599,324.5303406184722,458.0441221647195,326.0383812347291,455.1777634528001,323.02230000221533
2023-11-20,442.9504486835295,352.2315402746538,444.3407514100942,353.8683039376402,441.5601459569647,350.59477661166744
2023-11-21,427.9064759168279,300.70836659353137,429.2495596453804,302.1057103044679,426.5633921882753,299.31102288259484
2023-11-22,352.61802948198283,297.37238131443786,353.7248029580719,298.754223235044,351.51125600589364,295.9905393938317
2023-11-23,327.8015789731026,290.5449224189966,328.83046026303697,291.8950382294938,326.7726976831681,289.19480660849933
2023-11-24,321.4393959504871,260.15673145554786,322.44830805328206,261.3656382002298,320.43048384769196,258.94782471086586
2023-11-27,345.6702931270075,233.0315743334861,346.7552595210031,234.1144348090135,344.5853267330117,231.9487138579587
2023-11-28,369.95558992282463,242.59144183285437,371.11678135384415,243.71872548449406,368.79439849180494,241.46415818121466
2023-11-29,437.681016921198,265.1045375375198,439.0547803139199,266.3364359461514,436.30725352847594,263.8726391288881
2023-11-30,417.3648523871958,275.57448552299047,418.67484878514676,276.8550361062758,416.05485598924463,274.29393493970514
2023-12-01,437.6066509971525,270.42403625548155,438.98018097517235,271.6806535243268,436.2331210191324,269.16741898663633
2023-12-04,425.5437697141794,278.0150893081982,426.8794375412797,279.30698098713964,424.2081018870789,276.7231976292567
2023-12-05,411.24655042023846,288.7368867394217,412.537343108312,290.0786008971328,409.9557577321648,287.3951725817106
2023-12-06,378.0530397920197,282.9946713617332,379.2396469476757,284.30970236248476,376.8664326363635,281.6796403609816
2023-12-07,341.1160798951862,274.0096981170258,342.18675183459345,275.28297738336886,340.0454079557787,272.7364188506827
2023-12-08,382.37843232787384,309.7059314549457,383.57861573128827,311.1450854115207,381.1782489244592,308.26677749837063
2023-12-11,341.1367813085706,296.5972326709138,342.20751822416554,297.97547259968195,340.06604439297547,295.2189927421456
2023-12-12,310.77554437665657,312.6652578284342,311.7509855077822,314.11816330161463,309.80010324553075,311.2123523552537
2023-12-13,328.4188385708029,326.89761037464075,329.44965727315935,328.4166513150433,327.38801986844624,325.3785694342381
2023-12-14,312.4953828635623,331.57848741153293,313.47622210669954,333.1192796392816,311.5145436204249,330.03769518378414
2023-12-15,285.9275300095835,307.95886940423276,286.8249798840642,309.3899050427282,285.03008013510265,306.5278337657372
2023-12-18,282.96347210643927,301.9375449846126,283.85161859767095,303.3406004910466,282.0753256152075,300.5344894781785
2023-12-19,314.1189457769896,293.84712612676856,315.10488094891986,295.2125867500341,313.1330106050593,292.4816655035028
2023-12-20,315.71524165236485,297.96181456479104,316.7061871691644,299.34639548748976,314.72429613556517,296.5772336420921
2023-12-21,320.44785058356933,303.3361897730505,321.453650491239,304.74574455824114,319.44205067589957,301.92663498785964
2023-12-22,350.1948574082697,322.2754625207125,351.29402519674505,323.77302507889414,349.0956896197942,320.7778999625307
2023-12-27,374.1688918653242,294.2524217988549,375.34330772177526,295.6197657663216,372.99447600887305,292.88507783138806
2023-12-28,348.72478087334474,270.6723029203982,349.8193344856276,271.93007384474936,347.63022726106175,269.41453199604683
2024-01-03,385.12425111549084,261.1860427888737,386.3330529080692,262.39973257878466,383.91544932291237,259.9723529989625
2024-01-04,373.24137407274185,256.99278004551894,374.412878699461,258.18698441376,372.0698694460226,255.79857567727757
2024-01-05,415.8365591741773,256.85412144852734,417.141758669388,258.0476814924329,414.5313596789664,255.6605614046214
