Date,LONN.SW,SIKA.SW
2023-11-03,318.8747163578132,225.58278391606063
2023-11-06,312.67058958074756,221.19401728146258
2023-11-07,324.76184569676786,222.90152013596875
2023-11-08,312.6632293790837,219.34218288712378
2023-11-09,297.2386215143286,213.26387167504265
2023-11-10,308.1819860482593,211.19240966885914
2023-11-13,307.0326346714562,209.42919665167972
2023-11-14,312.12296244907134,207.11694918835096
2023-11-15,316.19572060629326,205.4409992564854
2023-11-16,309.4226318684632,206.4375520125857
2023-11-17,308.78882808362897,209.90583237412815
2023-11-20,307.8980903124366,210.75345699988253
2023-11-21,302.9156628020488,209.65257598953085
2023-11-22,314.56497179206315,219.53977924666626
2023-11-23,312.38516898722696,213.67129097966554
2023-11-24,300.6045424402476,215.39596766584847
2023-11-27,303.4109234039459,213.08323015857465
2023-11-28,301.34530201159833,214.0639729861585
2023-11-29,306.7592099871898,215.1476348430425
2023-11-30,305.12055878178717,214.5426155293707
2023-12-01,296.7488218419923,207.30135654695198
2023-12-04,292.3627849233129,207.2312973659108
2023-12-05,282.4774033041429,204.9629427237527
2023-12-06,286.399434799529,210.462697085438
2023-12-07,277.0387220666098,208.35688090238878
2023-12-08,266.1223293328705,203.8868675734451
2023-12-11,266.10230067418075,200.70439318182056
2023-12-12,271.1366919621757,201.9370201748535
2023-12-13,275.69925746770105,205.65276435323034
2023-12-14,272.092295067301,200.49600474136074
2023-12-15,266.4545986107179,202.2232891999306
2023-12-18,261.2188135434299,203.1470109064509
2023-12-19,258.89868830771104,201.49462086859148
2023-12-20,256.3668465692372,204.99157959021738
2023-12-21,258.45531374020095,202.66447659652417
2023-12-22,251.91555493075776,198.99494514538443
2023-12-27,250.8885357934686,195.7379373133735
2023-12-28,244.1208357061934,193.8757218764091
2024-01-03,240.85292735237152,192.90557265651506
2024-01-04,237.70659203992665,191.94667620413296
2024-01-05,231.82402683790076,192.73517286552666
2024-01-08,239.93789312541605,196.68725946620756
2024-01-09,242.03257992395126,199.8212459635183
2024-01-10,235.58408583500886,195.0454305815386
2024-01-11,230.03080482321218,190.25904102231817
2024-01-12,237.38444491448257,193.9890755819166
2024-01-15,233.03200591764508,187.25023817395945
2024-01-16,236.0433933586814,188.32390108802258
2024-01-17,229.96147379629573,188.14290760746448
2024-01-18,221.94184946414398,184.6158513691346
2024-01-19,223.4682423578451,185.51342499403648
2024-01-22,226.3401023793887,189.43240008610286
2024-01-23,221.12190762727994,190.24414482856733
2024-01-24,221.59192923696256,190.3390798940309
2024-01-25,222.83808751548847,198.04446110099119
2024-01-26,229.92062336365814,196.75793190323216
2024-01-29,226.84776527043596,200.086088463538
2024-01-30,228.7411213467399,203.67191800625972
2024-01-31,227.25236180983183,207.39243666178385
2024-02-01,231.55223846137565,219.41422944321747
2024-02-02,227.59263636327563,221.86972923498678
2024-02-05,237.44591580135761,221.15077986925306
2024-02-06,241.34341365899837,226.9737393897047
2024-02-07,238.5087975591301,232.47695999857197
2024-02-08,238.19135535886775,233.64427678448254
2024-02-09,233.57484060055435,232.15041523046034
2024-02-12,231.25669036885225,225.94047166214642
2024-02-13,226.9436788381943,235.68260542580208
2024-02-14,222.7994249628975,237.54580761065665
2024-02-15,221.08476536827246,237.3472763104458
2024-02-16,221.80357786911802,242.6400294387062
2024-02-19,223.95081537097352,243.9257184135986
2024-02-20,233.39403132225848,252.35738549908555
2024-02-21,225.25386944136295,250.0724770493209
2024-02-22,217.57185345897523,242.14166020848114
2024-02-23,214.59018234782522,239.7621337082016
2024-02-26,227.4685138944274,245.88906491716997
2024-02-27,230.2033608170834,248.88882772921204
2024-02-28,234.45550123887745,250.5321759233352
2024-02-29,231.5868475966994,248.59928350474345
2024-03-01,223.31041871970888,241.48216395088767
2024-03-04,227.5053771427868,247.381774072744
2024-03-05,227.23369939744998,248.06063382254794
2024-03-06,220.4968360821846,245.18918037559575
2024-03-07,223.5043433123038,250.2980541262282
2024-03-08,221.13456878728104,254.7014135811155
2024-03-11,213.1249069528616,249.42618669051555
2024-03-12,205.6714825214129,252.18177552757263
2024-03-13,200.83727129341398,251.77131452046544
2024-03-14,207.40311521874108,257.9447794217782
2024-03-15,215.36827129246996,267.9627627858214
2024-03-18,219.1173328166554,269.1733523000466
2024-03-19,212.6562131744404,265.18793142938546
2024-03-20,211.4592227820742,272.44250369293525
2024-03-21,215.7044025330724,273.9452286053569
2024-03-22,212.15602044958,265.65872281686507
2024-03-25,219.28738110751695,272.4970935795879
2024-03-26,218.2661977791981,269.8074116902465
2024-03-27,221.17678634640384,272.20316200313664
2024-03-28,222.38699063784415,274.77243139251544
2024-04-02,231.43214618828137,273.38868060985345
2024-04-03,240.9824788596347,273.42379006653726
2024-04-04,251.14295412907586,282.1362465445564
2024-04-05,251.43781086671095,281.7346911363726
2024-04-08,257.79525057767205,285.0289018468118
2024-04-09,241.02409767757885,278.07290543710604
2024-04-10,244.09088519793028,274.9918940314904
2024-04-11,249.85751159119596,273.6953511283901
2024-04-12,244.1761180080513,272.50564976381247
2024-04-15,252.27306986474514,273.26889090717526
2024-04-16,251.37870704704244,265.73553397346024
2024-04-17,257.5437695501097,277.1905303188939
2024-04-18,268.81612001582903,284.43039157790156
2024-04-19,265.0964243962006,284.2240927456467
2024-04-22,262.32419793536565,277.19885392707135
2024-04-23,261.35742259604956,277.633785866435
2024-04-24,249.802248090074,270.5921904459076
2024-04-25,255.91081397396377,272.89766388231027
2024-04-26,254.5598464681033,272.6956699452737
2024-04-29,252.6881820999175,272.90063076318813
2024-04-30,260.12253655108964,270.0308669753616
2024-05-02,271.7542612977814,281.917775361584
2024-05-03,279.18476950020323,293.02020134992404
2024-05-06,276.4097417412991,293.09304751961895
2024-05-07,275.57842274654115,286.4471568239653
2024-05-08,265.52131170713557,277.640445231357
2024-05-10,268.75932122388247,281.8624135460745
2024-05-13,271.06079498028834,281.28267061538276
2024-05-14,266.69599147007267,283.3219667626151
2024-05-15,265.1324620274349,282.3954090288331
2024-05-16,269.6052410737156,278.1971560232939
2024-05-17,262.45510273337965,276.8314362501098
2024-05-21,264.2774491588671,275.41750435225003
2024-05-22,259.18197313358695,269.8865570274981
2024-05-23,252.10964164593992,271.0888931309878
2024-05-24,249.295060919095,270.30720142035887
2024-05-27,255.96972141341485,271.7166974568332
2024-05-28,254.33740869814565,269.30127237419134
2024-05-29,263.3289761663386,274.26223816279105
2024-05-30,263.18634736415396,271.18611101832425
2024-05-31,257.37205033360874,271.8060305755024
2024-06-03,261.81884222242945,274.761959404038
2024-06-04,254.95520232740245,271.253795754484
2024-06-05,249.84817690179307,265.710280026494
2024-06-06,246.56161883429084,264.1996698223553
2024-06-07,244.62903535763238,261.3464880432211
2024-06-10,242.76960181889194,255.0832253410676
2024-06-11,242.93545768097363,253.86040111329265
2024-06-12,235.17625845942223,244.7808048805882
2024-06-13,241.44932683101896,257.6804983261698
2024-06-14,231.72100919162074,256.3106259935554
2024-06-17,233.79710771728367,257.59055713408213
2024-06-18,232.83690541971586,256.1849090335377
2024-06-19,231.27730859953212,252.171555037723
2024-06-20,234.30399968159,251.2516194345371
2024-06-21,238.26366380692107,246.73632837903688
2024-06-24,248.1385529157311,249.91135311752222
2024-06-25,243.13228193628174,245.83194705086166
2024-06-26,240.4645717947099,238.66587727330935
2024-06-27,232.59096746521996,231.65457684473265
2024-06-28,237.49177837278273,230.64090642770816
2024-07-01,239.22287470473455,228.73932840067923
2024-07-02,250.3989785962431,231.64738253358158
2024-07-03,256.20490370770165,230.6351672799392
2024-07-04,254.2229382148154,226.29480610301
2024-07-05,256.49280721022933,230.44493838929944
2024-07-08,259.4280308103977,232.6542965712911
2024-07-09,256.0899479182329,233.4123637260086
2024-07-10,254.02843177296583,238.54807694444332
2024-07-11,253.9727786233174,230.67814561076875
2024-07-12,253.28678914325133,230.44493558274846
2024-07-15,252.417152726593,230.16796319344556
2024-07-16,247.30799504908,223.50019384473356
2024-07-17,251.34043994817472,225.20462994723457
2024-07-18,257.70969231764,228.81488486377987
2024-07-19,252.58777211294782,232.72536890133384
2024-07-22,250.508564541597,235.63522035573376
2024-07-23,257.50051115529584,243.59050043977788
2024-07-24,263.24851486147026,245.72305004852493
2024-07-25,263.4047317845289,249.7171032356453
2024-07-26,263.20045257826575,245.89792450246432
2024-07-29,259.5039763780229,241.8860313899414
2024-07-30,263.16359675656037,242.94034926937104
