Date,LONN.SE,SIKA.SE
2023-10-16,420.53835753924284,235.89747043477072
2023-10-17,418.9927330451263,238.44505602480248
2023-10-18,424.94439861054485,242.25790795674143
2023-10-19,418.9001682627796,246.5148928512073
2023-10-20,418.947416896589,246.47839740826726
2023-10-23,417.52551977476037,243.42363897416448
2023-10-24,423.6504794117588,245.9119926681409
2023-10-25,430.08655961466286,252.15587780050024
2023-10-26,426.7490705784402,251.72433455235398
2023-10-27,419.29342131397505,248.5839234469547
2023-10-30,419.1155815793718,249.06440664441084
2023-10-31,411.5115534906524,245.12848586272233
2023-11-01,405.05925323009427,245.51625767683856
2023-11-02,402.6327655030472,242.8452427275497
2023-11-03,418.4188929142019,239.7199726542507
2023-11-06,414.18496696333824,242.6516381618525
2023-11-07,421.2515839010347,249.399556252254
2023-11-08,427.0514759530347,250.4965524303963
2023-11-09,417.9826333219145,244.69399000585398
2023-11-10,417.96114116493663,239.11575118691795
2023-11-13,416.64222848910936,235.5682073114638
2023-11-14,412.35260969848724,232.76568089307767
2023-11-15,410.99500159262413,231.07087548247287
2023-11-16,410.5750303449499,237.4287091013393
2023-11-17,406.9247047921146,235.62575064970306
2023-11-20,411.8298372182729,234.06785189482795
2023-11-21,416.33477324424945,242.8762788489224
2023-11-22,420.02255049574404,254.39187932986096
2023-11-23,422.63576972837745,257.27011608193834
2023-11-24,430.1442240423806,253.88627473436475
2023-11-27,422.28751170926887,242.90264693629544
2023-11-28,433.3229487349037,238.95071491018996
2023-11-29,428.9188706015646,234.9859509611276
2023-11-30,429.7941148349848,234.57584055091777
2023-12-01,440.66623874625566,239.58858422435756
2023-12-04,445.43174826325134,237.36306081665634
2023-12-05,444.1371924046284,235.6075077325226
2023-12-06,426.68197014935214,235.5319484764993
2023-12-07,431.4982609115588,236.80936526572978
2023-12-08,424.9272213836096,241.28296132314097
2023-12-11,414.98046541987185,241.22553205976885
2023-12-12,415.9849061618849,241.28123495932144
2023-12-13,406.5768893247944,237.37515451509648
2023-12-14,405.85520020238334,237.29381817793455
2023-12-15,403.17995836049863,232.51886533201898
2023-12-18,399.7636541981461,231.7917993747441
2023-12-19,397.1382610761262,236.63917262307302
2023-12-20,396.33709044217795,236.5590353623784
2023-12-21,395.1728324256183,236.96603681102138
2023-12-22,389.4373897944746,231.73440889417859
2023-12-27,388.1472521365541,229.10848484766282
2023-12-28,377.8044094886338,228.72967365548442
2024-01-03,373.9457737004243,234.08109269551437
2024-01-04,377.745285027573,233.31089181312288
2024-01-05,386.1134942477279,235.05771954511357
2024-01-08,388.0173982622014,236.92325119433778
2024-01-09,386.9663070324677,232.5690502624271
2024-01-10,395.6758424324755,236.9249639662272
2024-01-11,404.5039408185867,242.52679585334826
2024-01-12,407.7349334364032,241.2651471239064
2024-01-15,411.23454755343766,240.26398443447312
2024-01-16,413.180323521142,238.6013722468809
2024-01-17,418.0742095878343,243.3847995751223
2024-01-18,411.24525702371534,245.56685966157366
2024-01-19,419.5709335168553,244.0514377864467
2024-01-22,432.97971191177965,249.641650954954
2024-01-23,434.50900898441824,246.14106265686684
2024-01-24,430.96850544390827,249.59991461830873
2024-01-25,427.46998793051796,246.13619123607793
2024-01-26,432.68274308817064,248.9780046121908
2024-01-29,426.152654119959,240.80925100534373
2024-01-30,428.03050568938676,235.05638599149847
2024-01-31,424.76256059226773,233.18699624432026
2024-02-01,425.0684804566291,234.02605464431844
2024-02-02,415.78907447817204,231.36135236184256
2024-02-05,408.005987770958,232.12332637453434
2024-02-06,401.562283752294,225.5858409170813
2024-02-07,394.1734087124186,223.5414903701296
2024-02-08,394.032256972197,220.80593527873103
2024-02-09,404.67755955140086,230.34340117753584
2024-02-12,408.5161469757047,228.7487450390645
2024-02-13,415.5774630277231,235.12689255747605
2024-02-14,415.6038563311046,241.06520916054657
2024-02-15,410.7231053043647,244.2669189206334
2024-02-16,406.99843780753434,245.5886702424401
2024-02-19,403.13916972039203,244.96069216835633
2024-02-20,416.6409886396462,249.41626565242598
2024-02-21,401.9953930732107,247.87056783268045
2024-02-22,406.17614502667226,253.11365257635538
2024-02-23,405.77478284866766,250.2242649956123
2024-02-26,399.4783672982048,243.79287681677124
2024-02-27,403.1277203353973,248.4638771166167
2024-02-28,405.81974400015804,241.30482314684062
2024-02-29,407.5993710078456,246.09323834035
2024-03-01,399.61913396401235,242.1643463633107
2024-03-04,399.30226539160327,242.75536870245537
2024-03-05,405.86307029551284,248.11532788898455
2024-03-06,417.53131629490787,253.84682798901156
2024-03-07,422.8264085333686,256.7438339803317
2024-03-08,415.184050208708,261.5203205890067
2024-03-11,415.0974665914651,265.9444065228026
2024-03-12,408.2175467135632,277.1346357426884
2024-03-13,412.1986446393027,271.76277702782465
2024-03-14,401.07818846074133,267.2502198175179
2024-03-15,414.7012837655587,266.3112476889552
2024-03-18,425.62478575300423,280.5954046757284
2024-03-19,422.54741812975834,277.7585421467456
2024-03-20,423.4462080347804,286.37679407254365
2024-03-21,432.2215324338736,282.11464848437834
2024-03-22,432.7085644779442,282.63221882082865
2024-03-25,429.5924838749937,273.1084817910182
2024-03-26,430.617000096269,281.46461726116945
2024-03-27,431.17311848537724,279.8147470558719
2024-03-28,422.74777460594885,265.7430791840666
2024-04-02,418.0717854302733,267.8654357347502
2024-04-03,416.55874083875665,268.9973771256692
2024-04-04,426.69211667751216,268.6330616787657
2024-04-05,421.2658088103194,264.127473314825
2024-04-08,423.805597585131,258.6321199815944
2024-04-09,425.24025629421595,267.32524833081027
2024-04-10,432.52081785984444,263.62668841991444
2024-04-11,417.2770613510855,254.4257887171751
2024-04-12,422.7750048882399,249.86254336315432
2024-04-15,409.285554645229,247.6109027606005
2024-04-16,405.05550640987184,250.22999018838868
