Date,LONN.SE,SIKA.SE
2023-10-16,454.6814710992276,236.88219996443377
2023-10-17,457.4023674663843,239.4731831776814
2023-10-18,449.3888371164764,236.48554023112786
2023-10-19,462.0366789613179,236.96345724048902
2023-10-20,457.2233782788739,237.10537479669162
2023-10-23,446.70968399801956,232.2217267331074
2023-10-24,440.77857656558615,232.45262619012487
2023-10-25,451.0387255376727,231.63311837240454
2023-10-26,450.25563442115975,231.81648010921643
2023-10-27,460.8883117111044,231.01184207753727
2023-10-30,471.2391646282023,234.35499371069054
2023-10-31,481.0303433721191,227.1675844478671
2023-11-01,479.7159531525434,229.92824569312492
2023-11-02,452.5483208890195,229.90628719247167
2023-11-03,467.6962931280123,228.96567794338233
2023-11-06,448.142068077616,231.10668126056126
2023-11-07,466.33474386487705,230.5744879065206
2023-11-08,452.0589207830894,230.45206894692774
2023-11-09,442.9496338943352,228.74306606811982
2023-11-10,434.8881847583455,232.7391148932195
2023-11-13,438.64280346318935,234.09548625089573
2023-11-14,471.99610411730464,238.2126249002384
2023-11-15,470.55238445992535,236.86001954868786
2023-11-16,469.69344055353486,232.45590091934616
2023-11-17,461.923032660074,229.41638541909617
2023-11-20,472.9927599664726,226.00863405518518
2023-11-21,457.56583040633984,230.42322257828963
2023-11-22,469.5194167974444,226.82157637007077
2023-11-23,469.0496824357356,225.43953646026077
2023-11-24,471.7016238235326,230.13748284345843
2023-11-27,470.83338155854733,234.53268904017224
2023-11-28,497.2504936194646,236.96943702223956
2023-11-29,476.73944682685016,237.5399857427485
2023-11-30,503.3268368804971,232.42996410625315
2023-12-01,502.6173785911585,231.98525572025414
2023-12-04,493.16097674487753,229.05688955290054
2023-12-05,501.87176670721243,226.74943170196525
2023-12-06,500.26349824884693,228.50768868999126
2023-12-07,515.9014352606017,227.61276492025567
2023-12-08,507.5241519022752,229.40028447222844
2023-12-11,483.7037787003572,231.76729236710457
2023-12-12,461.6431462627919,229.32097300873414
2023-12-13,457.7432949413786,235.33980604266642
2023-12-14,485.28102369285364,238.80476369165922
2023-12-15,487.8023801026358,238.06648435767977
2023-12-18,507.63501481713666,242.34165763881
2023-12-19,508.42199873102135,241.28938075678897
2023-12-20,505.77638226978246,250.17161702049486
2023-12-21,503.39214287098713,249.45592176804854
2023-12-22,493.8792731839248,247.63839913857342
2023-12-27,495.970870087461,249.99352456145348
2023-12-28,468.53491146142983,245.50240246548424
2024-01-03,467.31845325887014,246.91165479967702
2024-01-04,475.3551716707008,246.6490857301842
2024-01-05,462.23806548012055,240.82383376351436
2024-01-08,468.1821064484618,238.14258667131162
2024-01-09,480.6493337572313,237.66216119865143
2024-01-10,474.1780623522133,237.8425588018865
2024-01-11,467.9241112494933,234.7882790705058
2024-01-12,464.66743552625604,233.9437711789381
2024-01-15,478.9914008751694,238.55927744002682
2024-01-16,491.08598881361604,239.66810093438312
2024-01-17,493.8048480138415,234.3711379772011
2024-01-18,509.90232711098787,236.0517853891183
2024-01-19,509.13669485917825,231.83672389382244
2024-01-22,513.3954524178218,231.0803386449825
2024-01-23,489.68008679114854,227.74896079410695
2024-01-24,468.3715383972484,222.23486650648897
2024-01-25,455.8896952201185,220.87300888575038
2024-01-26,458.3257890533187,221.58667000199333
2024-01-29,463.00682472084327,217.42306709990018
2024-01-30,464.37708706791926,221.5929837898079
2024-01-31,482.9622130159491,220.13032494489684
2024-02-01,471.0833829052223,222.16754815627064
2024-02-02,476.4724660928732,225.1350995057144
2024-02-05,463.0847585410857,223.3268951162532
2024-02-06,468.5859438176702,226.81489794336474
2024-02-07,461.01726316969433,224.25106240747812
2024-02-08,472.8587161740213,217.9610921972961
2024-02-09,461.8542734831988,219.83819958499626
2024-02-12,456.937589491368,222.29426602165321
2024-02-13,444.7409069390377,219.26302180488784
2024-02-14,421.330378719183,213.7535937169787
2024-02-15,437.86091848527917,214.58369311765492
2024-02-16,433.2288575860048,211.54766460347315
2024-02-19,416.179682462446,208.01447408272924
2024-02-20,413.4758498440908,207.29449802498937
2024-02-21,420.2837195424438,204.95679621869465
2024-02-22,420.79582595223974,205.52174307239702
2024-02-23,424.2750545966193,210.38032947359576
2024-02-26,432.22655959077446,205.44091242916338
2024-02-27,422.4882479230718,203.01967860903625
2024-02-28,410.56106004445013,199.30102229419532
2024-02-29,441.60688456162325,199.78449955971038
2024-03-01,435.8181666411488,200.33683854055332
