Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-08-21,540.8901743979776,250.28260387840507,542.0363709955576,251.2938467223582,539.7439778003977,249.27136103445193
2023-08-22,529.9213857485531,234.50995027044996,531.0443384625786,235.45746522103764,528.7984330345279,233.5624353198623
2023-08-23,494.3455655584074,241.61647905369605,495.393129799896,242.59270725189282,493.29800131691894,240.64025085549932
2023-08-24,452.2582900758046,222.2521329466304,453.2166674652428,223.1501213625764,451.2999126863666,221.35414453068444
2023-08-25,390.58109300203665,188.21498981539403,391.40877067315785,188.97545442070876,389.7534153309156,187.4545252100793
2023-08-28,354.937316654129,178.70760643785562,355.68946184729316,179.42965737295805,354.1851714609649,177.98555550275316
2023-08-29,384.2499982216463,177.78096485532726,385.0642597139576,178.49927178403564,383.43573672933513,177.06265792661887
2023-08-30,399.03317226356046,182.08031225779973,399.87876067691843,182.81599028712415,398.18758385020266,181.3446342284753
2023-08-31,368.59179672695234,182.10394624515817,369.37287703364234,182.83971976534062,367.81071642026245,181.36817272497572
2023-09-01,342.5795619308089,187.2123466188346,343.3055198920949,187.96876014052685,341.85360396952296,186.45593309714235
2023-09-04,319.0754642009003,191.51093823264762,319.7516147925531,192.28471980126437,318.3993136092476,190.73715666403086
2023-09-05,303.48980994589243,181.52766471336636,304.13293308627374,182.26110982331934,302.8466868055112,180.79421960341335
2023-09-06,315.5742645976399,168.49698576189314,316.24299582162314,169.17778166396138,314.90553337365674,167.81618985982487
2023-09-07,345.63331460306966,184.78748920003687,346.3657437503532,185.5341053180168,344.9008854557861,184.04087308205692
2023-09-08,397.3922443476882,230.3239087914041,398.23435548213985,231.25451044308653,396.55013321323656,229.39330713972168
2023-09-11,361.67649040321584,231.74570338033118,362.4429165324874,232.68204965661533,360.9100642739443,230.80935710404705
2023-09-12,374.36618717744886,245.61645826640867,375.15950395468445,246.608847996778,373.5728704002132,244.62406853603937
2023-09-13,331.63361053674026,245.6894411237537,332.33637300874017,246.68212573435474,330.9308480647403,244.69675651315274
2023-09-14,315.4630231953494,240.9833919868584,316.13151868845256,241.95706225751238,314.7945277022463,240.00972171620447
2023-09-15,311.14365533682985,252.25214853170775,311.80299768761785,253.27134913183585,310.48431298604186,251.23294793157967
2023-09-18,307.6387393612285,243.07983475313685,308.29065446900825,244.06197549961416,306.9868242534488,242.09769400665957
2023-09-19,317.00264064458014,263.9116315758367,317.67439873028604,264.97794119836533,316.3308825588743,262.8453219533081
2023-09-20,277.51700388810116,242.33008980379626,278.105088236243,243.30920127775101,276.9289195399594,241.35097832984155
