Date,LONN.SE,SIKA.SE
2023-09-15,472.7112507360147,238.47406008030745
2023-09-18,492.6864017425577,248.65761323623272
2023-09-19,480.58117305976896,245.4117334044487
2023-09-20,469.1133617709043,240.99827440918742
2023-09-21,444.73364037636,232.94822875892203
2023-09-22,479.67649689278835,244.31232909638265
2023-09-25,466.2209299511804,234.40369298238315
2023-09-26,445.9809335467321,225.06986543461343
2023-09-27,449.94028125428594,239.60572489424916
2023-09-28,457.05257622537334,251.49009686811394
2023-09-29,479.3549896865128,255.12627180146058
2023-10-02,446.9454705946304,250.97402113664253
2023-10-03,452.1752013272302,256.4278800393586
2023-10-04,461.3209148141289,254.03092439055533
2023-10-05,476.29996454828745,255.71608695461788
2023-10-06,475.2036594888318,262.82380148379485
2023-10-09,516.9235514523307,277.6379363451943
2023-10-10,521.7528451692436,283.9868602601142
2023-10-11,502.6983068534422,279.64549807160176
2023-10-12,506.1006670937772,266.7397880067356
2023-10-13,494.5861226984855,261.6046183885473
2023-10-16,469.3958204439175,249.9491471001542
2023-10-17,452.57479443098117,250.2452364770023
2023-10-18,435.79033009206836,239.43193498110261
2023-10-19,439.818587839352,244.54986479585327
2023-10-20,437.65996062642915,233.20811224399944
2023-10-23,448.6362752505077,232.86871462973218
2023-10-24,434.4682401432014,241.61425489439702
2023-10-25,440.3477583327332,243.5911369497842
2023-10-26,459.5991589197566,238.98192199457804
2023-10-27,448.12926661838424,228.9641881114803
2023-10-30,434.84535993715826,227.52740260200648
2023-10-31,412.20921407627185,222.9715329194656
2023-11-01,429.4326519837778,216.13243889545456
2023-11-02,417.3657998851324,220.34062142212858
2023-11-03,416.3836842200104,212.01921162992937
2023-11-06,425.6688678312442,209.5328472159927
2023-11-07,424.5192220708339,209.77279701653998
2023-11-08,430.355318622874,219.15929485551
2023-11-09,431.0092084455471,217.51247983069453
2023-11-10,433.12194318402794,206.52662499559403
2023-11-13,445.42474727474445,209.0137584818894
2023-11-14,467.6544809819199,225.0281169068214
2023-11-15,456.5712934192949,220.0670649193334
2023-11-16,448.55794255707184,215.1734224867199
2023-11-17,451.16563402486634,211.50343601595154
2023-11-20,437.84547255204757,211.5458401623618
2023-11-21,438.39104576774224,205.79277948005216
2023-11-22,438.15825322841965,210.92935430912635
2023-11-23,435.4636667671821,216.03023820402166
2023-11-24,434.25711839717843,209.32672799273755
2023-11-27,433.39755707984176,209.2586280941256
2023-11-28,431.36095421642557,209.12423948214413
2023-11-29,434.26686514180784,205.92864103663734
2023-11-30,429.9635538715312,206.99070517452498
2023-12-01,433.0963271079022,206.48438840579
2023-12-04,424.10413057809393,206.22268737459814
2023-12-05,432.57219756409734,203.78653677529584
2023-12-06,446.6332187114467,211.64599772380862
2023-12-07,445.42455686116057,223.2506671733464
2023-12-08,430.40561189388706,216.30833480713514
2023-12-11,427.11190636343446,221.44188159926262
2023-12-12,437.43377897777873,220.06440707909834
2023-12-13,439.58812517681736,222.79836193941577
2023-12-14,444.16186872013793,219.41531086718052
2023-12-15,454.466457777627,223.61242247688716
2023-12-18,447.1771922394376,224.82318354288319
2023-12-19,440.9948868488983,225.96194820185994
2023-12-20,441.3812365650648,229.4789508500349
2023-12-21,440.05448421189516,232.9332554272321
2023-12-22,418.08587274935735,233.6370164015629
2023-12-27,416.2301240305217,236.07226674113346
2023-12-28,405.8865035273055,230.7529346413664
2024-01-03,406.1920080135397,229.21820141056494
2024-01-04,403.4390984597025,226.45315755467783
2024-01-05,404.0357074754159,227.4211688211069
2024-01-08,402.6931321067413,224.34132881800042
2024-01-09,399.93050886288205,221.69106002860764
2024-01-10,399.36291576922605,221.37429094520022
2024-01-11,392.4245752769617,218.3747210302571
2024-01-12,394.9159127770168,214.617400831326
2024-01-15,382.87301692357676,213.64493787932378
2024-01-16,383.26558056632564,216.3201926887877
2024-01-17,390.15923317285433,223.3164720749429
2024-01-18,383.3873217418928,220.84885739499558
2024-01-19,398.41203722493384,221.5228686084383
2024-01-22,402.4567264150796,222.56860255303573
2024-01-23,401.5560918662215,222.69798663133557
2024-01-24,410.6325267845955,224.56442362166888
2024-01-25,419.2006392575192,225.686500113188
2024-01-26,421.0851583191043,225.41934515046253
2024-01-29,417.8189059602816,228.44935335352986
2024-01-30,417.60252059038567,226.16938804310985
2024-01-31,425.0655278617908,225.34651031130628
2024-02-01,423.72090411365843,222.74881679046766
2024-02-02,429.866185764915,223.7044526392262
2024-02-05,433.0099237796468,221.9875112695771
2024-02-06,428.71451228705627,224.43314670827286
2024-02-07,427.1247426955454,227.39853985423392
2024-02-08,431.7511908242669,226.88645080655704
2024-02-09,434.7722998121059,230.33185938951266
2024-02-12,442.50758957734905,224.16203808602046
2024-02-13,435.98393025453925,223.9389497092908
2024-02-14,443.19670448782335,232.7271047675846
2024-02-15,447.64226038941047,235.1732824406751
2024-02-16,448.5365754941615,237.9890394950531
2024-02-19,439.3686938548887,238.24500793025376
2024-02-20,445.091885781214,238.675987918526
2024-02-21,431.88770332316386,238.1487371121678
2024-02-22,434.52634471940263,242.14347771090587
2024-02-23,428.8616811704536,239.5238339341023
2024-02-26,426.6425066211086,233.76626052466622
2024-02-27,428.7950703646253,232.89795175372657
2024-02-28,418.4540928815476,231.52335795861066
2024-02-29,423.53644644925464,236.03619688388048
2024-03-01,429.4430873337234,239.02329440596796
2024-03-04,427.3012742293863,234.3238776071803
2024-03-05,422.949388495416,236.69525386146262
2024-03-06,420.60053413214905,236.57224429215177
2024-03-07,414.21665633616107,232.7285415870311
2024-03-08,416.82960983045353,236.30276788229864
2024-03-11,412.34736290372336,233.69502856016345
2024-03-12,413.76483721811684,233.56160684334682
2024-03-13,412.1069591909381,231.59791052543292
2024-03-14,407.3184927554945,230.1493791814112
