Date,LONN.SE,SIKA.SE
2023-10-17,417.1694232488879,227.17155946198187
2023-10-18,421.3989926899691,217.96195460788994
2023-10-19,425.6608197954901,216.92336876360565
2023-10-20,428.3400228264973,219.083801488409
2023-10-23,432.4938618693884,222.66658098982666
2023-10-24,437.2044273034791,233.11308025564594
2023-10-25,431.311706943612,245.9247886787697
2023-10-26,426.617266422203,243.02329484748412
2023-10-27,425.26698549748335,238.7949484992528
2023-10-30,408.8578229416388,236.20806132853352
2023-10-31,412.67134322169284,241.07631844021026
2023-11-01,414.6759800883837,254.65426062366953
2023-11-02,429.2305859904379,255.69092152867842
2023-11-03,430.23828783923494,267.1358095444477
2023-11-06,443.38149685444995,272.66937348250417
2023-11-07,451.12391626288303,276.6077654961598
2023-11-08,447.72351691155666,262.3937464418537
2023-11-09,455.5604126810616,256.4209593278269
2023-11-10,465.670263763139,256.6328541537867
2023-11-13,472.8457015600838,239.50320014713682
2023-11-14,484.67957578694404,245.4050267128445
2023-11-15,477.90416920975105,253.1972180727053
2023-11-16,478.57230311312134,260.0420193825941
2023-11-17,481.5763026096293,256.5900242363363
2023-11-20,474.0173485300463,254.9231993274582
2023-11-21,467.1652263114451,247.0794588376777
2023-11-22,462.7089519729277,262.0002834783171
2023-11-23,470.8754554796205,280.4275443275677
2023-11-24,474.62817975106105,288.4324807309844
2023-11-27,475.65203790118125,278.20918599591243
2023-11-28,469.14572421314233,292.3284482479439
2023-11-29,475.52197269123997,292.324943774442
2023-11-30,482.9885030378037,279.7142561548853
2023-12-01,485.1439259995974,280.822782728742
2023-12-04,476.2582919828187,263.4698651321736
2023-12-05,472.4138739936525,263.8492312533626
2023-12-06,476.40635940524015,255.43546325289282
2023-12-07,478.6471970114792,253.75564676310202
2023-12-08,492.80686853080203,256.0053728562811
2023-12-11,503.2771691911718,260.67636623380537
2023-12-12,514.3762376938158,243.13308979047596
2023-12-13,497.8564839188868,239.66029054412908
2023-12-14,499.294663346936,235.75954611745877
2023-12-15,497.65850892015044,237.90395655655647
2023-12-18,501.80743220709917,233.24816235245058
2023-12-19,497.45795740081064,233.75660154610645
2023-12-20,503.25494000101384,229.60023770935896
2023-12-21,504.77937021234845,226.09334800055348
2023-12-22,493.56527401231307,228.07634289106772
2023-12-27,495.2332281529729,229.78826458804969
2023-12-28,488.47562747807297,224.2338854637484
2024-01-03,486.7551317120095,220.07342974357434
2024-01-04,475.33835362735584,223.84758272100765
2024-01-05,464.7802346206311,222.76575215134952
2024-01-08,458.2195702749024,213.27045055041867
2024-01-09,466.51102766727865,214.8406817142125
2024-01-10,466.2567252642202,214.85236117803376
2024-01-11,475.0448688242742,208.47209810865962
2024-01-12,480.0103499962778,207.95038376976171
2024-01-15,473.73099867992994,213.97010105130678
2024-01-16,480.2602521199115,215.82778429677782
2024-01-17,490.4104057367596,212.76778655688517
2024-01-18,494.2863428255203,205.45589465719948
2024-01-19,509.80925171548733,211.61823172970296
2024-01-22,506.3158572646442,205.13249914676453
2024-01-23,503.90305892751576,207.3930491073288
2024-01-24,515.2353875481917,209.10066634090455
2024-01-25,510.15922268183516,211.71737540603124
2024-01-26,510.6295095670616,208.71821354766533
2024-01-29,512.5395695827073,207.1261331177668
2024-01-30,530.2742325318275,208.13503882899158
2024-01-31,542.0950139387124,211.60403407118153
2024-02-01,540.0001781249746,213.25555350315065
2024-02-02,531.6630715911675,212.05291606163328
2024-02-05,529.6413437228473,215.62079207030894
2024-02-06,527.0740152754774,211.35789117033403
2024-02-07,519.883864374194,210.34650214392815
2024-02-08,512.4489937858251,198.59474037820968
2024-02-09,506.4506146528716,188.59177121371832
2024-02-12,502.9840897889782,198.24529158754962
2024-02-13,502.14564282971315,188.23791794057428
2024-02-14,500.0719020334202,182.24547127308
2024-02-15,499.5644412464286,182.09205729293402
2024-02-16,505.5725827294823,188.82377132202421
2024-02-19,513.9110563008823,193.14379587198948
2024-02-20,519.5382531499331,190.90139173848289
2024-02-21,513.6060175432807,185.46872879123947
2024-02-22,499.0364144284331,182.13631225228332
2024-02-23,500.22357012093926,179.10140043770565
2024-02-26,503.0823313972144,183.9095503033585
2024-02-27,499.52487245291366,185.9235665325243
2024-02-28,480.14728851204626,183.42998302029795
2024-02-29,476.2909053581191,175.2013515146645
2024-03-01,474.0091465956289,177.96821080968763
2024-03-04,463.4027888487138,178.55464022764275
2024-03-05,456.64921781386505,169.61934218970777
2024-03-06,459.0318192125527,171.79896411205715
2024-03-07,452.6975524263316,168.95659367823515
2024-03-08,459.59242676434343,167.6607140546316
2024-03-11,461.73281161654796,167.00991431511127
2024-03-12,465.96328554277994,164.93897961975352
2024-03-13,457.04939509315955,161.91398720110928
2024-03-14,448.66674408548533,162.18229562045815
2024-03-15,449.5352714296291,164.9130050780978
2024-03-18,430.5376384945897,162.57353019342554
2024-03-19,430.95399882600617,160.69471382961413
2024-03-20,417.2537833630153,164.01290055195105
2024-03-21,408.69726039000665,160.7054356868124
2024-03-22,395.39677627883935,161.56258984555885
2024-03-25,399.0446949760462,160.72510743842005
2024-03-26,398.2075552404176,158.87084473326908
2024-03-27,396.8365198807317,160.8994394255786
2024-03-28,403.5687718983805,161.2034774173423
2024-04-02,412.4765514729419,162.99396558426804
