Date,LONN.SE_0,SIKA.SE_0
2023-11-10,389.3839054350597,263.33357605545274
2023-11-13,409.24494677520033,260.87216101601825
2023-11-14,382.8215238601644,254.70291977070718
2023-11-15,363.75868327816585,228.58705180597272
2023-11-16,340.3912890351854,240.11893057159335
2023-11-17,327.4778107989683,198.06522383045666
2023-11-20,329.37603848300887,181.48038478934026
2023-11-21,296.62457173076376,156.62056966670457
2023-11-22,293.4112960766831,195.03092953721656
2023-11-23,309.54609283492925,208.5913949792411
2023-11-24,310.8071048687968,286.47715635063696
2023-11-27,328.4502397616802,323.733673513901
2023-11-28,326.10083648610316,318.61971517119963
2023-11-29,328.500720756743,304.5786354030888
2023-11-30,300.7973195067881,275.5589313274872
2023-12-01,280.97871949965275,244.9542423509316
2023-12-04,270.38993580916406,239.70682063662977
2023-12-05,262.9421142640027,252.97513605454574
2023-12-06,253.24434290515842,225.9124591165323
2023-12-07,236.45707958382016,194.06736303231585
2023-12-08,228.17587241293967,208.43452572346501
2023-12-11,246.31245512539712,219.8524550051533
2023-12-12,233.73054693934492,208.30135026575147
2023-12-13,226.71363577895596,223.21704513012693
2023-12-14,263.2898325073217,249.83507167052133
2023-12-15,254.4174859333297,252.16105292532853
2023-12-18,252.6158028717097,260.61358391731176
2023-12-19,272.4662012417443,301.018085545001
2023-12-20,275.04034168075395,277.25006360700246
2023-12-21,262.01437562391027,247.9166429245059
2023-12-22,245.59403723079268,242.15846400956298
2023-12-27,244.2241830111044,237.0452795343184
2023-12-28,258.5370431497957,239.71354456187353
2024-01-03,257.5248632043676,223.18799637007265
2024-01-04,256.38461837526376,206.07993575838532
2024-01-05,250.91278649032566,183.960692695016
2024-01-08,265.167432260877,182.38457677915022
2024-01-09,284.89780192896046,181.35766697891628
2024-01-10,286.3283273164871,189.57964433089242
2024-01-11,300.1031470116657,192.28309112102775
2024-01-12,310.39844694605955,182.25499775509448
2024-01-15,307.8449137108013,172.28620004474024
2024-01-16,314.5241633378278,152.68312907195897
2024-01-17,311.98843328436647,177.7344835103018
2024-01-18,329.0543706902347,181.02262831615872
2024-01-19,335.98138392732926,170.36277374966969
2024-01-22,327.38261232624933,166.25875669055173
2024-01-23,307.3868688857076,147.4324074048314
2024-01-24,301.2939546820389,142.84309450262046
2024-01-25,296.195090058222,144.79898131301806
2024-01-26,298.8152246520589,147.12632996296085
2024-01-29,309.08984920726186,153.48017160290598
2024-01-30,316.7385194809878,154.07029384002033
2024-01-31,322.99566539291254,152.1093590733172
2024-02-01,307.97217362889626,150.78861966446962
2024-02-02,310.8998912112602,146.9593608455009
2024-02-05,304.37414283101776,149.81899179816432
2024-02-06,322.27668903682206,152.51301619432016
2024-02-07,327.0824186923594,157.29544445958592
2024-02-08,336.6568439944405,162.7961942775251
2024-02-09,323.5424019077422,158.67712034352937
2024-02-12,327.1024177100031,157.12550283126868
2024-02-13,343.67887690859345,163.30967746049228
2024-02-14,348.09361720673775,172.77634845074923
2024-02-15,361.5472849244631,180.99098810764244
2024-02-16,388.607740216932,188.7859575706847
2024-02-19,374.9742475959412,188.74329479845076
2024-02-20,381.2131739939361,192.9011413156612
2024-02-21,383.9045128214165,202.57759004878395
2024-02-22,366.74641579119117,191.85414274165404
2024-02-23,387.2341208075936,197.7860650228466
2024-02-26,387.26058245407927,195.22383861077248
2024-02-27,409.99668755910926,209.89596404058707
2024-02-28,404.9321423116957,219.46106284101697
2024-02-29,399.1992200459425,212.58949729041882
2024-03-01,386.6231965653978,214.0680914765393
2024-03-04,384.1086890243211,210.01985796634983
2024-03-05,376.7786108908512,211.69643190005075
2024-03-06,379.54193182431675,214.03641078349023
2024-03-07,397.5401528544053,210.77671141266197
2024-03-08,391.59303285597827,208.3901475088611
2024-03-11,390.8803713101191,222.49779390396193
2024-03-12,387.57625349392885,215.61514388147285
2024-03-13,385.22501039118083,217.15377173846164
2024-03-14,403.1788954193991,224.9091694740354
2024-03-15,417.53059285724675,236.1464929485718
2024-03-18,418.71877177483316,233.72557001514366
2024-03-19,415.02831813297746,230.72317429292247
2024-03-20,416.11892775571175,226.00761543109934
2024-03-21,423.5623087945679,229.70842118001858
2024-03-22,422.13793239125386,232.86113579661054
2024-03-25,416.1263475821304,233.11096138633906
2024-03-26,417.56551945012563,240.87993942764263
2024-03-27,414.54762410809735,241.77262232288282
2024-03-28,427.6354327345393,255.03685056073425
2024-04-02,425.6129813108638,256.0873216086103
2024-04-03,425.9872198773707,252.33748447173596
2024-04-04,435.30065867075626,250.29090162544497
2024-04-05,438.6365284702234,248.44097410819793
2024-04-08,454.59516365931825,260.56584074262474
2024-04-09,459.27438754607175,261.2804062996497
2024-04-10,464.51017341379276,269.37417674443265
