Date,LONN.SE_0,SIKA.SE_0
2023-10-10,460.5421547581294,227.58011727575573
2023-10-11,443.9956539349662,224.28228918913018
2023-10-12,443.36143280437585,220.45757151966703
2023-10-13,438.95087504987265,221.33532819290107
2023-10-16,436.2945290538508,219.12415062074615
2023-10-17,430.94578036896837,221.19568501308288
2023-10-18,445.3606795160364,222.6534669931135
2023-10-19,430.8266494219277,223.4537497610791
2023-10-20,430.824413107266,227.5986692515347
2023-10-23,430.46442369540466,226.75607184392584
2023-10-24,430.7460683483191,226.1716950015875
2023-10-25,425.4607850402229,228.36106950157446
2023-10-26,423.79829952565143,224.7066938310393
2023-10-27,423.4007032107229,228.09901691918884
2023-10-30,428.0537130606716,231.71036910368053
2023-10-31,406.26479301190625,229.93980530063897
2023-11-01,429.84982061883244,230.30027881116095
2023-11-02,413.31329494417366,230.48345092047018
2023-11-03,402.5441043428563,232.38985152210142
2023-11-06,395.27837103914345,237.68195749493577
2023-11-07,374.8597266000151,236.5160232352847
2023-11-08,368.93079724339793,240.35739595343955
2023-11-09,367.40736325582026,236.0039073101391
2023-11-10,379.6471136135525,237.89322920232883
2023-11-13,381.3502531554871,239.52526811555956
2023-11-14,377.5399814067629,241.03539402290932
2023-11-15,375.1957580226039,235.01696502911594
2023-11-16,385.7326209449417,234.0994079430678
2023-11-17,386.7597353782576,235.4173455327913
2023-11-20,394.55392959282767,234.96687749908938
2023-11-21,407.4639999893312,237.362872205735
2023-11-22,407.88738948962475,236.03600977057613
2023-11-23,403.04200818903604,239.53890520947476
2023-11-24,425.81726518754743,244.11871694299083
2023-11-27,431.2166184684235,242.20581027813918
2023-11-28,453.5656415792808,244.02223249395522
2023-11-29,462.0905163787844,244.61970774330914
2023-11-30,455.90911497227415,238.32526712416444
2023-12-01,459.22500636026786,233.28889274895903
2023-12-04,459.0026373007479,225.06331826366625
2023-12-05,462.6682126314875,227.58936721691597
2023-12-06,469.33247084357055,229.12937800895742
2023-12-07,465.99642595261406,232.09524750067186
2023-12-08,483.2229667972921,239.54044465070427
2023-12-11,493.94516664294974,242.64876490285243
2023-12-12,473.6641104952647,239.95857022727571
2023-12-13,488.3262809989583,237.35253836319166
2023-12-14,486.1589796671911,237.2362179989162
2023-12-15,468.4118593736991,234.01669885859278
2023-12-18,454.63008232882424,234.03793349361823
2023-12-19,450.89210570165864,232.1206138924298
2023-12-20,452.9386172869349,227.28537642973902
2023-12-21,467.6723106934066,228.73607475754167
2023-12-22,489.3554110746667,234.48643706262752
2023-12-27,485.16116140228996,237.07878313507433
2023-12-28,499.35167896436155,236.7110054700374
2024-01-03,516.7627755411991,241.01550170374787
2024-01-04,492.92601645975765,233.44187750018645
2024-01-05,494.55000452610193,231.3029778609945
2024-01-08,499.79332267298906,226.37898161938048
2024-01-09,507.46219734088066,226.9736142872328
2024-01-10,506.0267305896654,224.78454858054928
2024-01-11,495.71502675642773,224.99384934894266
2024-01-12,503.5672462109921,220.72528912626197
2024-01-15,507.5447061104808,220.1065696803199
2024-01-16,499.8529332351228,218.6662486348962
2024-01-17,494.7938328640446,214.34079962736257
2024-01-18,483.0193670605461,212.75237746100714
2024-01-19,498.26851010578633,215.41363995956655
2024-01-22,505.08101018669805,219.67680332010227
2024-01-23,520.6586586995687,223.50663126624664
2024-01-24,506.5224692644661,219.51926016106
2024-01-25,502.2151397410913,219.84769669788196
2024-01-26,495.81570416586527,219.63515800038883
2024-01-29,499.19197995128906,222.8764163360754
