Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-08-11,499.5661973665429,260.7289748867592,500.56914094688125,261.7007563809327,498.5632537862045,259.7571933925857
2023-08-14,441.75316610238616,248.37022305307025,442.64004256514943,249.29594136485954,440.86628963962283,247.44450474128098
2023-08-15,476.34301709051226,292.57377552132135,477.2993371408847,293.6642480353777,475.3866970401397,291.483303007265
2023-08-16,433.5560692389412,295.7916287547344,434.42648897240616,296.89409475829285,432.685649505476,294.689162751176
2023-08-17,394.8088156633821,264.6102961546276,395.6014452872796,265.59654399717186,394.0161860394844,263.62404831208335
2023-08-18,380.2773481247793,259.6043229634679,381.0408039531767,260.5719126875211,379.5138922963817,258.63673323941475
2023-08-21,363.1269481421142,244.64237923409033,363.85597233031353,245.5542032342174,362.3979239539147,243.7305552339633
2023-08-22,428.86806120166784,241.10107638660426,429.7290691542911,241.99970134518276,428.0070532490444,240.2024514280258
2023-08-23,375.14500910836426,224.54383381309043,375.898161104165,225.3807470960315,374.3918571125634,223.70692053014935
2023-08-24,375.55968770068114,260.21849631115356,376.3136722172454,261.1883751643446,374.80570318411674,259.2486174579625
2023-08-25,379.04375024186066,249.6189558000656,379.8047294633862,250.54932835243264,378.2827710203351,248.68858324769857
2023-08-28,412.18490885891595,301.90326670463264,413.0124232312487,303.028511828392,411.3573944865832,300.77802158087326
2023-08-29,447.8761917893852,291.5065153220833,448.7753610160253,292.5930099747933,446.9770225627451,290.4200206693733
2023-08-30,413.03615192295337,277.0494742620635,413.8653752755392,278.08208504947333,412.20692857036755,276.0168634746536
2023-08-31,458.3513559841475,248.4898298563238,459.2715554541017,249.41599396313083,457.43115651419333,247.56366574951676
2023-09-01,474.5863040013216,243.69623217522167,475.5390972235689,244.60452972339618,473.63351077907436,242.78793462704712
2023-09-04,440.1695709010728,201.8600892705353,441.05326809220134,202.61245635689585,439.2858737099443,201.10772218417472
2023-09-05,500.05630287880444,230.2957213342082,501.06023040917756,231.15407288595702,499.0523753484314,229.43736978245934
2023-09-06,507.74473656405695,243.89964967379993,508.76409961678553,244.8087053937917,506.7253735113284,242.9905939538081
2023-09-07,484.76722899510514,227.61472756713152,485.74046173751657,228.46308659645365,483.7939962526937,226.76636853780934
2023-09-08,497.8002189778205,253.55429246577137,498.7996171287498,254.49933269113762,496.8008208268913,252.60925224040506
2023-09-11,524.7122590726019,290.0496812328601,525.7656866154099,291.1307460156885,523.658831529794,288.9686164500317
2023-09-12,501.709985296088,274.7570466961998,502.7172328072226,275.7811132138896,500.7027377849535,273.7329801785098
2023-09-13,474.8613583313236,255.71514191391822,475.81470376061765,256.6682359948497,473.9080129020296,254.76204783298667
2023-09-14,497.4378623683231,256.5141716212162,498.4365330416184,257.47024382256245,496.439191695028,255.5580994198698
2023-09-15,603.051735932635,290.9135538393538,604.2624400802614,291.99783842317544,601.8410317850088,289.8292692555321
2023-09-18,613.251200006883,306.821072284164,614.482380894269,307.96464691064244,612.0200191194972,305.67749765768554
2023-09-19,615.0063026779653,348.16011888419325,616.2410071603545,349.45777120951635,613.7715981955763,346.8624665588701
2023-09-20,600.4386197048627,328.8386550187103,601.6440776845956,330.06429294274574,599.23316172513,327.61301709467483
2023-09-21,528.1942981310107,335.96729858369923,529.2547163163772,337.2195061818494,527.1338799456443,334.71509098554895
