Date,LONN.SW,SIKA.SW
2023-10-16,425.81718205424175,239.0343410205507
2023-10-17,415.880732181364,244.70746433908093
2023-10-18,416.4703631086892,242.19908348216748
2023-10-19,420.36818924675146,242.97872785211712
2023-10-20,431.88669315704686,246.9448734379972
2023-10-23,422.33371093724287,239.91509602832883
2023-10-24,415.5570880246961,246.41196826108455
2023-10-25,426.0429865961325,246.63728671983213
2023-10-26,428.53625110598034,248.28879153009686
2023-10-27,421.4760548288588,240.9187344065264
2023-10-30,435.7121093934167,242.29355198122755
2023-10-31,433.91420980394696,239.01422759194725
2023-11-01,428.30871150891966,237.37176114494335
2023-11-02,434.51972036879476,245.06748309648373
2023-11-03,446.41719432679736,251.76425372975336
2023-11-06,432.76091196008525,251.10725077124187
2023-11-07,442.6662097026847,253.10488397448006
2023-11-08,443.96495791970904,255.79394197215976
2023-11-09,441.33893474521125,254.6897107666596
2023-11-10,434.4524539136084,251.82294382895438
2023-11-13,435.36739794184473,252.37463051733627
2023-11-14,437.8951459756622,253.99828503604857
2023-11-15,440.1439191205951,246.7001867064856
2023-11-16,437.80845179503905,246.10649406892347
2023-11-17,444.08887727260793,243.45008647784672
2023-11-20,447.5137363504745,242.49879613593285
2023-11-21,441.74991547282394,245.29379143956004
2023-11-22,449.0220988682421,238.9107558386278
2023-11-23,446.1045212608795,237.63512794093566
2023-11-24,460.6358642871416,236.9341785779271
2023-11-27,457.41697686135734,233.7233866677512
2023-11-28,451.12052917541405,230.71670785881093
2023-11-29,455.78616761923064,231.94591352000452
2023-11-30,464.99749828061084,226.0104902953464
2023-12-01,481.7969696127812,226.52833416420094
2023-12-04,487.66178681853023,229.7211676530726
2023-12-05,479.41381041463956,225.6310894498482
2023-12-06,484.537098985014,222.73245625700065
2023-12-07,479.87900761371617,223.81503147053513
2023-12-08,467.3981844201817,222.87123275953894
2023-12-11,460.86968703606436,225.6992228678249
2023-12-12,465.3433486058477,233.8636117834458
2023-12-13,469.3979817890427,229.68516796051924
2023-12-14,459.2489666393142,233.0399635936783
2023-12-15,443.004562711802,232.47723977897743
2023-12-18,451.14179699943446,237.7905254492565
2023-12-19,446.65565506924816,240.16039935953674
2023-12-20,461.66601384763584,245.1988997756531
2023-12-21,451.16116889239083,239.51604104854692
2023-12-22,458.73357961846,240.74002067744556
2023-12-27,451.77496936921784,235.2447796065774
2023-12-28,447.8164679157106,236.0960310584769
2024-01-03,458.8655177683077,233.18440218258147
2024-01-04,450.50657924041394,228.23489800987858
2024-01-05,457.4545519731969,225.1970419478529
2024-01-08,461.53687617104583,226.05018146027484
2024-01-09,460.5005253728459,229.10720721700653
2024-01-10,469.31924039390583,232.17584831723295
2024-01-11,467.2391791751528,235.50220722909165
2024-01-12,479.96096563049986,241.33071954654358
2024-01-15,474.55697945253974,238.21423936117708
2024-01-16,484.7390100854778,239.17247060294494
2024-01-17,485.83596236039665,241.10508328389255
2024-01-18,480.63256177259694,235.8405168075664
2024-01-19,481.8575475192799,237.32760916177875
2024-01-22,478.25190289115176,240.9011137842188
2024-01-23,469.91387172320543,237.71118720231553
2024-01-24,484.1787504659781,240.63662085076356
2024-01-25,480.68626975805694,240.88476306197
2024-01-26,479.4178126594879,243.01830617016148
2024-01-29,492.1053517297447,247.6834931044296
2024-01-30,478.64655762640336,243.7441407207818
2024-01-31,472.46715762127707,241.98090625936013
2024-02-01,482.77418639389487,245.45303018587433
2024-02-02,477.973984782374,246.05776359491782
2024-02-05,466.24922999745155,246.04975418719607
2024-02-06,463.6354973597373,246.6104682734337
2024-02-07,478.2148436927853,250.7588409865161
