Date,LONN.SE_0,SIKA.SE_0
2023-08-18,456.49487784941823,228.5356367186881
2023-08-21,497.49060780807514,233.26048802567647
2023-08-22,448.4745027843492,238.9599310849387
2023-08-23,521.9837490017421,247.24095236827625
2023-08-24,573.9836824677673,269.53534248281653
2023-08-25,537.0679834301484,262.03017413976596
2023-08-28,486.7929892763646,351.82199573331917
2023-08-29,499.7463197871284,334.86799958886246
2023-08-30,481.11926885065907,314.590814853059
2023-08-31,544.4719514839967,343.88721716394997
2023-09-01,524.3395201009699,353.94475150552864
2023-09-04,507.5468756776648,353.8926284670314
2023-09-05,496.14063784725573,319.44713054439956
2023-09-06,528.2414460529684,278.33882276439726
2023-09-07,545.1211140780124,264.36797590580915
2023-09-08,570.5923936973868,294.75850709934775
2023-09-11,484.34502128540277,279.8370991239906
2023-09-12,509.01150951154324,297.5332216753285
2023-09-13,498.5266901707259,267.3810692824191
2023-09-14,554.8888786692312,298.3950145082797
2023-09-15,514.5620156954816,305.22558132702085
2023-09-18,536.8069178543026,266.23837585751056
2023-09-19,524.0981537237168,243.24945950547607
2023-09-20,554.2746967216937,235.87058053364518
2023-09-21,553.9348948308442,247.6145036299041
2023-09-22,542.2740574881885,226.9933585045823
2023-09-25,511.0243052190151,250.26380420924943
2023-09-26,570.1608783465866,271.3202267982
2023-09-27,548.7800013456896,245.69763080211882
2023-09-28,522.6605453893568,245.96660911123192
2023-09-29,559.9207170508163,241.06540162708876
2023-10-02,630.0494836898533,267.7234178716112
2023-10-03,654.3100476132179,279.8133722834551
2023-10-04,735.7470073006061,323.40342786977703
2023-10-05,743.3148140617008,317.8750547124299
2023-10-06,738.9759991995195,310.1966957383309
2023-10-09,804.6109112319257,312.75726305674965
2023-10-10,758.0296941106232,262.34145144300726
2023-10-11,735.1926190791154,265.1443524550833
2023-10-12,697.8157872315928,237.5375690800258
2023-10-13,722.1267105992439,266.985669121538
2023-10-16,705.0605072438798,271.7154652125878
2023-10-17,569.9394401464907,232.63934608240214
2023-10-18,520.5991094847251,218.95981268855869
2023-10-19,529.9213329221399,237.32176835127956
2023-10-20,565.0868247156396,224.0255732806087
2023-10-23,600.7656513816811,217.88933545442083
2023-10-24,610.0167163617643,208.0654728703571
2023-10-25,597.0304547102285,210.41408542705904
2023-10-26,557.5435211756595,197.79830793156668
2023-10-27,559.7082987388015,196.10143815440395
2023-10-30,518.9761065153399,192.111834304948
2023-10-31,487.8207065603823,177.7813788135749
2023-11-01,506.0670126126991,171.6607928319704
2023-11-02,499.527419386163,157.04272456629732
2023-11-03,482.6091129130493,156.6784144989496
2023-11-06,480.18095159492026,151.38977463713022
2023-11-07,446.5253460533936,144.78934609347613
2023-11-08,437.4807021332181,146.19763763043127
2023-11-09,452.95602350628735,140.88994762066656
2023-11-10,460.72890747580817,138.13097699456566
2023-11-13,447.2749796492619,125.97922139319334
2023-11-14,425.46732834918896,122.5404546944995
2023-11-15,407.8575178340239,119.41382491716611
2023-11-16,420.2211609925355,116.6994980825859
2023-11-17,385.1141645392352,116.42633940244419
2023-11-20,376.64669165116374,113.1313628395637
2023-11-21,403.28692824931176,119.08923651873378
2023-11-22,428.4545343025729,117.53596624306572
2023-11-23,460.49224917775985,112.55698206459321
2023-11-24,465.2541732897338,114.77525597929714
2023-11-27,487.5100093303867,116.32482829737872
2023-11-28,499.5864276163719,113.13075902842189
2023-11-29,469.13922703642163,114.74521177250257
2023-11-30,450.3108908907938,110.48293243105245
2023-12-01,432.64574183614366,110.7153185665462
2023-12-04,444.78387696453393,116.65396347513334
2023-12-05,432.64742630084123,113.87307823427695
2023-12-06,419.14210161603336,114.20137085835688
2023-12-07,381.67578352537015,116.46856022584464
2023-12-08,364.21622228019635,118.54568419571531
2023-12-11,359.7494397438051,116.76715322471867
2023-12-12,367.92828857635936,117.66944310178617
2023-12-13,381.8856151638625,114.3998194106981
2023-12-14,397.98214841312034,113.82496702931572
2023-12-15,328.58468439225794,107.931832692911
2023-12-18,343.2155707135619,106.96708952500957
2023-12-19,351.9968976362993,105.37010733559777
2023-12-20,362.38289662836206,103.51031890130594
2023-12-21,363.4305053957195,104.9793321241626
2023-12-22,367.74838484978284,104.73872094133424
2023-12-27,352.8654739779448,106.06843354130474
2023-12-28,345.456052789215,104.25807861263378
2024-01-03,344.45747854178495,104.0994490162013
2024-01-04,349.9482647191687,106.70992465548974
2024-01-05,309.3340670927637,97.5296372938334
2024-01-08,347.55538100844365,101.136109215807
2024-01-09,326.6095370059212,102.65281381665147
2024-01-10,354.3492630791501,102.11030583354669
2024-01-11,330.3449321915116,99.80198411826497
2024-01-12,324.87146442055825,98.04243623503064
2024-01-15,310.79384853741294,95.0513134418911
2024-01-16,301.6773416345677,97.2076674136066
2024-01-17,321.22699078233876,100.33683390422689
2024-01-18,346.5617617336716,104.2352076413618
2024-01-19,318.7125247646775,103.61002433162825
2024-01-22,318.0977430023291,102.70008881625905
2024-01-23,305.4507376603714,101.18109317359837
2024-01-24,313.4089866231896,101.15718735576763
2024-01-25,290.99610074194754,101.11335714686156
2024-01-26,282.73811815266356,98.98850640460257
2024-01-29,275.62759224749624,95.3011058697227
2024-01-30,274.1208445240401,94.29120248167207
2024-01-31,291.07490979798746,93.39656141724981
2024-02-01,265.6713727932534,90.20570006625873
2024-02-02,259.1347484315768,88.1868378007906
2024-02-05,215.5694773804277,86.55979679013716
2024-02-06,207.84980893567763,85.16853058187395
2024-02-07,210.69809920094286,84.9452542232568
2024-02-08,213.07856515143513,84.25630330854268
2024-02-09,210.1918940719909,82.61271757630394
