Date,LONN.SE_0,SIKA.SE_0
2023-08-28,479.8659067494193,242.96153506902223
2023-08-29,479.98882504177396,230.0892704761575
2023-08-30,459.10585180349244,219.3563843452179
2023-08-31,469.69278382686224,229.38302080676513
2023-09-01,477.3182265892311,225.11187660021838
2023-09-04,483.76708930293006,227.43218421121472
2023-09-05,475.8950676267674,231.22462233206403
2023-09-06,496.13784610433606,228.27150595422674
2023-09-07,515.9354076050749,235.92896938202026
2023-09-08,518.879048223066,233.23015825349694
2023-09-11,518.0997819624741,229.7186947968068
2023-09-12,524.581203473337,246.23529481111785
2023-09-13,539.5607994776291,250.43322005172294
2023-09-14,562.9856668255461,258.6328871068255
2023-09-15,549.7006990602996,250.51075075970908
2023-09-18,535.4379500626472,244.32671381807623
2023-09-19,528.3755713920601,253.69228436107807
2023-09-20,521.6409558389554,248.70203947952774
2023-09-21,509.20813313304933,255.7722788446109
2023-09-22,525.9806295720163,261.32966447748856
2023-09-25,512.0837690078248,264.36761613361915
2023-09-26,499.45109068589704,262.7704738833151
2023-09-27,510.30115667877925,257.0917121837464
2023-09-28,508.878663309034,254.9625646426745
2023-09-29,504.5721462461426,253.85987331402953
2023-10-02,485.70621555910526,246.44510118349922
2023-10-03,481.41072426758507,254.0276336922659
2023-10-04,478.7488499173401,241.98583095858305
2023-10-05,478.7236251261432,241.1481478178759
2023-10-06,498.9161066284023,249.1598077474173
2023-10-09,468.35856537829,243.94088538097787
2023-10-10,461.4172028156719,253.5337335975838
2023-10-11,474.49701228595757,264.4089452638605
2023-10-12,455.15307674370314,267.22595818317745
2023-10-13,431.36355303563954,263.4060379732295
2023-10-16,458.5640505914612,278.5349944590696
2023-10-17,432.7860423673337,274.1271449587818
2023-10-18,435.8858760432664,272.34208694019117
2023-10-19,436.01482281253493,278.93490376447113
2023-10-20,432.27368044988947,287.6301182715406
2023-10-23,436.144125471992,287.9644346964367
2023-10-24,443.1743176353892,298.31210694174496
2023-10-25,445.48038462561846,301.6143507588282
2023-10-26,451.51685903444024,302.0319741483407
2023-10-27,462.1920461433851,323.26734218143565
2023-10-30,466.2482836293664,329.01358510356084
2023-10-31,466.3567302022093,323.612852794231
2023-11-01,462.1771648589405,306.949010108224
