Date,LONN.SE_0,SIKA.SE_0
2023-11-01,302.2129105501008,211.24453318282713
2023-11-02,290.18637304527556,208.52334497668033
2023-11-03,299.6821400769268,208.71494623563066
2023-11-06,294.5927460600969,210.54433444121503
2023-11-07,277.9638107152887,210.50747328963644
2023-11-08,283.4505957822067,214.06954359045025
2023-11-09,280.92654048321486,217.06790295312325
2023-11-10,272.5596839846386,216.71498942688555
2023-11-13,267.4591141144896,211.3024848037207
2023-11-14,282.9938602060617,209.77839677380143
2023-11-15,274.66077487911946,207.8720657454138
2023-11-16,273.55554708157484,205.06470779370184
2023-11-17,275.115074659167,202.0404627417245
2023-11-20,271.911089377024,203.69337271969803
2023-11-21,267.869758596276,205.12928283862308
2023-11-22,267.24251404359836,201.5398593399873
2023-11-23,271.3230677023593,206.2163626788653
2023-11-24,259.3444795260944,208.00204053224678
2023-11-27,259.5135592897958,209.43204969782326
2023-11-28,249.34369046344088,206.682011018883
2023-11-29,258.2231300476864,209.44492846549065
2023-11-30,249.647517975499,206.64007994583963
2023-12-01,251.37114706947278,207.77936691283193
2023-12-04,253.92870939685793,207.2270148503015
2023-12-05,246.9429222756326,206.23613191284164
2023-12-06,266.36397748995586,210.2492833408204
2023-12-07,259.30128055708445,206.65779108310272
2023-12-08,248.55773245199492,206.0887130632831
2023-12-11,240.76794595160277,210.49568335371282
2023-12-12,236.04560297501837,209.41427960364408
2023-12-13,244.25022570163614,210.3320673400148
2023-12-14,246.39819482829506,212.4661895709631
2023-12-15,233.78649231165068,209.06361747910194
2023-12-18,233.16891731256783,209.0341902584506
2023-12-19,229.44337134116063,210.73066936675178
2023-12-20,221.63553645321736,210.30981564252878
2023-12-21,227.26657498516104,211.10665818108308
2023-12-22,227.88451668924498,212.30141211495712
2023-12-27,230.49405477738742,212.00479838155283
2023-12-28,218.0127890700716,208.28124518934882
2024-01-03,222.25751390878557,210.2984250146905
2024-01-04,218.74304663161112,211.533453904006
2024-01-05,217.16696738709493,213.05451770484638
2024-01-08,210.11475387892372,208.32091561741942
2024-01-09,209.4145024471286,208.60616005302757
2024-01-10,208.39341519637867,201.53861876106643
2024-01-11,206.6655623257993,199.01842076454176
2024-01-12,215.15203595132567,199.8042150048156
2024-01-15,214.39382608473255,199.59051321280782
2024-01-16,222.97894595895625,200.0549560186115
2024-01-17,218.7833414662102,197.77533542124067
2024-01-18,225.9897522194111,199.91076304091462
2024-01-19,218.8391129379643,199.79880401765948
2024-01-22,210.88469969289505,198.87984595408344
2024-01-23,205.8680088006242,200.71695126779065
2024-01-24,203.12227877899502,194.72035179355183
2024-01-25,198.10904928297273,194.93724004702804
2024-01-26,201.53525002522807,193.13398997197675
2024-01-29,199.43083968073648,192.5386683636925
2024-01-30,189.93345815200158,194.5215242933189
2024-01-31,185.32869387269577,192.97110932295166
2024-02-01,183.54926293412524,193.75330720205793
2024-02-02,181.01764738550685,194.51731198130443
2024-02-05,179.04834757844844,195.93096635522227
2024-02-06,176.29865907814204,196.3008953507931
2024-02-07,170.6110244927623,192.3274609170926
2024-02-08,176.1140968203896,193.73887614740437
2024-02-09,175.45990170389967,191.45621883709165
2024-02-12,180.48301833023623,194.77583677701762
2024-02-13,181.7331854732173,197.87319589607483
2024-02-14,181.16760960658473,202.1946344504099
2024-02-15,184.83609370390465,205.98475891036955
2024-02-16,181.63398394268066,207.66666519106928
2024-02-19,178.81264578572234,206.84472348202473
