Date,LONN.SE,SIKA.SE
2023-09-18,491.10917030049615,244.44952919738444
2023-09-19,495.8249758923625,239.7606618788254
2023-09-20,480.38823808056605,235.79063585380808
2023-09-21,483.75136523845634,234.77499681498864
2023-09-22,477.3278077574432,233.00273393498406
2023-09-25,479.76397490384926,229.50895036606366
2023-09-26,493.01331964687614,227.27957928065373
2023-09-27,491.6948662222844,223.1244384492116
2023-09-28,480.71035690674665,224.63986952839926
2023-09-29,471.69541882741584,224.88834813599487
2023-10-02,453.1601365269998,222.84212127196363
2023-10-03,449.2273496899528,220.2919206487577
2023-10-04,442.5322505659193,214.61114745742591
2023-10-05,449.1458707965345,219.2343271509696
2023-10-06,468.0339256914637,224.46549419487877
2023-10-09,474.7572332347442,225.58348261216108
2023-10-10,478.57584493158004,221.1853015226041
2023-10-11,471.6693511983243,220.23468149905216
2023-10-12,467.5549348386081,224.81772326321948
2023-10-13,469.2697795516833,227.2725193492424
2023-10-16,469.60327483444235,223.36824861791496
2023-10-17,466.1694182117413,219.52792330051764
2023-10-18,460.197245579876,215.8055045994805
2023-10-19,464.3002526049797,217.71862172041335
2023-10-20,469.06861665642396,214.94743520526129
2023-10-23,481.09787610801953,220.23747992508757
2023-10-24,482.07232369149347,221.62077786870466
2023-10-25,492.1835878703241,223.7170440007264
2023-10-26,497.8402223815332,222.20778260427824
2023-10-27,500.84464401151644,225.56419270313788
2023-10-30,498.1876625982164,218.9188361135427
2023-10-31,482.6404064998443,225.04668726659412
2023-11-01,481.8735543722526,225.3728546239288
2023-11-02,493.85517468956635,227.16858099838603
2023-11-03,488.69171897966135,228.38152468010034
2023-11-06,490.4450681814545,234.16451756965918
2023-11-07,487.7787482142154,233.37110927342937
2023-11-08,485.2863234791939,234.03065638284698
2023-11-09,490.17597563364654,236.91018990543247
2023-11-10,489.0493936593074,236.74575774579543
2023-11-13,475.53905198645856,232.1549643263137
2023-11-14,460.25361208745124,228.6817053461219
2023-11-15,450.1723615937274,223.61218304608028
2023-11-16,437.8483921731759,220.53888374527287
2023-11-17,447.4360559761551,223.35072159665557
2023-11-20,454.7995907059988,226.20030793190026
2023-11-21,456.46311890931764,224.51574747093272
2023-11-22,458.1271692212453,222.14191419225796
2023-11-23,463.387174159353,221.33865567521306
2023-11-24,454.8904944080269,221.4914913079394
2023-11-27,459.9483712486098,225.37758004561067
2023-11-28,453.1873909930625,229.71294173752463
2023-11-29,440.8048975533193,229.36526722329472
2023-11-30,442.61937593448494,230.275302173023
2023-12-01,442.90217574984365,232.75205573780042
2023-12-04,437.0890447218103,235.39393142177417
2023-12-05,429.64974109208214,238.50250057946297
2023-12-06,432.07536604530935,238.98303899994394
2023-12-07,431.8570009218637,239.8585874165342
2023-12-08,434.9037971453664,242.8669750784807
2023-12-11,415.8719624884566,238.1334246696919
2023-12-12,421.23514530960506,244.51011532831026
2023-12-13,416.610977976775,238.06796624552805
2023-12-14,406.42286389859345,234.5180733979844
2023-12-15,404.8395059247323,230.24751902861786
2023-12-18,419.7833863614817,229.1512046400385
2023-12-19,422.32163047163846,233.01293605806276
2023-12-20,437.1423284797469,240.4733307919457
2023-12-21,440.997498492404,240.88130654747394
2023-12-22,442.09196629385906,239.89576240087047
2023-12-27,440.361352131106,241.45643036039624
2023-12-28,434.4563764364524,242.6078485827388
2024-01-03,427.68219088616706,239.16854573980908
2024-01-04,426.00341595857293,237.01740486021137
2024-01-05,437.9934616222302,238.09948071958874
2024-01-08,440.51500126107726,237.81192401856845
2024-01-09,423.8643699842296,239.41470771065286
2024-01-10,421.161997108711,240.85912225343512
2024-01-11,433.7394424865685,245.9243236670944
2024-01-12,441.12521245301383,240.97330308632522
2024-01-15,440.63535241566285,239.95348160354337
2024-01-16,447.86756087561554,244.032999171403
2024-01-17,446.1262423935491,244.5602101354179
2024-01-18,444.8095100665282,242.67201257280956
2024-01-19,466.42035485893126,244.46728769765923
2024-01-22,474.7103340009366,242.34073109860944
2024-01-23,482.7488661125331,246.28483366077702
2024-01-24,483.36262430313246,249.77729149866508
2024-01-25,473.56387596164825,243.5771353996852
2024-01-26,465.79238398922683,245.59161664130363
2024-01-29,461.1111138047361,242.34987137294988
2024-01-30,455.0286177690373,240.7262578092735
2024-01-31,459.1696304639117,237.09309511477127
2024-02-01,469.0780025850146,241.6919616168013
2024-02-02,469.74034887640875,241.45953684035473
2024-02-05,465.19481866579315,234.61524641564696
2024-02-06,467.41240071703345,232.81707210888285
2024-02-07,461.0158609124293,230.26367606981296
2024-02-08,463.38074763258794,234.3899018828637
2024-02-09,464.77981702028796,236.93623126434267
2024-02-12,454.2852168907393,237.88475602860396
2024-02-13,443.945390831607,237.86858800693074
2024-02-14,424.39364111346634,233.05977255846028
2024-02-15,433.3508088752609,231.35819194626637
2024-02-16,439.3329272236638,225.39453697044164
2024-02-19,440.7894832802185,224.10543275620194
2024-02-20,439.04316496519573,223.11459672977855
2024-02-21,443.6141611783501,228.77728353775314
2024-02-22,449.51725636757743,229.24657997862974
2024-02-23,447.1984420564166,223.42466215431784
2024-02-26,442.40443928501753,221.04671745546676
2024-02-27,439.93301875470473,218.29148758491772
2024-02-28,433.1316309414545,218.96675770492186
2024-02-29,419.5839232895714,209.0241949412838
2024-03-01,423.3936531474884,212.21457343486523
2024-03-04,432.3756053852188,217.97291334494378
2024-03-05,445.38174281633815,216.99142288231997
2024-03-06,438.889815640152,219.32413794870243
2024-03-07,434.6856763710515,215.35576543761974
2024-03-08,426.80706919870704,207.35902350319265
2024-03-11,429.10944274754667,206.2472527386888
2024-03-12,427.4918529972739,208.39094364803168
2024-03-13,424.4390626937414,212.86366967301848
2024-03-14,428.0282404390005,212.6923904435993
2024-03-15,426.7847988376824,213.21223394330394
2024-03-18,427.2298786455548,213.72698983811804
2024-03-19,421.0540409838188,213.32980230274777
2024-03-20,434.8015463830841,213.41473013596664
2024-03-21,439.7454341203333,213.472866012176
2024-03-22,443.2532477920419,212.81493080296542
2024-03-25,432.0001230065244,208.78346370488015
2024-03-26,426.3598720978905,207.45070004531928
2024-03-27,431.9510812680598,211.1486323874042
2024-03-28,434.4351424133902,212.63647261982752
2024-04-02,428.9924751153944,213.54025057990748
2024-04-03,437.57261897197026,214.30152822647705
2024-04-04,427.88947977364177,209.67693654897525
2024-04-05,435.49890178660206,207.51477046718526
2024-04-08,436.62099705467284,214.1996128926026
2024-04-09,430.38330494606373,210.3733682644604
2024-04-10,441.40371958698853,209.18562738944104
2024-04-11,440.428943252653,208.15453548751884
2024-04-12,445.57619928777734,208.5543093668818
2024-04-15,437.8201870721356,208.70367461898283
2024-04-16,449.6301562868286,208.550653007369
2024-04-17,451.34445297004595,208.3216912885551
2024-04-18,454.68031551737886,208.63388572307494
2024-04-19,463.99733112362196,209.79276777331847
2024-04-22,440.4553699280491,204.2532010329389
2024-04-23,444.7092100114779,203.60889990994383
2024-04-24,431.756853900523,198.27406973872507
2024-04-25,435.5190512530672,201.68082989154303
2024-04-26,450.2743562303218,206.85141888579213
2024-04-29,459.89986545130927,205.06930785764254
2024-04-30,458.89313540833484,205.86994140272168
2024-05-02,450.4514374523299,204.4999702926891
2024-05-03,450.1716198465525,206.54503178749397
2024-05-06,451.02292895430145,210.09681788078376
2024-05-07,447.9310454704933,208.91918956122913
2024-05-08,451.7329412131727,207.8265227572373
2024-05-10,462.96042201281887,203.3373496692645
2024-05-13,457.9759719740196,200.73048618309977
2024-05-14,450.74231219040576,201.09932658950515
2024-05-15,445.33587392894515,201.57930814909457
2024-05-16,445.50946003673806,205.12876726981253
2024-05-17,450.26546155512824,207.03590978565515
2024-05-21,457.845192461432,208.59406845377603
2024-05-22,451.2933591887296,205.5326313030507
2024-05-23,448.7091632210666,203.53719032200667
2024-05-24,456.83909649738985,200.27688226974198
2024-05-27,454.6158099666266,206.83907862877766
2024-05-28,471.50877218698565,200.19869866384377
2024-05-29,470.63290661279706,198.4133282659908
2024-05-30,473.2996335425877,202.45743028696623
2024-05-31,471.23754585950024,200.86556030197357
2024-06-03,473.6138373275953,203.64969849292402
2024-06-04,463.0158090308681,198.57891553531692
2024-06-05,458.4183223274986,199.91377142097994
2024-06-06,462.84272348118037,201.83126164338069
2024-06-07,459.21324305958075,202.2692544913141
2024-06-10,443.4326822660329,199.28561809448814
2024-06-11,455.8144456549416,201.54692151916908
2024-06-12,459.7510512233291,202.14743093068725
2024-06-13,465.20001828634776,201.87381634294155
2024-06-14,479.6835574694504,205.96590565110844
2024-06-17,470.08574998822394,209.81690303436716
2024-06-18,473.1151182934734,210.9620426789092
2024-06-19,467.6053464536265,207.3552119091849
2024-06-20,468.01969942183587,209.17082775068104
2024-06-21,477.3391435173638,210.09945559692326
2024-06-24,485.9207726153754,211.26409997455434
2024-06-25,479.6735626810577,204.76387135176844
2024-06-26,481.74530744035735,207.46570715819593
2024-06-27,464.1386116828306,203.96989393299728
2024-06-28,461.4783464153,200.00590877411994
2024-07-01,464.3947793876339,198.6113249195151
