Date,LONN.SE_0,SIKA.SE_0
2023-10-09,458.73308236102474,238.49805652077302
2023-10-10,490.1716935946631,254.54305100017746
2023-10-11,481.1075181925006,259.9708004532892
2023-10-12,487.8927577258304,257.36370321558394
2023-10-13,488.7588647403755,248.41974911706566
2023-10-16,497.4605297019544,246.88930265766982
2023-10-17,502.9188471926028,242.84955800505588
2023-10-18,500.9723318235096,243.15411103803584
2023-10-19,470.5756511381926,235.52079114615063
2023-10-20,473.94618470325287,232.80392114916322
2023-10-23,476.7870282522858,238.26888427217938
2023-10-24,489.6027672321456,238.94125081500812
2023-10-25,512.4833032864993,239.47206769203893
2023-10-26,517.1560734317814,239.0048333188511
2023-10-27,526.320263988353,229.99866934273888
2023-10-30,513.8297473017244,215.44534940384767
2023-10-31,496.31722540097326,199.7406348725132
2023-11-01,493.29230870512697,196.110660136913
2023-11-02,493.03175175754365,191.4573042872038
2023-11-03,500.84514000309497,189.95207996274914
2023-11-06,501.57035903979715,190.4744205516482
2023-11-07,516.8623192818599,195.81686174264377
2023-11-08,536.0604967405739,193.417078881854
2023-11-09,545.3548721425982,194.72065313606686
2023-11-10,558.4502467358344,196.9272934048255
2023-11-13,573.9508805396767,192.01991207740173
2023-11-14,578.5169760315066,187.4034995426822
2023-11-15,573.5756596062052,188.4406438437662
2023-11-16,575.2879797445819,192.13160160862398
2023-11-17,558.2179073983323,181.69285918292786
2023-11-20,548.8080622222798,172.5693551943375
2023-11-21,543.1719513601774,172.6281955228344
2023-11-22,537.6038159329249,167.2885474412532
2023-11-23,526.0142008337161,167.9031248331649
2023-11-24,505.80069822770514,172.18827563529607
2023-11-27,508.179771268257,167.45933942690647
2023-11-28,505.29222264829264,167.2637192132142
2023-11-29,520.4979795258807,168.40714042627354
2023-11-30,522.5925691650335,168.28594657361782
2023-12-01,513.5531759247757,167.15226652335977
2023-12-04,515.330821040236,171.2488037796731
2023-12-05,502.8421321980461,173.50781258885405
2023-12-06,494.9705820302277,176.5994736977131
2023-12-07,487.74885994793453,176.39965990191678
2023-12-08,490.4615125238915,176.0986118697579
2023-12-11,481.6714347316211,178.411903220419
2023-12-12,489.4569279720694,183.29901637448484
2023-12-13,483.2952087928906,182.89818767982962
2023-12-14,469.0436261242865,179.53189104911772
2023-12-15,480.76294394179627,183.24320409539266
2023-12-18,478.0261344860586,186.47691339402516
2023-12-19,467.32564878087913,189.05324706521625
2023-12-20,466.47746416596055,186.40375664605955
2023-12-21,466.7606588520437,179.5182050077084
2023-12-22,471.4987378302192,181.25279935492287
2023-12-27,468.0646049138124,179.6379052614997
2023-12-28,468.65953820096604,180.42931972738802
2024-01-03,469.55245992947584,180.9615620860957
2024-01-04,466.1530535255683,175.36686910949794
2024-01-05,471.0762271935218,178.90099121124084
2024-01-08,475.9661066802116,178.17853873624338
2024-01-09,464.93836828315307,175.8645583386696
2024-01-10,476.6020540136445,180.9082560944245
2024-01-11,484.2943635901433,181.57839674292907
2024-01-12,477.55477542765703,179.53334920942592
2024-01-15,463.1993958189099,181.8574217183854
2024-01-16,476.2703800171243,182.66035383735866
2024-01-17,497.7468275352775,187.32263329230446
2024-01-18,502.8666130035846,184.68903372169703
2024-01-19,503.0113066269979,186.05226472159583
2024-01-22,510.66091447092833,186.8198539905851
2024-01-23,515.6702918980812,182.89936656103396
2024-01-24,522.6526846407857,186.7867828414025
2024-01-25,530.1540367676179,187.80905682002242
2024-01-26,535.3959600454227,185.53383131313927
2024-01-29,537.3866326168342,184.08745717526128
2024-01-30,529.6376138964755,185.08348634305793
2024-01-31,529.5827749907579,186.82340424389432
2024-02-01,533.1952529176028,184.9591247645479
2024-02-02,515.8509413314486,187.64690176745944
2024-02-05,530.3846937101149,184.58762596757305
2024-02-06,524.8906629925265,187.8843935747516
2024-02-07,534.0372409156126,187.03668785808316
2024-02-08,526.6785865743948,186.39696334758364
2024-02-09,538.9508903212335,188.2311304475595
2024-02-12,533.7277732083793,189.28283324060186
2024-02-13,513.4434590891539,185.59908407786403
2024-02-14,514.4755065428405,186.10789526794622
2024-02-15,513.5152549425794,181.29502660848632
2024-02-16,515.5606650896717,180.4173715532328
2024-02-19,514.2099967950463,185.8509269688148
2024-02-20,510.89445218504505,187.50895528018953
2024-02-21,519.7468936401078,189.24936358917057
2024-02-22,503.23508266793567,184.7992987310934
2024-02-23,492.12511862760607,184.20481777700516
2024-02-26,474.35527691264275,181.802895965028
2024-02-27,451.8109812167826,181.84759936721778
2024-02-28,447.81458602438613,183.63231241570844
2024-02-29,456.9021953982884,184.0080187488159
2024-03-01,453.720142919477,184.72998903293055
2024-03-04,466.75267366412163,184.29476232891832
2024-03-05,475.5741077140647,183.16398543924404
2024-03-06,478.8333498107284,186.47079377807069
2024-03-07,458.88407815692597,184.7374281283753
2024-03-08,453.5588761314932,182.3763277572175
2024-03-11,464.62740085181355,181.1135380580319
2024-03-12,456.1169218870992,184.27384025907594
2024-03-13,455.31465831101946,183.15459506066793
2024-03-14,453.0507438488296,187.7747168870147
2024-03-15,454.22430052669307,189.43444277090117
2024-03-18,447.53784598057985,186.86104837464018
2024-03-19,462.6203635059308,186.03204124619506
2024-03-20,475.7964770885263,186.0178412105326
2024-03-21,475.7550682584106,184.48272693396203
2024-03-22,475.69894255407775,184.93273523161503
2024-03-25,471.6902706226875,183.66439523904302
2024-03-26,486.6169288660575,185.5573864179662
2024-03-27,488.7244172595898,184.61425333420001
2024-03-28,485.48208842241957,184.41496144792202
2024-04-02,477.7028819573485,183.68589078260402
2024-04-03,470.50934173386327,181.53083880886004
2024-04-04,478.0726267797417,181.240143992318
2024-04-05,479.97291676807873,180.235312356602
2024-04-08,464.04196536402577,181.58220478873454
2024-04-09,473.8762220268415,184.23760996424116
2024-04-10,471.64395021938446,183.76351328221227
2024-04-11,472.95632300117154,183.5442476250284
2024-04-12,457.9461293883298,181.48037753870742
2024-04-15,477.892923517584,185.78824864992424
2024-04-16,465.0120153969626,183.44491062893897
2024-04-17,477.9607699724548,179.2974289589334
2024-04-18,479.73774642190614,179.07316123993024
2024-04-19,472.2408591045288,181.43219571927835
2024-04-22,457.53565448945193,177.8750891225008
2024-04-23,460.922462871252,176.50348186532065
2024-04-24,477.51923327487384,177.70909310540915
2024-04-25,477.79173312230296,178.47019776116156
2024-04-26,475.9387496539364,177.47128948702323
2024-04-29,460.4504444899938,175.07991289155896
2024-04-30,445.3375545527318,172.83218695596474
2024-05-02,452.02501025513914,172.9952964933039
2024-05-03,458.3524176215244,172.242795087699
2024-05-06,455.69086924722416,171.18303108352202
2024-05-07,456.8124533464911,173.11438906542557
2024-05-08,466.1252102273783,175.23151874661585
2024-05-10,490.3866617290854,172.34472018800707
2024-05-13,498.1531497160654,174.73825055128773
2024-05-14,501.74328278158015,176.16088185013413
2024-05-15,498.801209939989,177.60236026512973
2024-05-16,498.00530401026,176.93021804353748
2024-05-17,504.79851881222004,177.00353233401566
2024-05-21,498.0501795801738,176.23258672970272
2024-05-22,501.22680557942783,175.3021161485542
2024-05-23,511.9209118281229,173.52073634759725
2024-05-24,518.5152974095674,173.70446225109097
2024-05-27,526.228943502731,177.16269738247001
2024-05-28,519.9660011715425,175.6159113334439
2024-05-29,513.8183168529376,175.0969370680743
2024-05-30,528.6048542475231,173.2062996304977
2024-05-31,533.0088376337868,175.84361887428756
2024-06-03,514.8627736399823,176.57697402395016
2024-06-04,537.8619300761552,174.03932963048638
2024-06-05,548.3216763806114,172.88403519646081
2024-06-06,529.4187359310861,172.00650751875796
2024-06-07,522.0092098152263,170.3571655487147
2024-06-10,527.6795072118204,170.79894839481116
2024-06-11,531.6650378986964,171.44457702693967
2024-06-12,534.5335387511433,168.09941215607876
2024-06-13,559.5269133131361,167.87162273836748
2024-06-14,588.6600829903941,166.3089183008195
2024-06-17,591.5103698462336,166.40350530934424
2024-06-18,604.1484078939027,167.9820551537202
2024-06-19,608.1558334924332,169.77204561096832
2024-06-20,603.339186772342,169.1808839256376
2024-06-21,610.9454539121512,167.15770940959354
2024-06-24,590.8358074492381,163.30404849126006
2024-06-25,600.2843843685471,161.752735827197
2024-06-26,600.8623005798655,160.4492068296521
2024-06-27,576.6002117614961,159.58593852357305
2024-06-28,583.2650135902131,161.22560128924061
2024-07-01,600.1987771650757,158.43355625115973
2024-07-02,630.6934930761666,159.055422069429
2024-07-03,629.384786068704,159.44369315135765
2024-07-04,620.9124642811066,159.61797150471895
2024-07-05,639.9905308414401,159.18594712738343
2024-07-08,665.4371738361638,161.76402413004658
2024-07-09,670.3142821738626,160.45430183028282
2024-07-10,659.5541898041712,159.68789063519878
2024-07-11,663.247297406566,160.7866068327003
2024-07-12,681.2417667168984,161.36721243590728
2024-07-15,680.8001829697057,159.864681479798
2024-07-16,707.1436020654517,162.0251525875941
2024-07-17,722.5458319543276,160.99507937303204
2024-07-18,731.4878913224893,161.92205970908262
