Date,LONN.SE,SIKA.SE
2023-09-28,414.01642129438545,230.61499444582904
2023-09-29,415.9216337544928,230.19289574031927
2023-10-02,445.3727338115322,230.1023434433801
2023-10-03,447.80538836066296,234.79636630631165
2023-10-04,438.29357774782886,230.5033845486451
2023-10-05,447.56839683758864,230.7560273041293
2023-10-06,438.2938312903204,232.6964224104977
2023-10-09,444.55461642124664,231.41764582133473
2023-10-10,426.71847964139306,233.57189921697332
2023-10-11,424.1203959964227,228.85238158931787
2023-10-12,403.1555660322312,227.5959599391076
2023-10-13,402.0522350979596,230.06166933776282
2023-10-16,399.5834179394079,231.25390888865897
2023-10-17,409.9269203860018,237.12173972505457
2023-10-18,411.94379542614286,230.97703360743733
2023-10-19,414.80688258232465,231.08087292739418
2023-10-20,391.73031313043606,229.7396111050515
2023-10-23,401.6637950592361,226.60790160183348
2023-10-24,386.6189634546631,229.17288073667223
2023-10-25,394.12911344783186,236.99437125396238
2023-10-26,387.818820590851,237.97441141231292
2023-10-27,379.65973925546893,235.56784508753498
2023-10-30,388.41833237352876,231.7001292755115
2023-10-31,395.09368610538974,236.68448776548425
2023-11-01,383.81159932271817,237.41507092388537
2023-11-02,363.5347263347001,235.76882779412605
2023-11-03,359.2438890815989,232.32281101063688
2023-11-06,363.35656526447093,236.27214487761177
2023-11-07,369.1061060034506,238.38627289906748
2023-11-08,352.1518250062781,236.42327676660867
2023-11-09,354.53675250138605,238.12308447678257
2023-11-10,364.721584668277,239.83465125028442
2023-11-13,365.9801670349565,242.64239814738397
2023-11-14,378.13693746888094,249.545294597557
2023-11-15,379.7788757487271,251.0296001438878
2023-11-16,373.19567349208876,252.10767084394982
2023-11-17,376.01248624601226,249.58293920123137
2023-11-20,388.6946587860823,249.35234571792913
2023-11-21,402.7238401346575,257.3049091640849
2023-11-22,405.0726604061002,249.99875640148377
2023-11-23,389.19037119309604,249.39603131293023
2023-11-24,394.92950616789045,252.8603112947286
2023-11-27,384.7715938769048,259.24448096176246
2023-11-28,386.413753449639,258.57749734060656
2023-11-29,386.72126922253136,264.54675208929126
2023-11-30,378.1817551788744,263.70341098286144
2023-12-01,390.71959093964193,262.3029498248866
