Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-08-28,487.2771022323146,254.64888188519848,488.30663340119753,255.71124684925854,486.24757106343156,253.5865169211384
2023-08-29,448.0573401553703,229.1675033306904,449.00400683645074,230.12356300249138,447.11067347428985,228.21144365888946
2023-08-30,527.496267912702,254.06622107564255,528.610775134153,255.12615524783965,526.3817606912512,253.00628690344547
2023-08-31,510.548579367286,244.31115469513833,511.627279091282,245.33039188619023,509.4698796432901,243.29191750408646
2023-09-01,538.9811274884623,231.279273435082,540.1199002065872,232.24414316155293,537.8423547703376,230.31440370861108
2023-09-04,493.59639199551367,220.0750096387028,494.6392747168227,220.9931365041125,492.55350927420477,219.15688277329315
2023-09-05,561.9265658875045,208.57044870066164,563.1138182980001,209.4405799009147,560.7393134770091,207.7003175004086
2023-09-06,470.4030236324694,189.7402523208598,471.3969028288195,190.53182617284506,469.40914443611945,188.94867846887462
2023-09-07,371.5914734940679,162.98326926502025,372.37658119213273,163.66321615390228,370.80636579600315,162.30332237613825
2023-09-08,511.6472889281159,159.17982429869622,512.7283100329715,159.84390366581636,510.5662678232605,158.5157449315761
2023-09-11,474.8714501152309,172.68448427162116,475.87477031407997,173.40490348009683,473.868129916382,171.96406506314548
2023-09-12,508.1729371360391,166.48220203564054,509.24661754410175,167.17674605748303,507.0992567279765,165.78765801379808
2023-09-13,516.2205932712103,160.50985390864543,517.311276967114,161.17948200171446,515.1299095753067,159.84022581557642
2023-09-14,563.1663304174975,190.47178447903164,564.3562022332962,191.2664101965078,561.9764586016989,189.67715876155552
2023-09-15,613.9242548377157,207.443335343161,615.2213692574024,208.30876436002862,612.627140418029,206.57790632629346
2023-09-18,846.6137575905013,220.15512718139928,848.4025041731984,221.0735882877047,844.8250110078043,219.23666607509395
2023-09-19,904.1393263966199,228.659571768472,906.049614430418,229.61351240997587,902.2290383628219,227.7056311269682
2023-09-20,988.0531679986931,217.28215720695354,990.1407512820201,218.18863262291916,985.965584715366,216.37568179098798
2023-09-21,871.8007007980982,191.24054589891082,873.6426629802197,192.03837879794676,869.9587386159767,190.44271299987494
2023-09-22,963.0461492001634,188.26495890277246,965.080897032828,189.05037800541234,961.0114013674988,187.47953980013264
2023-09-25,1077.6631604632148,186.06966181898218,1079.9400739651442,186.84592240229046,1075.3862469612852,185.293401235674
2023-09-26,1212.935198945051,190.21295088130415,1215.4979185709649,191.0064967756776,1210.372479319137,189.41940498693077
2023-09-27,1245.8798248671994,183.786597512303,1248.5121507173305,184.5533334218245,1243.2474990170679,183.0198616027815
2023-09-28,1266.3185677525867,173.95791315933843,1268.9940770865237,174.683644962256,1263.6430584186492,173.2321813564209
2023-09-29,1233.571840731442,165.75913758102678,1236.1781619668768,166.45066506363432,1230.965519496007,165.06761009841927
2023-10-02,1261.7748980314252,185.00098909495003,1264.4408073870798,185.7727913022715,1259.1089886757704,184.22918688762863
2023-10-03,1070.508565611939,201.4967937000979,1072.7703627080975,202.33741444978543,1068.2467685157803,200.65617295041042
2023-10-04,1026.1032287017213,204.83778889135664,1028.2712050987243,205.6923478771362,1023.9352523047178,203.98322990557713
2023-10-05,1136.5704096337683,231.55929852664485,1138.9717838354027,232.52533648462003,1134.1690354321333,230.59326056866973
2023-10-06,1411.2605600475067,229.62142357070758,1414.2423064241118,230.5793769439688,1408.2788136709007,228.66347019744643
2023-10-09,1543.078301867985,251.05761729963174,1546.33855604476,252.10499993333906,1539.818047691209,250.01023466592451
2023-10-10,1478.1064984204618,234.06328466504573,1481.2294785565703,235.03976895651445,1474.9835182843526,233.08680037357706
2023-10-11,2071.346741722535,252.38863775242825,2075.723134584826,253.44157324576338,2066.9703488602436,251.33570225909315
2023-10-12,1822.7580574452518,234.7423707382001,1826.609225958763,235.7216880963069,1818.9068889317396,233.7630533800933
2023-10-13,1284.8938543791485,211.53163872648085,1287.6086100402067,212.4141236606756,1282.1790987180896,210.6491537922861
2023-10-16,1236.88013220666,178.31158202013665,1239.4934432825237,179.05547681371254,1234.2668211307953,177.5676872265608
2023-10-17,964.5214569502147,162.21407606632252,966.5593218497497,162.8908139723147,962.4835920506789,161.53733816033036
2023-10-18,883.2766754310035,153.10342579154727,885.1428843374704,153.742155144036,881.410466524536,152.46469643905854
2023-10-19,894.6925055049248,150.8595061398686,896.5828340608191,151.48887412543334,892.8021769490301,150.23013815430386
2023-10-20,779.6721916178798,138.62084789670467,781.3195023967045,139.19915765013272,778.0248808390546,138.0425381432766
2023-10-23,799.7439502459704,146.78200844287724,801.4336691351439,147.3943655911579,798.0542313567964,146.16965129459655
2023-10-24,776.6634459202648,136.11256773996882,778.3043997464218,136.6804132457676,775.0224920941074,135.54472223417002
2023-10-25,832.0352711886576,137.05904330962483,833.7932159830555,137.63083739936042,830.2773263942594,136.4872492198892
2023-10-26,851.4808773882822,141.43549529057185,853.2799073426202,142.02554741944363,849.681847433944,140.84544316170002
2023-10-27,871.2176232329598,140.9666391417869,873.0583534743138,141.55473525835671,869.3768929916056,140.37854302521706
2023-10-30,942.2311802029352,141.7123576904532,944.2219496519165,142.30356485645422,940.2404107539538,141.1211505244521
2023-10-31,1114.416359106105,143.8542712718777,1116.7709256793269,144.45441424756345,1112.0617925328827,143.2541282961919
2023-11-01,1309.9338403728977,142.3614644101511,1312.7015011385279,142.95537957247961,1307.1661796072674,141.7675492478225
2023-11-02,1354.116592790691,144.24767137412277,1356.9776039734304,144.8494555684245,1351.2555816079514,143.64588717982102
2023-11-03,1330.4516658145606,137.45094081973903,1333.2626771515868,138.02436985945425,1327.6406544775343,136.87751178002378
2023-11-06,1405.2381967062508,139.1105061781292,1408.2072188839525,139.69085872789196,1402.2691745285492,138.53015362836646
2023-11-07,1419.98728739434,140.2125199877474,1422.9874718173153,140.7974700085557,1416.9871029713645,139.62756996693912
2023-11-08,1198.6756283025518,130.44853317091787,1201.208219953307,130.99274899557753,1196.1430366517964,129.9043173462582
2023-11-09,1357.743702884923,142.84461287111966,1360.6123775159917,143.44054367158327,1354.8750282538542,142.2486820706561
2023-11-10,1278.4854086079406,147.32948867142358,1281.1866243455443,147.94412984235154,1275.7841928703367,146.71484750049567
2023-11-13,1097.9722250717905,141.34222359732775,1100.2920480700404,141.93188660774632,1095.6524020735403,140.7525605869092
2023-11-14,955.569171227572,135.79912489555107,957.5881215153969,136.36566275494013,953.550220939747,135.23258703616204
2023-11-15,934.1348181938197,138.0039987223502,936.1084814479793,138.57973505410803,932.1611549396598,137.42826239059235
2023-11-16,1114.3338132613837,140.79048794831246,1116.688205429694,141.37784918297376,1111.9794210930731,140.20312671365116
2023-11-17,1039.3434627316806,127.1462250185445,1041.53941342412,127.67666400485466,1037.1475120392408,126.61578603223434
2023-11-20,843.5574609651036,118.5858322307689,845.339750128351,119.08055827261609,841.7751718018559,118.09110618892171
2023-11-21,839.4546691757254,111.21274286424608,841.2282898585389,111.67670925083036,837.6810484929116,110.74877647766182
2023-11-22,871.2224369228478,109.76571944412787,873.0631773346854,110.22364902044882,869.3816965110099,109.30778986780693
2023-11-23,755.9027342481012,111.02516360140983,757.4998243267996,111.4883474295342,754.3056441694023,110.56197977328546
2023-11-24,692.9232103814127,115.90675834542523,694.3872357572448,116.3903076084433,691.4591850055803,115.42320908240718
2023-11-27,774.3737869207921,118.00854010687354,776.0099030985243,118.50085775437825,772.7376707430594,117.51622245936885
2023-11-28,823.121783853377,125.3934277502299,824.8608960102611,125.91655427401061,821.3826716964925,124.87030122644921
2023-11-29,937.3398300747638,134.4448423415449,939.3202649576596,135.00573029457598,935.3593951918674,133.88395438851384
2023-11-30,823.7644425917197,129.59202661588057,825.5049125739541,130.13266919667277,822.0239726094848,129.05138403508843
2023-12-01,873.2933812905444,136.21480162033478,875.1384972450984,136.78307363376967,871.44826533599,135.64652960689995
2023-12-04,867.715442706287,138.5678320754867,869.5487734536061,139.14592065319007,865.8821119589675,137.9897434977834
2023-12-05,755.9732291316967,141.73521561034076,757.5704681537368,142.3265181368754,754.3759901096563,141.14391308380618
2023-12-06,826.2850230806271,145.82626995330637,828.0308186079469,146.43463987384584,824.5392275533069,145.21790003276692
2023-12-07,713.4241942339262,139.32947755959458,714.9315345978259,139.9107436320168,711.916853870026,138.74821148717243
2023-12-08,600.6243513884988,139.96683995757456,601.8933654417174,140.55076503040556,599.3553373352798,139.38291488474366
2023-12-11,595.6353277933918,132.96461296341306,596.8938009135973,133.5193255748583,594.3768546731859,132.40990035196788
