Date,LONN.SW,SIKA.SW
2023-09-08,483.9956577967432,245.60110752174046
2023-09-11,497.2654585797875,245.46751280529105
2023-09-12,492.43717451621507,241.42723578092807
2023-09-13,496.1300700264226,242.5191994568819
2023-09-14,504.83004107395936,245.09839690515903
2023-09-15,495.47538262132673,252.66166507924908
2023-09-18,500.8551886552675,261.882946366764
2023-09-19,514.4610307956372,261.3879986381714
2023-09-20,514.4029087236103,262.0456528670637
2023-09-21,508.29700850673146,270.251792660056
2023-09-22,508.6292613541876,264.7921588370266
2023-09-25,511.1625809331178,273.47718508135057
2023-09-26,528.5578923973789,278.8000728345484
2023-09-27,528.1225828397759,275.0842322648753
2023-09-28,515.2783728401026,268.6420906118067
2023-09-29,520.3412145476707,275.34049076518534
2023-10-02,518.1991165691185,265.77506832955874
2023-10-03,539.0435505177381,275.68252375754287
2023-10-04,564.058557582964,286.85489023286635
2023-10-05,564.4585071365836,290.7547390447199
2023-10-06,555.0687909569236,291.1317033805177
2023-10-09,569.1958397946519,304.6682338636696
2023-10-10,574.9639919142004,315.190378239833
2023-10-11,584.7730612439697,317.37080189862576
2023-10-12,590.9736506899234,316.9119905123785
2023-10-13,598.5531671582431,314.13757727235594
2023-10-16,595.5705760178257,311.9145343940184
2023-10-17,598.8028158610906,304.07108389727597
2023-10-18,599.7992659495508,294.94751439188934
2023-10-19,593.1940696782139,293.73537113045916
2023-10-20,602.9995027096276,302.33381858945256
2023-10-23,599.3550207398381,298.5850221726361
2023-10-24,597.5541341457848,299.6344001822108
2023-10-25,603.0250494865284,300.2457178021568
2023-10-26,589.9395171643001,295.72274068315
2023-10-27,602.4810230789568,297.7407116077868
2023-10-30,595.3297871509105,292.15376264647125
2023-10-31,606.7114790914518,300.03429652109156
2023-11-01,600.4249862012758,298.130625474114
2023-11-02,585.7851587874679,295.00502392614084
2023-11-03,578.9808158361272,294.16591643720056
2023-11-06,586.5828607831947,305.0622839965912
2023-11-07,593.4187244907457,302.42716848793003
2023-11-08,589.5268365602955,302.01824702843106
2023-11-09,605.6635703202762,302.0996915237539
2023-11-10,601.2651065321332,306.2983877725324
2023-11-13,587.5011354022089,298.80146818264166
2023-11-14,587.7541499956692,298.57426312128933
2023-11-15,572.1735874743126,292.2349142466533
2023-11-16,572.5596068239599,290.96680653321533
2023-11-17,568.5756738971555,290.16952379704384
2023-11-20,574.3033265418802,293.08746540849955
2023-11-21,556.4671398224698,296.40393210135704
2023-11-22,590.0988205108033,305.8065048516632
2023-11-23,567.5215219118097,307.0405836030567
2023-11-24,572.7931897322266,304.15939301304746
2023-11-27,563.4888680048891,300.8936440447924
2023-11-28,543.5210988853271,291.1280652284788
2023-11-29,533.7844389860146,285.59828055824494
2023-11-30,527.1801051209904,291.80779328585237
2023-12-01,528.4136774913483,295.95091306013103
2023-12-04,528.9267994082231,297.152730464583
2023-12-05,537.8813711421889,298.24929016803213
2023-12-06,540.668660261423,305.1881507666435
2023-12-07,545.5320146525218,306.7036968769359
2023-12-08,553.3465258466977,315.5630500268916
2023-12-11,554.961960943715,310.09584437930283
2023-12-12,563.4254638588211,307.141695495684
2023-12-13,565.806346082196,297.9839811765535
2023-12-14,559.3087028400166,302.9181145959406
2023-12-15,564.1443878218394,309.955246158369
2023-12-18,550.2393055029347,302.6184895481971
2023-12-19,541.4021695843885,300.1519380434232
2023-12-20,543.7604816181541,301.8753793607098
2023-12-21,563.9792620006662,314.8158056866256
2023-12-22,560.0195621612456,314.11044182764647
2023-12-27,565.4233758048598,314.2869461209685
2023-12-28,570.5933852676776,314.6911832616516
2024-01-03,571.3526066790402,315.9238581734786
2024-01-04,575.0208624539308,309.85309880671383
2024-01-05,598.3366829392434,306.6719278672455
2024-01-08,579.9184960391628,300.76829302777065
2024-01-09,594.2361812419388,304.1634861544136
2024-01-10,597.3316180076228,310.6562313875088
2024-01-11,598.8627622910014,311.244563503558
2024-01-12,608.2357898862622,319.5238202828545
2024-01-15,619.3799803949872,313.92207897070443
2024-01-16,622.5199889417784,322.26311335938254
2024-01-17,617.0134270194404,312.50121661453517
2024-01-18,630.5910533181068,323.61194765740817
2024-01-19,621.8919932868423,312.2019787920356
2024-01-22,646.843325013458,324.2212437653414
2024-01-23,627.2509553683876,314.0291242342887
2024-01-24,621.8385954591521,303.3813490589795
2024-01-25,629.0866898226969,303.22141285133614
2024-01-26,627.0715022973351,291.9133572163456
2024-01-29,620.4307495827703,297.02696728712965
2024-01-30,601.7335592849388,285.90112839782756
2024-01-31,595.2321620150664,284.7949564029029
2024-02-01,593.9059344610032,278.6714471871695
2024-02-02,581.3191212969376,269.54365641739207
2024-02-05,598.3092775650864,271.1144792556506
2024-02-06,602.6548385367204,276.18041713121636
2024-02-07,602.826206899509,270.2864389197842
2024-02-08,600.9585146356012,266.33005837247225
2024-02-09,608.9862150811242,261.49268601154205
2024-02-12,643.6560222373711,274.9983188897903
2024-02-13,656.376143674312,285.50170369707945
2024-02-14,630.8204870653418,283.5230981806747
2024-02-15,647.7114053296652,285.92143993099904
2024-02-16,639.4214206074572,283.1431163942206
2024-02-19,634.1154853658775,278.44651431884915
2024-02-20,639.6740926127143,271.4430751757766
2024-02-21,638.4863253833291,276.6627117731357
2024-02-22,648.7571141194062,279.51900897378005
2024-02-23,657.8388842814697,275.19144116689694
2024-02-26,679.5851806401544,278.6185325134779
2024-02-27,697.6093851077667,286.5350710457852
2024-02-28,683.5853000798863,282.6365376570036
2024-02-29,665.7984385529888,277.21423306239416
2024-03-01,660.939955526707,275.1573220410604
2024-03-04,645.634350238552,282.43993996701414
2024-03-05,657.0163279358328,290.55614325608104
2024-03-06,653.4160151957128,294.53683264993435
2024-03-07,656.9673265909009,298.7457736562126
2024-03-08,643.0781926262919,293.2666966979469
2024-03-11,636.4864883519274,308.7818685214853
2024-03-12,642.3346381596724,320.50552155988714
2024-03-13,642.4145022066705,319.7991134883833
2024-03-14,640.8794111315998,327.95304867539966
2024-03-15,651.7106302271048,337.4472417104364
2024-03-18,639.4181395179936,331.99858731396205
2024-03-19,631.818358938185,329.72610969696547
2024-03-20,639.3836266955741,337.19055284162624
2024-03-21,644.1940265240986,346.0535998363324
2024-03-22,635.0553065305754,341.2370559794479
2024-03-25,631.332817991825,344.6385464243574
2024-03-26,650.817215973619,359.2139670218669
2024-03-27,664.4511233470279,357.2156444462498
