Date,LONN.SE_0,SIKA.SE_0
2023-10-23,342.2209010351758,211.818709786752
2023-10-24,352.84515618282904,206.00961988586195
2023-10-25,349.35475443350555,199.83355825019342
2023-10-26,352.19229653262437,205.93460340362972
2023-10-27,353.4764981668098,192.57935931812898
2023-10-30,362.0676177263421,195.88882169020755
2023-10-31,357.7826226312395,197.25856141157644
2023-11-01,364.63987373691657,204.66119670872587
2023-11-02,344.78536533229294,201.59801531422957
2023-11-03,337.18530336821465,202.32801748821893
2023-11-06,348.89294735111605,209.28615931152177
2023-11-07,335.6711070025438,202.13670155949816
2023-11-08,333.79575160736556,197.93205166658817
2023-11-09,331.64266739340616,197.50634613535328
2023-11-10,321.5178795679952,196.66517934624082
2023-11-13,330.9064551587927,202.98437621054907
2023-11-14,328.38230655647686,198.97274741050407
2023-11-15,324.8734454179088,197.07718698393697
2023-11-16,321.5352249304137,196.2338688903963
2023-11-17,335.08538891949024,202.79131460386944
2023-11-20,340.44856321333504,206.2380572231067
2023-11-21,349.6394539426034,219.632254512046
2023-11-22,346.7461882931894,215.34253813049585
2023-11-23,347.91190928593596,214.72308957963313
2023-11-24,344.39455445144097,218.11943907119138
2023-11-27,352.4798449954247,213.13438912813314
2023-11-28,374.1958958971275,214.763452959921
2023-11-29,358.6875376850399,215.70686984912507
2023-11-30,362.6346778323411,218.4387192154065
2023-12-01,364.18436476315827,217.04631977269264
2023-12-04,363.2216159801793,213.95605755008336
2023-12-05,366.44045358495475,217.43289718960253
2023-12-06,357.4036995078177,219.26098454148186
2023-12-07,349.23197910279623,215.03809978917718
2023-12-08,355.76973101628255,218.34061500322417
2023-12-11,360.0272758501017,223.14144573675784
2023-12-12,360.4104126314881,214.36953213442948
2023-12-13,353.55293536127454,211.67645661629874
2023-12-14,369.3977900425642,207.7014563056017
2023-12-15,352.30306682969234,200.3928733716724
2023-12-18,357.8583585915013,194.4233372857991
2023-12-19,372.06538726472945,191.36543186051162
2023-12-20,387.6920873764583,197.46321353233824
2023-12-21,381.0946542192749,196.53972910946567
2023-12-22,381.63634221333854,204.54838910343028
2023-12-27,383.55775905418676,197.85040218509886
2023-12-28,377.0026351777271,202.00319133317436
2024-01-03,383.51233513663044,207.39947363845468
2024-01-04,393.76900150210065,207.61325692747482
2024-01-05,396.1836643850638,206.63144687635008
2024-01-08,395.10346543742867,201.7279105971814
2024-01-09,383.9645762041757,194.660086907929
2024-01-10,388.4182812084754,201.44595779613778
2024-01-11,389.4460957003635,200.23831838684623
2024-01-12,402.6643839814735,198.24558313744484
2024-01-15,396.54038446240753,194.8849835873457
2024-01-16,392.74339612908756,190.84988090618458
2024-01-17,398.27164209582827,193.7771621504648
2024-01-18,399.6068114051409,189.99711481688166
2024-01-19,393.9886915314564,195.0600607827428
2024-01-22,396.52722524757604,195.5306143659788
2024-01-23,394.89833565463266,204.05988818114375
2024-01-24,387.6977556717438,196.6965027955224
2024-01-25,387.75852916394734,198.10585236382767
2024-01-26,388.79659426233485,203.88064187075173
2024-01-29,390.4371299889789,197.27120452033472
2024-01-30,393.21907131719655,204.69039781018373
2024-01-31,395.2712838965079,207.34220579893764
2024-02-01,391.01681274653356,206.75966413619295
2024-02-02,377.3606806790774,203.7995063517874
2024-02-05,374.40067642148665,204.56739189677867
2024-02-06,378.2272769918128,208.40206518573245
2024-02-07,384.7038050843648,207.28997039877285
2024-02-08,399.6010657575822,214.62772572040436
2024-02-09,405.7585257738436,217.1470172683602
2024-02-12,408.39939773407673,213.9992161368076
2024-02-13,401.8949606177145,210.27257072771386
2024-02-14,405.11094710098814,211.74706584388562
2024-02-15,404.94470646777745,214.67458330748758
2024-02-16,408.98265742824583,212.93622791263874
2024-02-19,400.6584730334594,210.61139933094074
2024-02-20,405.22411841643356,211.00992645049146
2024-02-21,406.5872190252638,217.52841904153433
2024-02-22,409.255686483285,215.41967552486565
2024-02-23,420.9982134345451,217.9105480550091
2024-02-26,415.84593512711336,222.37974043996604
2024-02-27,414.94711766216136,216.34459162390897
2024-02-28,419.75014923374937,216.80768587282907
2024-02-29,412.7310085825678,218.6443718583025
2024-03-01,413.1149949469773,222.22146245329964
2024-03-04,421.65575054520826,226.76829182300955
2024-03-05,411.7696673245989,221.94756317244497
2024-03-06,410.55891197839924,221.12947648445905
2024-03-07,417.38220288027634,225.46704743031847
2024-03-08,431.5059213168856,229.44899028326077
2024-03-11,436.22657634705735,234.49170262271048
2024-03-12,430.83303565886735,226.81212810885535
2024-03-13,438.1514327868347,230.88992999756914
2024-03-14,437.80903257584794,229.84489151767824
2024-03-15,438.14219914693894,233.52470151985958
2024-03-18,447.1905935813194,235.72233012206522
2024-03-19,456.35339271916513,239.4658188356817
2024-03-20,454.39866081219407,235.01067536757657
2024-03-21,459.18825549990606,232.09414188553254
2024-03-22,463.0631568310442,231.85864280836216
2024-03-25,467.0748475997764,234.6149954803333
2024-03-26,457.2627157733169,237.4617170797809
2024-03-27,457.5507401014857,231.2367152235926
2024-03-28,458.99006963030723,228.88020641241883
2024-04-02,459.5098055405651,230.2164558549356
2024-04-03,460.2604254739827,225.6521232384378
2024-04-04,450.32978513108986,219.62777859807852
2024-04-05,445.8813224717772,215.5151519631186
2024-04-08,450.47217110487577,216.02205151214298
2024-04-09,457.7848526054824,216.9825569463204
2024-04-10,457.87593369037387,216.78145900816313
2024-04-11,458.37454179313016,214.8873474620717
2024-04-12,457.8022779293132,214.85600185885804
2024-04-15,460.32362758892606,214.25792926611888
2024-04-16,456.6090997067574,208.48577647609403
2024-04-17,457.72942636315935,213.8715230515459
2024-04-18,455.0278696712305,210.94322044135066
2024-04-19,458.7735540553075,214.63721379734358
2024-04-22,452.05741226463454,212.6740916250461
2024-04-23,463.08308493570206,219.6066433593942
2024-04-24,464.5756722324257,214.61659062342324
2024-04-25,467.23432313386417,213.53842785212507
2024-04-26,483.0871691808169,219.14560244812833
2024-04-29,489.4464564492833,220.81653263892497
2024-04-30,485.7495523716299,217.5784913558322
2024-05-02,488.5220013831704,224.88252811651526
2024-05-03,496.81712073208115,225.54950725511233
2024-05-06,490.1989446505681,223.4427708357853
2024-05-07,485.9324783573603,223.32872135887933
2024-05-08,487.16792924309544,221.16454513000826
2024-05-10,498.486219676908,225.37374139746194
2024-05-13,499.06192295475375,221.02633196267055
2024-05-14,503.25411241414537,216.26565205270353
2024-05-15,495.1975348737301,216.5138785168718
2024-05-16,491.20963847284236,219.46039561679027
2024-05-17,488.93710956657,218.89312885012708
2024-05-21,479.24724261966657,218.9958480166785
2024-05-22,477.67254698179727,225.83818754079667
2024-05-23,478.53914024592683,227.61547584737886
2024-05-24,476.61708276265165,222.59038618844866
2024-05-27,490.70533987975006,231.45607639085958
2024-05-28,497.84949106109616,233.40397949567142
2024-05-29,497.8139913725355,234.5559055029502
2024-05-30,502.89908341817727,234.28445987362994
2024-05-31,511.9526026315749,241.08813792221142
2024-06-03,514.3476745752041,238.23484499796544
2024-06-04,519.8409981773212,240.87628772804868
2024-06-05,507.0356456639828,236.53864763641778
