Date,LONN.SW,SIKA.SW
2023-08-24,482.5158218733883,245.18500499912906
2023-08-25,485.02863039669074,240.49452910777552
2023-08-28,487.52951398684183,238.41679726839916
2023-08-29,505.6836946236948,241.06608950514462
2023-08-30,513.6065919774469,252.60217597566069
2023-08-31,513.9876061543578,248.46530068598207
2023-09-01,506.5116105477267,244.66558281898998
2023-09-04,503.56321537242775,245.28834338671368
2023-09-05,499.62489955178853,245.1225991849354
2023-09-06,503.44532899200783,248.414165023568
2023-09-07,494.3252999877604,243.16660375982534
2023-09-08,479.13725683769974,235.50686599858247
2023-09-11,482.88007226562576,237.53031032896612
2023-09-12,486.04733031958057,240.42498240256057
2023-09-13,490.19713321895784,241.56799332807938
2023-09-14,492.2445128805839,252.2958263996967
2023-09-15,485.0176612278873,258.2397439849061
2023-09-18,471.7283635029977,253.20348583049523
2023-09-19,480.7353452205838,251.3465315237255
2023-09-20,487.8544107716773,249.51234513555255
2023-09-21,476.23440933191034,240.5559794730254
2023-09-22,492.15738867746666,248.69379764835256
2023-09-25,462.80486589059825,237.46185510448632
2023-09-26,466.4490791983526,243.55241446377747
2023-09-27,466.92890601016984,242.98934163984782
2023-09-28,480.6900551829143,251.38806016687147
2023-09-29,481.5404063619207,255.93528359229947
2023-10-02,486.1125392971875,254.99731634063926
2023-10-03,496.86430622188345,255.40306204891587
2023-10-04,493.12635425086745,260.2106016888177
2023-10-05,485.1419260068545,259.46864487848086
2023-10-06,493.7764067996523,259.7736037567466
2023-10-09,509.1873512967471,264.12905388701574
2023-10-10,502.2109392702682,254.0350310525265
2023-10-11,510.5920833814472,262.40679557813615
2023-10-12,520.5875027317232,266.7192585462914
2023-10-13,512.8608629094446,270.32055710083927
2023-10-16,517.6823052297921,275.1493327848552
2023-10-17,519.0854190653278,283.7933208706216
2023-10-18,526.6547501090445,281.15136010734045
2023-10-19,526.2380764845846,278.969669383642
2023-10-20,536.0180577618364,276.3664895344796
2023-10-23,542.422171508006,280.75128067817553
2023-10-24,536.6569874832616,278.35711939215037
2023-10-25,531.6487601775933,276.70280467946463
2023-10-26,542.402978674149,277.7141704882738
2023-10-27,532.2637428643553,273.90956484402625
2023-10-30,528.1238686924456,277.12221851106534
2023-10-31,525.2000540800187,268.5880068326817
2023-11-01,505.3669426803933,268.7055633828953
2023-11-02,511.6124832421952,271.7457204567123
2023-11-03,513.2999951838594,278.3933226529475
2023-11-06,502.8617516161145,278.13800448329516
2023-11-07,497.9531105379244,277.9978663039964
2023-11-08,488.62968130679843,273.21690243243256
2023-11-09,496.09844250587736,273.26647164313925
2023-11-10,485.7013522773943,267.6531486016671
2023-11-13,471.0912361668971,265.9534453856861
2023-11-14,461.787150587398,255.41844378476048
2023-11-15,449.55730273141745,250.94025214645825
2023-11-16,455.64198230401354,261.5804915339063
2023-11-17,470.811804997321,266.63033308777216
2023-11-20,482.15971042992817,269.6451878719406
2023-11-21,456.898221823381,260.48144689886766
2023-11-22,451.46942547794816,268.6235083087567
2023-11-23,449.44213556624874,271.5105866564563
2023-11-24,457.3620133901319,278.2786693255062
2023-11-27,466.36090720199735,283.0517722702872
2023-11-28,474.99707468141065,289.3740130519674
2023-11-29,482.6094358543296,302.43420719348086
2023-11-30,478.7978990020024,296.790131372034
2023-12-01,481.97107865712644,299.21497757783425
2023-12-04,478.48333416174853,296.90940583591646
2023-12-05,462.15286233716853,288.47615154237934
2023-12-06,458.2756513922086,284.4045520981917
2023-12-07,449.4973798738953,279.8695947400564
2023-12-08,461.20148447265416,290.9555708117468
2023-12-11,461.81092844145587,295.1802150037445
2023-12-12,453.43061537828544,293.41880001525664
2023-12-13,455.973881006954,293.0445607385142
2023-12-14,474.81658064761024,301.29544489004707
2023-12-15,469.0924745728455,303.77805573636675
2023-12-18,469.29947697384677,300.6463977670029
2023-12-19,459.82987225377025,305.78530262298574
2023-12-20,473.27035202389806,311.2659115730949
2023-12-21,477.2882328127588,309.5057300149158
2023-12-22,483.5430002422292,312.5311677398537
2023-12-27,485.8872602542584,318.1698297642542
2023-12-28,487.3368632421643,316.02148531257916
2024-01-03,499.36409065394764,317.486604516489
2024-01-04,496.78332824483164,321.96508930500556
2024-01-05,499.09839986524173,314.9136682092692
2024-01-08,493.36888935719145,318.26406236201507
2024-01-09,484.1679264279282,318.99607067084577
2024-01-10,471.8644149298463,318.93751856292465
2024-01-11,466.7920135265089,317.19848944336945
2024-01-12,460.6662437530041,313.5478283062885
2024-01-15,459.6320492208538,305.0911716182787
2024-01-16,457.9146605200552,313.67860420206404
2024-01-17,460.59799545296454,315.9343280785532
2024-01-18,461.95853038917335,317.36747391435375
2024-01-19,442.0997152808768,301.1316019386976
2024-01-22,449.15297260936205,298.39960795228603
2024-01-23,438.41595448449215,284.84778418997575
2024-01-24,441.47763316083694,281.6441167040404
2024-01-25,437.2658287634938,272.7292874359223
2024-01-26,431.22224864273375,265.13799267021864
2024-01-29,438.55564183874145,263.8915978023797
2024-01-30,431.90316935276087,250.83771929594823
2024-01-31,424.6843142145849,250.3905128523873
2024-02-01,420.2103048731335,244.0710633623324
2024-02-02,425.8000392252791,255.38748318300895
2024-02-05,433.4573119895664,260.0350793139783
2024-02-06,427.5166349659255,260.40780418967086
2024-02-07,418.57799022679455,256.93562498769535
2024-02-08,420.8958299195361,255.8185314732236
2024-02-09,422.42987120097473,258.8029683245313
2024-02-12,418.11661518560936,256.92718331435873
2024-02-13,415.3960048448523,253.6487920982802
2024-02-14,421.7397441496966,249.01086833230627
2024-02-15,430.51870867601826,253.06350434846837
2024-02-16,430.08521282719585,256.8325222600147
2024-02-19,421.9555116047929,253.5565133464546
2024-02-20,421.28529648536033,254.98749895412124
2024-02-21,418.7508056479519,253.55760784794901
2024-02-22,413.19523991862036,246.12341492608732
2024-02-23,400.36095205613515,237.72021402620257
2024-02-26,396.37706970198644,238.53865889416323
2024-02-27,405.45014712262594,236.9585104242329
2024-02-28,410.9955000245375,241.83894845244856
2024-02-29,399.7136657142632,240.54805860155042
