Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-10-02,383.7483934706671,210.03447294169163,384.65005792900985,210.9355217316603,382.8467290123244,209.133424151723
2023-10-03,407.9300621480361,216.590616032794,408.88854443691775,217.51979070474937,406.9715798591544,215.66144136083867
2023-10-04,350.5896905312062,236.16382958733968,351.413444503319,237.1769734294132,349.7659365590934,235.15068574526617
2023-10-05,295.17340090044917,205.9111828248756,295.8669474251213,206.79454268255418,294.47985437577705,205.02782296719707
2023-10-06,319.50593802509786,210.1383532067082,320.25665686444256,211.0398476434594,318.75521918575316,209.236858769957
2023-10-09,296.9335991165347,208.16168675797732,297.631281445286,209.05470128718358,296.2359167877834,207.2686722287711
2023-10-10,296.40134404138206,216.70082667512543,297.0977757708026,217.6304741512092,295.70491231196144,215.77117919904168
2023-10-11,309.3545702099832,230.34700245041654,310.0814371512661,231.33519207911846,308.62770326870026,229.35881282171462
2023-10-12,346.87583866470186,243.2934978876854,347.69086648111335,244.33722803735373,346.0608108482904,242.24976773801708
2023-10-13,347.3994502527788,246.26379163705096,348.2157083595758,247.32026435964664,346.5831921459818,245.2073189144553
2023-10-16,333.1179934154933,246.19705439289535,333.9006954676914,247.25324081242732,332.3352913632952,245.14086797336344
2023-10-17,326.91852599567557,260.3759153532501,327.6866616300639,261.49292914712936,326.1503903612872,259.2589015593709
2023-10-18,318.86854814003294,243.97539376937874,319.617769352768,245.0220492553049,318.11932692729783,242.92873828345265
2023-10-19,315.6613086986729,233.58138650712058,316.4029941044499,234.5834516573013,314.91962329289584,232.57932135693991
2023-10-20,359.75527771597854,252.85400072380224,360.6005673722661,253.93874547165214,358.9099880596909,251.76925597595243
2023-10-23,351.7495817668415,256.345599778471,352.57606104730877,257.4453235012444,350.9231024863742,255.2458760556977
2023-10-24,359.10629258785167,252.189296646716,359.9500573730675,253.2711898112236,358.2625278026357,251.10740348220847
2023-10-25,366.696207384642,263.58976461099877,367.55780561627887,264.72056583198116,365.834609153005,262.45896339001644
2023-10-26,386.9777329558959,324.4856847892028,387.88698514799154,325.8777297689935,386.0684807638001,323.09363980941225
2023-10-27,370.4196729740444,327.37633145365874,371.29001995001727,328.78077732004084,369.54932599807137,325.97188558727674
2023-10-30,325.7409289598659,278.55264153841915,326.50629768392577,279.747633565611,324.9755602358059,277.35764951122735
2023-10-31,294.7809761598689,250.29813144866307,295.4736006339287,251.3719115063579,294.08835168580885,249.22435139096828
2023-11-01,245.95161425584638,238.46881549614784,246.52950808633472,239.49184773765856,245.37372042535787,237.44578325463718
2023-11-02,217.35952559571513,256.69261829932793,217.87023876675767,257.7938307330445,216.84881242467242,255.59140586561145
2023-11-03,207.63349990827874,239.97794701796627,208.12136057535642,241.00745344017977,207.14563924120085,238.94844059575283
2023-11-06,202.48777542262047,245.8167647319581,202.96354557163974,246.8713197072132,202.01200527360098,244.7622097567031
2023-11-07,202.5693762480511,263.1280569111259,203.04533812833313,264.2568774040951,202.09341436776884,261.9992364181568
2023-11-08,200.05024452795703,269.42171917425003,200.52028739573885,270.5775395053279,199.580201660175,268.2658988431723
2023-11-09,194.42780020645708,234.7059954532843,194.88463244378426,235.7128851806686,193.9709679691297,233.6991057259001
2023-11-10,205.3105988970275,236.57242485308635,205.7930016199998,237.58732157060277,204.82819617405497,235.55752813557
2023-11-13,203.2196498754606,230.6265802747912,203.69713965430327,231.61596929355903,202.74216009661768,229.63719125602344
2023-11-14,214.71213421439754,230.41009190397097,215.21662701095389,231.39855218669925,214.20764141784093,229.42163162124277
2023-11-15,210.13510492627128,225.03159690764076,210.62884342468823,225.996983423761,209.64136642785408,224.06621039152057
2023-11-16,195.36381940340252,222.74753991906275,195.82285093395558,223.70312782090338,194.9047878728492,221.79195201722217
2023-11-17,167.6208697588362,219.16605992182645,168.01471578740484,220.10628325911435,167.2270237302673,218.22583658453857
2023-11-20,158.83181468127617,209.32722910438753,159.20500973456862,210.22524381525997,158.45861962798352,208.42921439351508
2023-11-21,156.26425468956657,196.48437136463488,156.6314169421266,197.3272901607079,155.8970924370063,195.6414525685619
2023-11-22,152.99940093859374,189.47705827746148,153.35889201222764,190.28991567032912,152.63990986495966,188.66420088459387
2023-11-23,163.0819569238349,193.11880617702678,163.46513821359954,193.94728668400666,162.69877563407007,192.2903256700469
2023-11-24,167.37090180557917,202.56428535320617,167.76416050343062,203.433287006373,166.97764310772752,201.69528370003934
2023-11-27,181.3871590440289,205.43941814796077,181.81335067712104,206.3207541331514,180.9609674109365,204.5580821627701
2023-11-28,185.39314433204453,202.59254987667816,185.828748524554,203.46167278477193,184.95754013953479,201.72342696858436
2023-11-29,183.71425472548293,214.69380940538582,184.14591415857848,215.6148467687722,183.2825952923871,213.77277204199942
2023-11-30,184.95800063487226,208.90163528514205,185.39258240328124,209.79782419670414,184.52341886646303,208.00544637357996
2023-12-01,189.8862271165393,201.4462166671249,190.33238836446347,202.31042180083193,189.44006586861485,200.5820115334179
2023-12-04,176.48170314249427,204.3988533841956,176.89636879837417,205.2757253420857,176.0670374866141,203.52198142630556
2023-12-05,184.0657550097259,205.47193608775012,184.4982403363465,206.353411575042,183.63326968310508,204.5904606004583
2023-12-06,173.94803514172338,185.91578728607482,174.35674763030826,186.71336681111154,173.5393226531383,185.11820776103812
2023-12-07,155.23446440213758,184.97978957827064,155.5992070346614,185.77335366912544,154.86972176961356,184.18622548741584
2023-12-08,151.41177317741705,197.14071066624837,151.7675339226647,197.986445160741,151.05601243216915,196.29497617175574
2023-12-11,158.34876105894787,203.86067787975736,158.72082111782694,204.73524106242465,157.97670100006854,202.9861146970901
2023-12-12,167.6604215739553,204.630633898482,168.05436053442037,205.5085001957727,167.26648261348993,203.75276760119127
