Date,LONN.SE_0,SIKA.SE_0
2023-08-14,484.0917161641774,262.4415907149828
2023-08-15,478.80079074175404,259.56207000788027
2023-08-16,487.3236394666268,264.8906905940289
2023-08-17,482.2955843496746,261.7776091671794
2023-08-18,487.0132470653551,258.7549913216249
2023-08-21,494.38291428806946,267.8049234825715
2023-08-22,511.5017235994454,264.23370958760034
2023-08-23,490.8562221747046,254.350817815173
2023-08-24,495.9013760174746,255.66955271159523
2023-08-25,490.3827938427163,257.18437537495373
2023-08-28,499.37580871629217,261.38894371547553
2023-08-29,479.20461683402175,254.42277397593392
2023-08-30,472.3893300296349,249.6577385759151
2023-08-31,470.48388652584435,253.78571650252294
2023-09-01,476.4787971173154,264.94400256496795
2023-09-04,489.1391171732698,266.6269553443842
2023-09-05,481.1310479162553,261.79301545326257
2023-09-06,471.9916732434866,250.19452792511194
2023-09-07,469.3471542022391,257.0694647208111
2023-09-08,463.9044129635041,255.50576500886007
2023-09-11,461.1462038292333,256.19570287229413
2023-09-12,458.0735095041996,255.1818477458117
2023-09-13,459.69657592688515,254.26157284378834
2023-09-14,456.63721402489216,244.27150195458233
2023-09-15,457.27213975588523,249.38625299970607
2023-09-18,467.4830770646953,248.0479445651142
2023-09-19,456.531432555714,244.75642832554408
2023-09-20,450.53627980737696,241.8739056612902
2023-09-21,441.32406431234295,232.38923257783148
2023-09-22,431.11573895854747,235.68246951925673
2023-09-25,439.1138311513307,238.9968043285608
2023-09-26,435.8531788556672,242.45948958348663
2023-09-27,438.2260999267944,237.8279747484039
2023-09-28,430.73604131668867,239.06672904276542
2023-09-29,447.86371601362947,240.034595322219
2023-10-02,437.57244481433486,233.95082588208044
2023-10-03,454.22306178679355,240.19557962306374
2023-10-04,444.2496557630515,241.27654461779395
2023-10-05,436.92189695681026,247.9744819382242
2023-10-06,430.1515473789904,243.0589864469029
2023-10-09,420.41424988814987,242.6078295477183
2023-10-10,418.03672177061924,242.33381507657245
2023-10-11,407.93730899257,240.54356922519506
2023-10-12,404.48506606841903,242.21125411090904
2023-10-13,418.11502239841053,250.6009563662955
2023-10-16,429.1402847599209,251.4010383191217
2023-10-17,424.5752756855095,242.93646933494313
2023-10-18,435.06695666663455,247.69774839347426
2023-10-19,426.93004876473697,247.22076179645646
2023-10-20,437.3616826175645,248.9966236456185
2023-10-23,444.99870762769746,256.6855826705434
2023-10-24,425.387833593542,258.11902243173364
2023-10-25,417.93653376913164,253.76244813766834
2023-10-26,429.01778306465275,258.50782331561874
2023-10-27,410.8532445324988,246.990086840692
2023-10-30,394.7978154790736,246.82093954650992
2023-10-31,391.12095934653064,251.6548889981411
2023-11-01,402.74926052178523,247.77975393655126
2023-11-02,411.21757959469056,249.89452173120205
2023-11-03,403.51019780171833,246.4258074222587
2023-11-06,418.811673287796,251.62743806354436
2023-11-07,409.7556409399178,252.9218464823617
2023-11-08,403.7220680699409,258.3169715126888
2023-11-09,408.4542419560451,257.98734997695067
2023-11-10,409.0972648762326,257.8311947313517
2023-11-13,416.45038194943726,259.3407535396733
2023-11-14,409.9222742168164,258.0418918848018
2023-11-15,398.62707800524663,255.46504705683546
2023-11-16,399.0837629743891,257.2434868706533
2023-11-17,403.18450798864944,259.8240261096199
2023-11-20,393.4708116044454,265.37332380990165
2023-11-21,397.5607930849693,266.8966615159108
2023-11-22,376.55797201568726,262.27533724092467
2023-11-23,367.2661906945719,255.65832067515544
2023-11-24,374.85294943310487,258.713043679331
2023-11-27,367.6554511912877,255.69512833211218
2023-11-28,373.09037013153437,257.8601544650124
2023-11-29,378.5273602174216,255.1503991692392
2023-11-30,375.2819055904842,250.51945378192144
2023-12-01,360.7644365434728,245.6333053493885
2023-12-04,362.91241515763653,247.76708771702826
2023-12-05,364.62476954252816,245.79484513277984
2023-12-06,350.6869182689597,238.06353018234003
2023-12-07,345.83227495031343,232.85294635783754
2023-12-08,346.30750912529646,225.76597343603703
2023-12-11,339.02345480985946,215.885932372741
2023-12-12,348.0704843186339,218.73443309472586
2023-12-13,343.06707572774627,222.54517130256417
2023-12-14,338.2566944579924,224.22293758468481
2023-12-15,346.8882830263335,225.6216140645734
2023-12-18,337.698794753048,223.4901401442981
2023-12-19,326.34810898718774,218.8332682456955
2023-12-20,326.12670600004566,218.72163084344658
2023-12-21,319.4371645814451,217.13963410644195
2023-12-22,317.26199232272944,218.52180900665985
2023-12-27,314.1104536972626,224.14818533450816
2023-12-28,322.1665326860824,228.7608314434373
2024-01-03,327.9159030167799,227.4978690036919
2024-01-04,330.6354147481619,222.83134535101627
2024-01-05,331.56034046469995,218.960695153664
2024-01-08,340.67101628097896,220.8399264148716
2024-01-09,336.33898197720026,219.49109155517476
2024-01-10,349.9883403273098,221.5275328230483
2024-01-11,329.26754094323326,216.79828805256213
2024-01-12,330.1497657507429,215.59821918980916
2024-01-15,340.95229768151796,216.8951978486323
2024-01-16,340.1631037563215,218.91194654669098
2024-01-17,333.43272417397645,219.31429163983623
2024-01-18,333.66998367675615,219.26087572639304
2024-01-19,330.21170454732686,218.10059377358772
2024-01-22,334.30972624538856,222.08224124781788
2024-01-23,330.8584214129773,216.95431704187237
2024-01-24,327.3903625582363,210.9010181589079
2024-01-25,335.57753152050594,213.93734952684002
2024-01-26,341.7893850895912,214.01521244127395
2024-01-29,339.61157597162645,208.88892294100384
2024-01-30,331.9829925655041,207.89909701265725
2024-01-31,323.63623197544166,207.02203006387043
2024-02-01,315.8844042933101,204.04258299175
2024-02-02,315.31106104827137,201.57796226193057
2024-02-05,325.7233330319058,202.6755581082189
2024-02-06,325.02615587030317,206.81248599102597
2024-02-07,337.37828726146756,216.5050199072107
2024-02-08,330.81326853985877,210.45423483736172
2024-02-09,323.2443902238141,208.31828120666057
2024-02-12,332.05929505681274,208.8946635869799
2024-02-13,320.0893799799083,206.32248319633024
2024-02-14,314.3426549711749,205.769272488916
2024-02-15,312.56433374226015,201.14684876435254
2024-02-16,311.26171913068777,198.42013372666636
2024-02-19,305.1544344836065,197.16505884286263
2024-02-20,305.33961320073735,196.19051709548725
2024-02-21,312.2003124328398,196.5627660729884
2024-02-22,314.1515337587014,196.64109534071193
2024-02-23,309.7390776300913,198.50593911852485
2024-02-26,309.52806151368446,202.5441257185992
2024-02-27,314.4522302779189,201.15428558315242
2024-02-28,303.33316843716284,196.2711254217968
2024-02-29,300.24560832428523,198.6768251055234
2024-03-01,292.6650939452591,196.09994606544407
2024-03-04,285.42479110170694,198.34243260827773
2024-03-05,293.1929759030244,201.72706944094534
2024-03-06,300.3643101832638,196.78104246186865
2024-03-07,298.41929296736856,199.00596353487217
2024-03-08,300.0484342581957,205.01923403326504
2024-03-11,292.6161119781586,203.31510193903878
2024-03-12,290.74508406451196,198.7968003212328
2024-03-13,287.6897020442902,197.79820056907644
2024-03-14,281.4317908754982,196.9978649077036
2024-03-15,282.586246889984,198.41766886158302
2024-03-18,285.87718935779367,200.9534123418083
2024-03-19,282.59031347421234,195.445354695754
