Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-10-13,447.49894590627474,339.9768727968124,448.5357831303393,341.424198777216,446.46210868221016,338.52954681640875
2023-10-16,470.7880282445825,330.4712916528406,471.87882534431503,331.8781511319927,469.6972311448499,329.0644321736884
2023-10-17,434.00106895587425,333.75668298083264,435.0066321369582,335.17752880024864,432.99550577479016,332.3358371614165
2023-10-18,425.6520292010071,212.43782592337206,426.63824798970256,213.34220151265842,424.6658104123115,211.53345033408564
2023-10-19,482.98049112298384,300.0842980115484,484.09953767331496,301.3617960873745,481.86144457265243,298.8067999357223
2023-10-20,477.85643427376147,320.55328485149755,478.96360858857537,321.91792207947327,476.7492599589472,319.18864762352183
2023-10-23,463.3514650281796,343.90688876262277,464.4250319072994,345.37094533462204,462.27789814905947,342.44283219062356
2023-10-24,380.99264003884036,219.42997673485235,381.8753848026003,220.36411882397474,380.1098952750802,218.49583464572996
2023-10-25,333.7779822501407,166.6005042093236,334.5513325333893,167.30974432941434,333.0046319668919,165.8912640892328
2023-10-26,326.6300859176314,187.50198348433753,327.3868748099335,188.3002039333981,325.87329702532907,186.7037630352769
2023-10-27,350.7814100493113,202.46161924601014,351.59415659715484,203.32352481964148,349.9686635014676,201.59971367237875
2023-10-30,309.28465405964,186.23708434509768,310.00125427757234,187.0299199532079,308.56805384170747,185.44424873698742
2023-10-31,274.9457042744957,206.6047043094275,275.58274251424194,207.4842475376498,274.30866603474936,205.72516108120513
2023-11-01,252.84790552523035,230.8988848106388,253.43374404590972,231.88185154035625,252.2620670045509,229.9159180809213
2023-11-02,241.91016634777628,207.5309862907584,242.47066256266916,208.41447282243465,241.34967013288332,206.6474997590821
2023-11-03,245.40311019815312,159.22809364456722,245.97169942474753,159.90594844935464,244.83452097155865,158.5502388397798
2023-11-06,223.89207247413472,138.2412245592866,224.41082148357432,138.82973551952193,223.37332346469506,137.65271359905125
2023-11-07,218.07544503970956,137.1085959784461,218.5807171551862,137.69228519078513,217.5701729242329,136.52490676610705
2023-11-08,252.66255434419347,219.2091632451259,253.247963413573,220.14236530236352,252.07714527481394,218.27596118788827
2023-11-09,261.64215549549283,203.63122019191195,262.2483699428874,204.49810490962972,261.03594104809827,202.76433547419416
2023-11-10,252.64301125410492,173.44805044140637,253.22837504292352,174.18644146073967,252.05764746528632,172.709659422073
2023-11-13,260.24622458228595,281.4811008061193,260.8492047133849,282.6794026401172,259.64324445118706,280.2827989721213
2023-11-14,301.3004396869815,429.2722991097595,301.9985407983972,431.0997673903459,300.6023385755659,427.44483082917304
2023-11-15,287.736534333161,345.0138527646462,288.40320841641676,346.48262182707543,287.0698602499053,343.54508370221686
2023-11-16,280.8272524056218,454.43957564920106,281.47791795799816,456.37418431522565,280.17658685324545,452.50496698317636
2023-11-17,286.14867555925855,457.9058572546216,286.81167063701406,459.8552223344624,285.4856804815031,455.95649217478075
2023-11-20,281.3308498651394,537.0948461499721,281.9826822327602,539.3813291050592,280.67901749751854,534.808363194885
2023-11-21,295.9409941279916,604.6408990058239,296.62667761763015,607.2149343357763,295.25531063835297,602.0668636758716
2023-11-22,299.20860531269994,844.8667841426051,299.90185972723356,848.4634924616455,298.5153508981663,841.2700758235646
2023-11-23,321.6655734227344,1145.8340005057976,322.41085973743026,1150.711965599479,320.9202871080384,1140.956035412116
2023-11-24,311.90512859997295,1581.4958177037722,312.62780035298493,1588.2284520916128,311.18245684696086,1574.7631833159317
2023-11-27,313.78224919851965,1456.600143721904,314.509270165152,1462.8010809024995,313.05522823188716,1450.3992065413086
2023-11-28,308.3394865598313,1281.7036575253776,309.0538968623332,1287.1600375063285,307.6250762573292,1276.2472775444269
2023-11-29,328.8630760422178,2092.0507956435986,329.6250386836502,2100.9569292989568,328.10111340078527,2083.1446619882413
2023-11-30,350.1012126193232,2495.6844239085544,350.91238317682854,2506.3088786718945,349.29004206181764,2485.0599691452153
2023-12-01,320.9841190404403,1860.108856770679,321.72782645248947,1868.0275832788557,320.2404116283909,1852.190130262503
2023-12-04,329.27769635632325,1558.5360581492423,330.04061965650004,1565.1709498399584,328.5147730561462,1551.9011664585264
2023-12-05,337.50768889026773,1375.8491490490364,338.2896807551664,1381.7063186916462,336.7256970253689,1369.991979406427
