Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-09-29,337.9669347316808,210.59812729862324,338.7676145107182,211.5102023410599,337.16625495264344,209.6860522561866
2023-10-02,344.17450471977986,224.37719643910384,344.9898908953775,225.34894696504193,343.3591185441822,223.40544591316578
2023-10-03,453.95291217630285,225.52271060154428,455.02837512862766,226.49942221090566,452.8774492239781,224.54599899218292
2023-10-04,373.78221093467516,216.35972569681988,374.6677409297822,217.29675352573636,372.8966809395682,215.4226978679034
2023-10-05,336.90001318798096,242.74530665225464,337.69816531588424,243.796607244079,336.10186106007774,241.69400606043024
2023-10-06,393.6776966182545,263.8140667094237,394.6103611447133,264.9566135552851,392.7450320917958,262.67151986356214
2023-10-09,421.8015962860708,263.7704226830047,422.800889335789,264.9127805118613,420.8023032363526,262.628064854148
2023-10-10,470.43353262753544,296.32345795386885,471.54803993060943,297.60679904505054,469.3190253244615,295.0401168626871
2023-10-11,521.2449256097198,329.7042395870863,522.4798105317991,331.13214881007053,520.0100406876404,328.27633036410197
2023-10-12,446.11271939414365,315.07442871414696,447.1696080920686,316.4389779939829,445.0558306962187,313.7098794343109
2023-10-13,629.3988362357746,342.66118824752783,630.8899493280175,344.1452124495525,627.9077231435317,341.177164045503
2023-10-16,496.0075158235386,370.29758236272454,497.18261062529996,371.9012964483144,494.8324210217771,368.6938682771345
2023-10-17,327.2827801257439,309.8183055700651,328.0581480009528,311.1600912156694,326.50741225053486,308.4765199244606
2023-10-18,454.89909039884384,338.92116399032926,455.9767949484737,340.38899059920885,453.8213858492138,337.45333738144944
2023-10-19,417.872403133098,319.8988278952514,418.86238750441527,321.2842710650011,416.88241876178057,318.51338472550134
2023-10-20,366.77899867378363,322.5814099921228,367.64793731077424,323.9784711007936,365.91006003679297,321.1843488834517
2023-10-23,387.41929076358497,315.0079104692529,388.3371284578838,316.3721716666077,386.50145306928613,313.64364927189786
2023-10-24,498.5522409115193,359.63008754948066,499.73336443890963,361.187602004004,497.371117384129,358.07257309495697
2023-10-25,594.4035431858194,321.21904630320415,595.8117486896948,322.61020717935475,592.9953376819443,319.8278854270533
2023-10-26,459.09036911596746,294.2710184243705,460.1780032527027,295.5454706479493,458.0027349792324,292.99656620079145
2023-10-27,524.5891985590125,296.8752270177153,525.8320064210333,298.1609577540414,523.3463906969919,295.589496281389
2023-10-30,578.8254937664376,314.62729005613676,580.1967932067748,315.9899028324734,577.4541943261004,313.26467727979997
2023-10-31,407.56875868185256,303.0194036716976,408.53433261855423,304.3317440947019,406.6031847451509,301.70706324869315
2023-11-01,483.22502876959453,318.35851763529945,484.36984049375826,319.7372899074315,482.0802170454308,316.97974536316724
2023-11-02,392.05810025157064,298.36710883545425,392.98692778118806,299.65930073166663,391.12927272195327,297.0749169392417
2023-11-03,370.65577685858955,297.9701550009753,371.53389999732093,299.2606277380951,369.77765371985817,296.67968226385534
2023-11-06,357.3777430090422,303.42895802862824,358.22440906686967,304.74307218206525,356.53107695121474,302.114843875191
2023-11-07,365.3381758149787,297.08913947561143,366.20370098866954,298.3757966409453,364.4726506412878,295.80248231027736
2023-11-08,306.69050656809554,296.66269137425263,307.4170891470295,297.94750164438784,305.9639239891615,295.37788110411714
2023-11-09,246.74648897448859,253.49112118626982,247.33105777092172,254.58896060240772,246.16192017805537,252.39328177013167
2023-11-10,272.7108894605036,252.49720776748063,273.35697069589907,253.5907426646978,272.06480822510804,251.40367287026316
2023-11-13,231.23869210714392,261.5752573176005,231.7865212758411,262.70810815050464,230.69086293844666,260.4424064846961
2023-11-14,220.7405653067826,263.0416611040877,221.26352329139934,264.1808627546033,220.2176073221658,261.90245945357185
2023-11-15,185.97261320950363,253.82903418710808,186.41320220076034,254.92833706362202,185.53202421824687,252.72973131059385
2023-11-16,249.07285428447173,269.6477854355698,249.66293448888868,270.8155974123369,248.48277408005467,268.47997345880236
2023-11-17,217.53103073657604,260.5509335908943,218.0463849908677,261.6793482015086,217.0156764822843,259.4225189802796
2023-11-20,243.52866044450565,253.13952165945068,244.10560586133678,254.23583834052215,242.9517150276744,252.04320497837884
2023-11-21,282.53744443819653,283.20199188072667,283.20680583226925,284.42850548783224,281.86808304412364,281.9754782736207
2023-11-22,229.66260921965173,266.397778028021,230.2067044795891,267.55151461540936,229.1185139597142,265.24404144063226
2023-11-23,256.7503480052056,270.8974970645726,257.3586170125619,272.07072139140035,256.14207899784907,269.7242727377445
2023-11-24,256.0296361570949,300.1310600637863,256.63619772107734,301.4308914196275,255.42307459311223,298.8312287079447
2023-11-27,236.37866692487094,309.52538446747866,236.93867324310068,310.86590150718166,235.818660606641,308.1848674277752
2023-11-28,175.91460915776815,309.3012766273031,176.33136966276152,310.64082308302955,175.49784865277465,307.9617301715761
2023-11-29,271.40673102145036,329.97255622181393,272.0497225661586,331.4016274917219,270.76373947674193,328.54348495190544
2023-11-30,203.24314341970083,326.49727714410596,203.7246481423249,327.91129740025167,202.7616386970766,325.08325688795975
2023-12-01,230.75375665546912,331.30993830139744,231.30043696026746,332.74480161149415,230.2070763506706,329.8750749913002
2023-12-04,321.5217569438338,359.67789099573673,322.2834763395782,361.2356124812095,320.76003754808914,358.1201695102634
2023-12-05,387.89664617558435,377.74851177045446,388.81561477585785,379.38449493100177,386.97767757531057,376.1125286099065
2023-12-06,409.2261676361718,353.98077880372426,410.1956681517748,355.51382678468417,408.25666712056847,352.44773082276373
2023-12-07,359.9157176706688,354.90695897283587,360.76839646164376,356.44401812819643,359.0630388796935,353.3698998174747
2023-12-08,306.96731458354174,329.0514651205003,307.69455295024017,330.4765472561453,306.24007621684297,327.6263829848548
2023-12-11,298.5504043575939,326.37519597698,299.2577021646478,327.7886875143421,297.84310655053963,324.9617044396174
2023-12-12,308.62722079793167,331.9383407794844,309.3583916598075,333.37592562478284,307.8960499360555,330.50075593418546
2023-12-13,269.5382939677875,347.0995645428198,270.17685898547927,348.60281081628335,268.89972895009555,345.59631826935566
2023-12-14,285.4294248563889,337.86893682020144,286.10563766107094,339.3322063603492,284.75321205170667,336.4056672800531
2023-12-15,286.80630917440317,374.7030957317752,287.4857839651501,376.3258895634412,286.126834383656,373.0803019001085
2023-12-18,278.8927567388136,362.32037265353046,279.5534834783035,363.889538407768,278.2320299993234,360.7512068992923
2023-12-19,375.12038597155595,356.25983902358007,376.00908624630455,357.80275733896985,374.23168569680695,354.7169207081897
