Date,LONN.SE_0,SIKA.SE_0,LONN.SE_1,SIKA.SE_1,LONN.SE_-1,SIKA.SE_-1
2023-08-25,455.93677725936254,216.36092516875794,456.8916186777068,217.25906101420733,454.98193584101836,215.46278932330856
2023-08-28,448.4355793260971,224.93499898134786,449.3747114293979,225.86872666495663,447.49644722279646,224.00127129773912
2023-08-29,437.5774278296338,197.55785207055743,438.4938203486488,198.37793447848836,436.6610353106189,196.73776966262653
2023-08-30,399.2650753965782,212.49041268662282,400.10123262253967,213.37248164754695,398.4289181706168,211.6083437256987
2023-08-31,387.9125925022617,220.43376349124884,388.7249748949366,221.34880609602777,387.1002101095868,219.51872088646988
2023-09-01,331.16561120975655,232.29340323355729,331.8591517567927,233.2576763893628,330.4720706627204,231.3291300777517
2023-09-04,313.5250571455765,202.27050650920594,314.18165412389186,203.11015161717273,312.86846016726116,201.4308614012391
2023-09-05,295.2279224502094,204.48343548413573,295.8462008218329,205.3322666816622,294.6096440785859,203.63460428660918
2023-09-06,282.8699951664254,197.52662470954385,283.4623930620619,198.34657748957514,282.2775972707889,196.7066719295125
2023-09-07,296.9786306753367,191.28844986907296,297.60057545162016,192.08250736126502,296.3566858990533,190.49439237688085
2023-09-08,245.48616214481146,133.85685073035742,246.00026929066448,134.4125039089807,244.97205499895844,133.30119755173408
2023-09-11,241.6609961583337,126.60269441600232,242.16709248536685,127.12823486604796,241.15489983130053,126.07715396595661
2023-09-12,241.75569039069453,117.63694237218584,242.2619850302562,118.12526508855021,241.24939575113285,117.14861965582139
2023-09-13,217.87322797455533,105.94681274801084,218.3295069860204,106.38660856680703,217.4169489630903,105.50701692921457
2023-09-14,195.35119193818687,97.93525602175548,195.76030438203648,98.34179506709273,194.94207949433726,97.52871697641814
2023-09-15,203.78841628430223,95.92301021983414,204.2151983079343,96.3211962315395,203.36163426067017,95.52482420812869
2023-09-18,218.1035474333661,101.1327937486149,218.5603087892475,101.55260609294285,217.64678607748468,100.71298140428686
2023-09-19,218.5731598350613,86.49451570159962,219.03090467241222,86.85356308931897,218.11541499771036,86.13546831388021
2023-09-20,232.24121795916315,93.5543524180367,232.72758700200959,93.94270589424269,231.75484891631672,93.16599894183061
2023-09-21,223.74970280573933,89.59254106319317,224.21828857077756,89.9644486641196,223.2811170407011,89.22063346226662
2023-09-22,210.05940434894606,89.6578659469107,210.4993193318758,90.03004471796466,209.6194893660163,89.28568717585665
2023-09-25,204.24830048264775,86.72497906321786,204.6760456145486,87.08498312740716,203.82055535074687,86.36497499902845
2023-09-26,190.99105310636966,85.19840430433277,191.39103436941966,85.55207140397708,190.5910718433196,84.84473720468833
2023-09-27,215.00315867356798,84.36357846637503,215.45342706869587,84.71378012044873,214.55289027844,84.01337681230119
2023-09-28,208.2301080034119,87.98273654557713,208.6661919992306,88.34796168690363,207.79402400759315,87.61751140425046
2023-09-29,210.33994702438602,77.86379921414306,210.7804495312434,78.18701963429301,209.89944451752856,77.54057879399296
2023-10-02,193.73466164916016,67.12036470876681,194.14038868926312,67.39898805749554,193.32893460905711,66.84174136003797
2023-10-03,184.8675132859583,61.74925190545051,185.25467038184513,62.00557922759843,184.48035619007138,61.492924583302475
2023-10-04,205.75600716620067,63.14180267229408,206.1869097990095,63.40391061198805,205.32510453339177,62.879694732599994
2023-10-05,198.0856096718054,63.94656945222887,198.5004486449401,64.21201805933644,197.67077069867062,63.6811208451212
2023-10-06,174.62040007705676,52.650659759505544,174.98609724999304,52.86921791541876,174.25470290412042,52.432101603592244
2023-10-09,184.51410271150624,53.96256742781574,184.9005196805356,54.18657144370534,184.1276857424768,53.73856341192606
2023-10-10,177.33569151359367,52.23399201413041,177.7070751607426,52.450820540548506,176.9643078664447,52.01716348771223
2023-10-11,184.74876207547493,52.83406464118932,185.13567047772725,53.05338412911451,184.36185367322253,52.614745153264046
2023-10-12,175.80472651490675,44.26837550561983,176.17290395263433,44.4521379610188,175.4365490771791,44.084613050220796
2023-10-13,181.31349445311523,49.24597992262545,181.6932085776244,49.450404911926476,180.933780328606,49.04155493332436
2023-10-16,164.34582033304494,47.7912653287564,164.69000006149113,47.98965165224643,164.0016406045987,47.59287900526631
2023-10-17,175.29702252646464,48.26716484888981,175.66413670976615,48.46752667889762,174.92990834316305,48.06680301888194
2023-10-18,177.09191721886455,46.6856635718721,177.46279034393027,46.87946043186323,176.72104409379878,46.49186671188091
2023-10-19,175.77703517297908,46.938451362649545,176.14515461836754,47.13329757004947,175.40891572759057,46.74360515524957
