Date,LONN.SW,SIKA.SW
2023-08-24,480.38097561037085,239.26145762011808
2023-08-25,492.4462029587276,249.82877178418477
2023-08-28,495.6362602005004,258.0516046827532
2023-08-29,510.810802678411,263.4409881777204
2023-08-30,513.5308795454753,257.4666978503704
2023-08-31,514.8417972960495,264.9348155360921
2023-09-01,512.8155918355296,267.1333113147155
2023-09-04,509.13503833809193,264.9756344451345
2023-09-05,509.69146089615265,258.7949799425825
2023-09-06,498.88925034362074,254.8322597396165
2023-09-07,507.73006126028815,250.539507776072
2023-09-08,499.60065849890617,256.72053772256106
2023-09-11,496.2778398157088,256.0161068299367
2023-09-12,515.4684458862049,250.59390194142787
2023-09-13,528.5414687233435,258.21482764000996
2023-09-14,530.5280494596118,257.37379501077277
2023-09-15,518.1152815440965,254.02544260160263
2023-09-18,498.5203061312683,253.32658506581603
2023-09-19,496.64406023958855,248.79194412268123
2023-09-20,509.0998713732858,259.7035919821893
2023-09-21,535.4061777298276,268.5088260087077
2023-09-22,537.3894996526917,267.4976841916761
2023-09-25,535.5131903482666,263.20429031424874
2023-09-26,526.4115837489973,257.2103408875695
2023-09-27,523.022006492409,257.8742468656451
2023-09-28,525.9065247210481,259.0880007273004
2023-09-29,529.4801284120101,258.7001113357209
2023-10-02,540.9648561781952,264.124262048675
2023-10-03,531.7378683013492,267.9417866004657
2023-10-04,548.4955349324648,270.12674368200584
2023-10-05,547.2856480391093,267.49620977834695
2023-10-06,562.3114750980499,275.0575331040688
2023-10-09,557.4463615252179,274.15605108493907
2023-10-10,552.7795013071423,274.25125358009336
2023-10-11,562.47502877598,272.02250528317074
2023-10-12,554.6401642736997,262.774744102823
2023-10-13,550.3752110309501,255.61440875249883
2023-10-16,557.1018190297839,254.7782311414593
2023-10-17,548.4367361514583,255.28792459272407
2023-10-18,548.9155990584308,255.88849811734713
2023-10-19,550.9851290414518,252.3246840646262
2023-10-20,545.3028754670019,251.3125695735123
2023-10-23,547.8444854477154,258.24721647033573
2023-10-24,538.6999259893659,261.7671153936423
2023-10-25,544.6587444566468,269.3719890904492
2023-10-26,526.1421742300504,267.55055475037443
2023-10-27,530.8120249109168,269.2882677636387
2023-10-30,526.2565843387147,267.2766309869326
2023-10-31,517.9853976183024,263.2241913799332
2023-11-01,513.9028539894887,257.34211230093644
2023-11-02,510.1736418574734,264.71786104568497
2023-11-03,517.4168022167491,265.4673506536253
2023-11-06,509.55008856349014,262.9810123051286
2023-11-07,547.1775537119029,286.61733013465744
2023-11-08,538.660593920451,281.3185192527545
2023-11-09,530.1892831364197,272.2559882599258
2023-11-10,534.5925211693758,275.251438774869
2023-11-13,535.1108582555823,277.37873033523573
2023-11-14,535.2401294655706,280.8784438012895
2023-11-15,542.7105520850131,275.7922857918218
2023-11-16,550.6094567818974,279.6910227295815
2023-11-17,564.1745057160326,279.7818756498527
2023-11-20,561.2603522204626,273.03176204828856
2023-11-21,557.5135355046289,269.9590571195467
2023-11-22,566.7592548838559,275.2741007717281
2023-11-23,543.4984071916331,278.8660630155638
2023-11-24,527.8494460988778,267.1476095088024
2023-11-27,521.8488475492759,269.57462130859784
