Date,LONN.SE,SIKA.SE
2023-10-13,448.35499297829904,231.64904684235313
2023-10-16,481.8834241811399,245.13446767406228
2023-10-17,476.0801951806834,230.63153373574306
2023-10-18,482.16360938748505,242.7682253196999
2023-10-19,478.076160295922,247.24913130311458
2023-10-20,490.23633962023274,237.29987596644492
2023-10-23,479.6350840876968,235.31124817678992
2023-10-24,475.13450180551195,230.52583207278906
2023-10-25,472.46226345788983,235.05856860530298
2023-10-26,469.3221524495041,225.43047766320953
2023-10-27,473.73156005858255,225.67833798862475
2023-10-30,464.148230993573,221.75126795954174
2023-10-31,469.3735118679128,224.1421032688425
2023-11-01,480.3066885339517,223.29964652811688
2023-11-02,475.64637443545683,220.46850170078608
2023-11-03,479.38578492827935,235.1413817217422
2023-11-06,465.52853414413795,231.942833628487
2023-11-07,463.57893315066997,231.79652031670963
2023-11-08,472.4390716581027,234.02617286109935
2023-11-09,479.35967173011596,234.50201879736585
2023-11-10,478.89025547173827,228.29731760625504
2023-11-13,484.35094990243215,236.62398043344348
2023-11-14,505.779537954769,243.9678513987705
2023-11-15,525.2965395333301,250.92090029146866
2023-11-16,535.8355525176675,243.1639659785553
2023-11-17,534.7601120773808,240.24457740199077
2023-11-20,508.57197019047675,230.52719800590228
2023-11-21,488.67082390069703,238.2306952339275
2023-11-22,503.12193242882574,227.35051552772035
2023-11-23,501.6855137202261,222.22616595971758
2023-11-24,496.44580530310753,214.9308484316216
2023-11-27,514.2331678262454,208.99752738275816
2023-11-28,521.1709411500442,206.8635502964776
2023-11-29,524.1431365286619,209.91590396880292
2023-11-30,550.090437564397,213.5038264303047
2023-12-01,555.9684553090825,210.87141330319764
2023-12-04,573.9062315233348,217.28234355888253
2023-12-05,560.1362060252361,218.4767471520261
2023-12-06,553.4143530528722,222.69733462553728
2023-12-07,546.2197493182488,218.45913130641642
2023-12-08,568.0406499230535,212.90133393306627
2023-12-11,573.8649171496864,212.85039088952053
2023-12-12,578.7425915427955,210.25338443340746
2023-12-13,630.4075964365929,210.4756817064648
2023-12-14,639.8240564972311,211.2440315794979
2023-12-15,626.9870301738318,205.53184668444527
2023-12-18,601.25531561151,204.117705269225
2023-12-19,608.8782373414462,202.1239468292986
2023-12-20,575.4115004170063,205.51864590582773
2023-12-21,585.5291739376054,204.8562079838521
2023-12-22,587.4832004654284,204.4140452523471
2023-12-27,608.4913310050583,209.94479049127764
2023-12-28,606.2001907077552,211.62653437731325
2024-01-03,573.1167202534643,207.6303484860311
2024-01-04,585.519081074819,212.760194546495
2024-01-05,591.3802467737187,214.34693871124537
2024-01-08,576.4153695152838,210.7565262695351
2024-01-09,547.687095323529,203.55423236458697
2024-01-10,555.7117250629509,203.61585503343684
2024-01-11,568.8483334353161,202.65897195870062
2024-01-12,543.868332568473,202.20181811109484
2024-01-15,555.5548611803574,198.18894183912238
2024-01-16,563.7773617127317,200.2900593122036
2024-01-17,530.2419966787683,201.39388701351783
2024-01-18,529.7482606766097,202.01472034304555
2024-01-19,530.0570428874081,204.29269096664115
2024-01-22,533.2057910926145,204.58465319521892
2024-01-23,524.8724978474634,204.741587408911
2024-01-24,499.3772311900988,202.8130354658181
2024-01-25,493.45977988005563,201.61599931218493
2024-01-26,472.49316786189814,200.25984065786972
2024-01-29,475.1108899281455,202.10068632373415
2024-01-30,479.3673457024197,203.39488528670495
2024-01-31,489.70428898898433,202.54035159337897
2024-02-01,510.23236451934207,205.6052096128506
2024-02-02,515.4803974965689,203.8153247468416
2024-02-05,516.0141288949312,201.88474613645246
2024-02-06,526.287795829455,199.0846525827675
2024-02-07,530.9850378880676,197.76032078567889
2024-02-08,508.7422338224876,193.73466680937605
2024-02-09,486.9953244687262,195.15023385084643
2024-02-12,472.2311799871194,196.07429162613764
2024-02-13,479.61495553142925,197.00808990628886
2024-02-14,467.7034489177517,197.6008639282637
2024-02-15,461.2570950155508,197.72664220917858
2024-02-16,457.5062968194277,197.9411642599014
2024-02-19,465.6342899226482,201.698060548636
2024-02-20,452.2596873678515,199.7883774555221
2024-02-21,441.0586045874351,199.31566136729595
2024-02-22,453.3975641665027,197.7572412454576
2024-02-23,441.3403282582231,197.07908543803674
2024-02-26,455.91100879968377,197.14696062388055
2024-02-27,460.3062755189148,195.7342125220768
2024-02-28,471.49651693202065,195.69489887187663
2024-02-29,473.67471393272257,196.80916136927928
2024-03-01,467.8798169937332,196.0737767286636
2024-03-04,466.5615009584035,197.240339132071
2024-03-05,481.6217558173222,199.93497096044044
2024-03-06,497.6736488649532,201.97089448311306
2024-03-07,496.5943122393592,200.10205455409016
2024-03-08,499.28813217144904,199.54169376980593
2024-03-11,491.300643406374,197.25180947756328
2024-03-12,487.04898129156555,196.5859847792457
2024-03-13,496.9040651259441,192.9420228492827
2024-03-14,494.96568637465134,190.99652340920426
2024-03-15,493.0183626992236,187.97606552449375
2024-03-18,475.8613393644627,189.73787823862995
2024-03-19,483.9253775874885,192.2198704914458
2024-03-20,473.51375078810895,191.2631083673052
2024-03-21,460.49034687857437,190.8628925039514
2024-03-22,473.1393858621323,191.09172011195227
2024-03-25,466.3165487643971,188.91662466652105
2024-03-26,464.6433831093995,190.58713554634028
2024-03-27,459.5351600433339,189.91673360860685
2024-03-28,457.0383073666042,190.39901462148492
2024-04-02,456.7628056368403,192.33690543875505
2024-04-03,452.99879918127317,191.62719286824398
2024-04-04,442.16305602660515,190.78341354349828
2024-04-05,439.21192836749105,188.21766635759215
2024-04-08,445.0308172180912,187.92092208004172
2024-04-09,450.9358352940715,185.19374278054698
2024-04-10,443.73907076662465,184.5385599352768
2024-04-11,456.8663123484678,185.45800687335506
2024-04-12,466.6040675572039,187.68384555186404
2024-04-15,467.17036635953434,188.61240043509684
