"Date","Price","Open","High","Low","Change %"
"07/19/2022","0.316","0.172","0.316","0.159","44.29%"
"07/18/2022","0.219","0.167","0.222","0.132","110.58%"
"07/15/2022","0.104","0.100","0.142","0.042","-30.67%"
"07/14/2022","0.150","0.095","0.186","0.066","219.15%"
"07/13/2022","0.047","-0.014","0.086","-0.014","-223.68%"
"07/12/2022","-0.038","0.058","0.065","-0.051","-171.70%"
"07/11/2022","0.053","0.240","0.243","0.047","-56.56%"
"07/08/2022","0.122","0.257","0.257","0.064","14.02%"
"07/07/2022","0.107","-0.005","0.110","-0.005","-565.22%"
"07/06/2022","-0.023","0.162","0.165","-0.052","-200.00%"
"07/05/2022","0.023","0.131","0.138","0.023","-92.07%"
"07/04/2022","0.290","0.187","0.290","0.094","139.67%"
"07/01/2022","0.121","0.294","0.294","0.003","-51.01%"
"06/30/2022","0.247","0.488","0.495","0.247","-45.35%"
"06/29/2022","0.452","0.511","0.582","0.452","-23.65%"
"06/28/2022","0.592","0.553","0.664","0.553","7.44%"
"06/27/2022","0.551","0.567","0.629","0.477","0.36%"
"06/24/2022","0.549","0.475","0.549","0.397","8.93%"
"06/23/2022","0.504","0.708","0.711","0.456","-27.69%"
"06/22/2022","0.697","0.759","0.759","0.684","-11.99%"
"06/21/2022","0.792","0.805","0.824","0.785","-2.46%"
"06/20/2022","0.812","0.783","0.812","0.731","10.03%"
"06/17/2022","0.738","0.800","0.816","0.690","-10.00%"
"06/16/2022","0.820","0.604","0.878","0.536","42.11%"
"06/15/2022","0.577","0.876","0.883","0.571","-26.96%"
"06/14/2022","0.790","0.515","0.793","0.502","12.38%"
"06/13/2022","0.703","0.515","0.726","0.502","41.73%"
"06/10/2022","0.496","0.408","0.500","0.392","28.50%"
"06/09/2022","0.386","0.361","0.424","0.292","18.40%"
"06/08/2022","0.326","0.310","0.367","0.310","11.26%"
"06/07/2022","0.293","0.362","0.362","0.286","-7.28%"
"06/03/2022","0.316","0.253","0.316","0.253","22.96%"
"06/02/2022","0.257","0.216","0.257","0.188","35.26%"
"06/01/2022","0.190","0.187","0.190","0.146","21.02%"
"05/31/2022","0.157","0.104","0.163","0.089","96.25%"
"05/30/2022","0.080","0.056","0.093","0.050","471.43%"
"05/27/2022","0.014","0.069","0.069","-0.008","-227.27%"
"05/25/2022","-0.011","0.038","0.042","-0.041","-67.65%"
"05/24/2022","-0.034","0.033","0.039","-0.038","-409.09%"
"05/23/2022","0.011","0.029","0.029","-0.041","-222.22%"
"05/20/2022","-0.009","0.058","0.064","-0.012","-134.62%"
"05/19/2022","0.026","0.075","0.075","-0.020","-72.34%"
"05/18/2022","0.094","0.134","0.134","0.039","2.17%"
"05/17/2022","0.092","0.095","0.095","-0.006","-387.50%"
"05/16/2022","-0.032","-0.017","0.008","-0.062","255.56%"
"05/13/2022","-0.009","-0.037","-0.009","-0.100","-88.89%"
"05/12/2022","-0.081","0.059","0.062","-0.087","-244.64%"
"05/11/2022","0.056","0.160","0.166","0.056","-59.12%"
"05/10/2022","0.137","0.219","0.234","0.134","-35.07%"
"05/09/2022","0.211","0.281","0.303","0.208","-36.25%"
"05/06/2022","0.331","0.270","0.331","0.218","34.01%"
"05/05/2022","0.247","0.170","0.250","0.128","-6.79%"
"05/04/2022","0.265","0.299","0.326","0.238","15.22%"
"05/03/2022","0.230","0.294","0.294","0.184","-8.73%"
"05/02/2022","0.252","0.285","0.285","0.243","-5.97%"
"04/29/2022","0.268","0.226","0.277","0.204","18.06%"
"04/28/2022","0.227","0.157","0.230","0.136","40.99%"
"04/27/2022","0.161","0.151","0.178","0.127","3.87%"
"04/26/2022","0.155","0.201","0.201","0.149","-3.12%"
"04/25/2022","0.160","0.268","0.268","0.160","-41.18%"
"04/22/2022","0.272","0.266","0.275","0.218","35.32%"
"04/21/2022","0.201","0.195","0.216","0.162","52.27%"
"04/20/2022","0.132","0.195","0.201","0.105","-17.50%"
"04/19/2022","0.160","0.175","0.202","0.154","8.84%"
"04/14/2022","0.147","0.185","0.197","0.099","-16.00%"
"04/13/2022","0.175","0.249","0.270","0.162","-11.62%"
"04/12/2022","0.198","0.240","0.269","0.195","-12.39%"
"04/11/2022","0.226","0.226","0.226","0.178","2.26%"
"04/08/2022","0.221","0.132","0.221","0.096","58.99%"
"04/07/2022","0.139","0.106","0.142","0.068","27.52%"
"04/06/2022","0.109","0.121","0.124","0.098","3.81%"
"04/05/2022","0.105","0.046","0.108","0.037","262.07%"
"04/04/2022","0.029","0.100","0.103","0.000","-75.00%"
"04/01/2022","0.116","0.122","0.128","0.060","123.08%"
"03/31/2022","0.052","0.158","0.182","0.052","-67.90%"
"03/30/2022","0.162","0.147","0.188","0.109","51.40%"
"03/29/2022","0.107","0.066","0.169","0.066","174.36%"
"03/28/2022","0.039","0.045","0.075","0.028","1,200.00%"
"03/25/2022","0.003","-0.041","0.006","-0.058","-106.98%"
"03/24/2022","-0.043","-0.078","-0.031","-0.098","19.44%"
"03/23/2022","-0.036","-0.080","-0.036","-0.097","-52.00%"
"03/22/2022","-0.075","-0.098","-0.064","-0.107","-45.65%"
"03/21/2022","-0.138","-0.143","-0.135","-0.167","-13.21%"
"03/18/2022","-0.159","-0.122","-0.122","-0.194","10.42%"
"03/17/2022","-0.144","-0.086","-0.086","-0.155","9.92%"
"03/16/2022","-0.131","-0.079","-0.079","-0.146","-10.88%"
"03/15/2022","-0.147","-0.110","-0.110","-0.164","47.00%"
"03/14/2022","-0.100","-0.091","-0.071","-0.143","-29.08%"
"03/11/2022","-0.141","-0.179","-0.127","-0.179","-16.57%"
"03/10/2022","-0.169","-0.232","-0.103","-0.260","-31.58%"
"03/09/2022","-0.247","-0.287","-0.233","-0.296","-9.85%"
"03/08/2022","-0.274","-0.322","-0.274","-0.325","-13.84%"
"03/07/2022","-0.318","-0.296","-0.290","-0.352","3.92%"
"03/04/2022","-0.306","-0.269","-0.269","-0.334","8.90%"
"03/03/2022","-0.281","-0.313","-0.279","-0.343","0.36%"
"03/02/2022","-0.280","-0.418","-0.280","-0.437","-28.93%"
"03/01/2022","-0.394","-0.248","-0.245","-0.408","67.66%"
"02/28/2022","-0.235","-0.139","-0.139","-0.238","70.29%"
"02/25/2022","-0.138","-0.169","-0.135","-0.188","-28.50%"
"02/24/2022","-0.193","-0.187","-0.181","-0.238","24.52%"
"02/23/2022","-0.155","-0.161","-0.119","-0.169","-4.32%"
"02/22/2022","-0.162","-0.218","-0.157","-0.238","-17.77%"
"02/21/2022","-0.197","-0.175","-0.169","-0.220","23.13%"
"02/18/2022","-0.160","-0.140","-0.140","-0.205","11.11%"
"02/17/2022","-0.144","-0.116","-0.113","-0.158","22.03%"
"02/16/2022","-0.118","-0.051","-0.051","-0.121","71.01%"
"02/15/2022","-0.069","-0.049","-0.027","-0.069","-70.26%"
"02/14/2022","-0.232","-0.244","-0.232","-0.261","4.98%"
"02/11/2022","-0.221","-0.171","-0.171","-0.230","-3.07%"
"02/10/2022","-0.228","-0.257","-0.228","-0.278","-12.31%"
"02/09/2022","-0.260","-0.198","-0.198","-0.260","32.65%"
"02/08/2022","-0.196","-0.200","-0.188","-0.221","-1.51%"
"02/07/2022","-0.199","-0.178","-0.149","-0.199","1.02%"
"02/04/2022","-0.197","-0.243","-0.160","-0.255","-29.14%"
"02/03/2022","-0.278","-0.402","-0.274","-0.402","-29.80%"
"02/02/2022","-0.396","-0.405","-0.392","-0.417","-4.58%"
"02/01/2022","-0.415","-0.415","-0.411","-0.440","0.48%"
"01/31/2022","-0.413","-0.462","-0.413","-0.462","-9.43%"
"01/28/2022","-0.456","-0.464","-0.456","-0.472","-2.15%"
"01/27/2022","-0.466","-0.495","-0.466","-0.495","-8.09%"
"01/26/2022","-0.507","-0.487","-0.487","-0.511","0.40%"
"01/25/2022","-0.505","-0.493","-0.485","-0.505","0.40%"
"01/24/2022","-0.503","-0.487","-0.483","-0.503","4.57%"
"01/21/2022","-0.481","-0.477","-0.477","-0.501","0.42%"
"01/20/2022","-0.479","-0.467","-0.467","-0.487","1.27%"
"01/19/2022","-0.473","-0.453","-0.441","-0.477","-1.25%"
