"Date","Price","Open","High","Low","Change %"
"06/19/2023","1.074","1.007","1.082","0.996","0.66%"
"06/16/2023","1.067","1.137","1.156","1.031","0.85%"
"06/15/2023","1.058","1.115","1.115","1.020","4.44%"
"06/14/2023","1.013","1.039","1.039","0.968","-0.39%"
"06/13/2023","1.017","0.919","1.017","0.890","1.40%"
"06/12/2023","1.003","0.960","1.003","0.881","3.72%"
"06/09/2023","0.967","0.937","0.970","0.917","1.04%"
"06/08/2023","0.957","0.923","0.957","0.890","-8.51%"
"06/07/2023","1.046","0.825","1.046","0.811","24.08%"
"06/06/2023","0.843","1.015","1.015","0.828","-14.50%"
"06/05/2023","0.986","0.969","0.997","0.871","15.19%"
"06/02/2023","0.856","0.889","0.889","0.826","-2.84%"
"06/01/2023","0.881","0.928","0.936","0.815","-3.82%"
"05/31/2023","0.916","0.858","0.916","0.742","0.88%"
"05/30/2023","0.908","0.944","0.962","0.908","-16.70%"
"05/26/2023","1.090","1.087","1.093","0.983","-7.16%"
"05/25/2023","1.174","1.079","1.174","0.967","20.78%"
"05/24/2023","0.972","0.990","1.011","0.952","-0.31%"
"05/23/2023","0.975","0.963","0.994","0.963","1.35%"
"05/22/2023","0.962","0.993","0.993","0.941","-3.12%"
"05/19/2023","0.993","1.023","1.172","0.961","-15.27%"
"05/17/2023","1.172","0.956","1.172","0.899","22.59%"
"05/16/2023","0.956","0.927","0.959","0.846","3.02%"
"05/15/2023","0.928","0.928","0.928","0.906","1.53%"
"05/12/2023","0.914","0.928","0.928","0.876","0.99%"
"05/11/2023","0.905","0.928","0.928","0.863","-2.37%"
"05/10/2023","0.927","1.084","1.098","0.927","-11.88%"
"05/09/2023","1.052","1.079","1.079","1.029","-2.68%"
"05/08/2023","1.081","1.072","1.091","1.052","5.05%"
"05/05/2023","1.029","1.053","1.061","0.979","1.18%"
"05/04/2023","1.017","1.082","1.107","1.011","-2.40%"
"05/03/2023","1.042","1.043","1.045","1.001","2.16%"
"05/02/2023","1.020","1.143","1.143","1.008","-3.86%"
"04/28/2023","1.061","1.125","1.132","1.046","-5.52%"
"04/27/2023","1.123","1.106","1.144","1.056","4.47%"
"04/26/2023","1.075","1.055","1.092","1.025","1.70%"
"04/25/2023","1.057","1.123","1.135","1.048","-8.33%"
"04/24/2023","1.153","1.064","1.153","1.064","1.05%"
"04/21/2023","1.141","1.059","1.145","1.052","6.04%"
"04/20/2023","1.076","1.142","1.142","1.068","-7.56%"
"04/19/2023","1.164","1.116","1.164","1.072","9.50%"
"04/18/2023","1.063","1.088","1.099","1.028","-6.92%"
"04/17/2023","1.142","1.053","1.142","1.047","-2.06%"
"04/14/2023","1.166","1.086","1.166","1.059","8.36%"
"04/13/2023","1.076","1.001","1.134","0.975","6.75%"
"04/12/2023","1.008","1.158","1.233","0.979","-12.88%"
"04/11/2023","1.157","1.180","1.180","1.102","6.54%"
"04/06/2023","1.086","1.103","1.118","0.974","-0.73%"
"04/05/2023","1.094","1.237","1.237","1.079","-8.30%"
"04/04/2023","1.193","1.190","1.262","1.190","0.51%"
"04/03/2023","1.187","1.186","1.223","1.169","-2.06%"
"03/31/2023","1.212","1.158","1.237","1.140","4.03%"
"03/30/2023","1.165","1.077","1.227","1.037","-2.75%"
"03/29/2023","1.198","1.243","1.243","1.081","-3.78%"
"03/28/2023","1.245","1.183","1.245","1.081","19.48%"
"03/27/2023","1.042","1.184","1.169","0.976","-6.80%"
"03/24/2023","1.118","1.119","1.121","0.928","4.19%"
"03/23/2023","1.073","1.016","1.176","1.016","-9.60%"
"03/22/2023","1.187","1.174","1.187","1.084","7.23%"
"03/21/2023","1.107","0.941","1.110","0.930","15.31%"
"03/20/2023","0.960","0.955","0.988","0.894","6.55%"
"03/17/2023","0.901","1.052","1.052","0.849","-11.49%"
"03/16/2023","1.018","1.093","1.102","0.942","4.20%"
"03/15/2023","0.977","1.247","1.260","0.974","-20.18%"
"03/14/2023","1.224","1.097","1.224","1.027","9.38%"
"03/13/2023","1.119","1.313","1.313","1.033","-17.11%"
"03/10/2023","1.350","1.325","1.352","1.281","-3.71%"
"03/09/2023","1.402","1.411","1.440","1.402","-0.57%"
"03/08/2023","1.410","1.508","1.532","1.376","-4.41%"
"03/07/2023","1.475","1.477","1.520","1.470","-1.14%"
"03/06/2023","1.492","1.429","1.501","1.417","1.63%"
"03/03/2023","1.468","1.468","1.490","1.452","-2.13%"
"03/02/2023","1.500","1.465","1.500","1.416","3.73%"
"03/01/2023","1.446","1.427","1.467","1.363","3.58%"
"02/28/2023","1.396","1.359","1.438","1.359","0.58%"
"02/27/2023","1.388","1.364","1.388","1.333","0.22%"
"02/24/2023","1.385","1.356","1.391","1.316","-0.36%"
"02/23/2023","1.390","1.390","1.390","1.346","1.02%"
"02/22/2023","1.376","1.389","1.389","1.371","-0.29%"
"02/21/2023","1.380","1.372","1.389","1.351","1.25%"
"02/20/2023","1.363","1.345","1.372","1.337","-1.59%"
"02/17/2023","1.385","1.388","1.388","1.347","-0.22%"
"02/16/2023","1.388","1.383","1.388","1.328","0.07%"
"02/15/2023","1.387","1.387","1.387","1.354","0.00%"
"02/14/2023","1.387","1.344","1.387","1.311","3.90%"
"02/13/2023","1.335","1.328","1.344","1.319","1.06%"
"02/10/2023","1.321","1.297","1.335","1.266","7.05%"
"02/09/2023","1.234","1.279","1.281","1.177","-9.93%"
"02/08/2023","1.370","1.313","1.370","1.277","4.98%"
"02/07/2023","1.305","1.223","1.305","1.223","7.41%"
"02/06/2023","1.215","1.196","1.218","1.152","7.62%"
"02/03/2023","1.129","1.033","1.171","1.033","11.45%"
"02/02/2023","1.013","1.131","1.137","1.013","-14.80%"
"02/01/2023","1.189","1.211","1.211","1.162","0.76%"
"01/31/2023","1.180","1.199","1.199","1.153","-2.16%"
"01/30/2023","1.206","1.156","1.215","1.131","4.51%"
"01/27/2023","1.154","1.173","1.173","1.135","0.35%"
"01/26/2023","1.150","1.134","1.150","1.095","3.70%"
"01/25/2023","1.109","1.149","1.156","1.058","-1.42%"
"01/24/2023","1.125","1.168","1.168","1.125","-2.77%"
"01/23/2023","1.157","1.130","1.157","1.110","3.03%"
"01/20/2023","1.123","1.062","1.123","1.040","7.67%"
"01/19/2023","1.043","1.026","1.043","0.981","5.14%"
"01/18/2023","0.992","1.038","1.048","0.945","-2.27%"
"01/17/2023","1.015","1.096","1.096","0.980","-3.52%"
"01/16/2023","1.052","1.054","1.093","1.038","0.57%"
"01/13/2023","1.046","1.087","1.087","1.014","-4.47%"
"01/12/2023","1.095","1.198","1.205","1.069","-9.20%"
"01/11/2023","1.206","1.330","1.340","1.206","-11.71%"
"01/10/2023","1.366","1.307","1.366","1.307","7.47%"
"01/09/2023","1.271","1.373","1.373","1.271","-0.47%"
"01/06/2023","1.277","1.393","1.401","1.273","-8.66%"
"01/05/2023","1.398","1.348","1.418","1.345","5.11%"
"01/04/2023","1.330","1.423","1.423","1.316","-6.40%"
"01/03/2023","1.421","1.533","1.533","1.395","-9.95%"
"12/30/2022","1.578","1.480","1.578","1.480","5.55%"
"12/29/2022","1.495","1.526","1.540","1.493","-2.92%"
"12/28/2022","1.540","1.554","1.564","1.477","-1.03%"
"12/27/2022","1.556","1.510","1.556","1.510","3.94%"
"12/23/2022","1.497","1.423","1.497","1.421","1.91%"
"12/22/2022","1.469","1.428","1.484","1.403","4.33%"
"12/21/2022","1.408","1.378","1.437","1.340","4.68%"
"12/20/2022","1.345","1.311","1.348","1.291","5.08%"
"12/19/2022","1.280","1.210","1.280","1.190","3.64%"
"12/16/2022","1.235","1.181","1.235","1.176","7.67%"
"12/15/2022","1.147","1.094","1.173","1.055","4.37%"
"12/14/2022","1.099","1.094","1.142","1.060","-1.61%"
"12/13/2022","1.117","1.197","1.206","1.067","-0.36%"
"12/12/2022","1.121","1.116","1.121","1.047","1.26%"
"12/09/2022","1.107","1.011","1.107","1.001","10.15%"
"12/08/2022","1.005","0.980","1.016","0.972","1.11%"
"12/07/2022","0.994","0.933","1.008","0.909","6.08%"
"12/06/2022","0.937","1.050","1.050","0.937","-6.77%"
"12/05/2022","1.005","1.001","1.015","0.943","1.11%"
"12/02/2022","0.994","0.964","1.008","0.916","2.69%"
"12/01/2022","0.968","1.012","1.018","0.961","-8.59%"
"11/30/2022","1.059","1.021","1.059","1.010","6.65%"
"11/29/2022","0.993","0.969","1.008","0.939","-2.65%"
"11/28/2022","1.020","0.975","1.027","0.971","-2.39%"
"11/25/2022","1.045","0.910","1.046","0.910","13.71%"
"11/24/2022","0.919","0.927","0.943","0.889","-3.77%"
"11/23/2022","0.955","0.992","0.999","0.921","1.27%"
"11/22/2022","0.943","0.959","0.982","0.927","1.40%"
"11/21/2022","0.930","0.955","1.014","0.919","-3.53%"
"11/18/2022","0.964","0.973","1.045","0.914","-3.70%"
"11/17/2022","1.001","0.940","1.001","0.896","4.16%"
"11/16/2022","0.961","1.044","1.044","0.928","-3.90%"
"11/15/2022","1.000","1.046","1.053","0.978","-5.84%"
"11/14/2022","1.062","1.018","1.062","0.956","2.41%"
"11/11/2022","1.037","0.928","1.041","0.922","15.74%"
"11/10/2022","0.896","0.997","1.032","0.880","-10.22%"
"11/09/2022","0.998","1.040","1.041","0.989","-4.04%"
"11/08/2022","1.040","1.115","1.124","1.036","-5.63%"
"11/07/2022","1.102","1.123","1.128","1.061","-2.39%"
"11/04/2022","1.129","1.116","1.129","1.047","0.53%"
"11/03/2022","1.123","1.136","1.136","1.039","5.55%"
"11/02/2022","1.064","1.050","1.076","1.023","-1.30%"
"11/01/2022","1.078","1.044","1.078","0.956","-0.28%"
"10/31/2022","1.081","1.055","1.081","0.972","4.44%"
"10/28/2022","1.035","0.961","1.061","0.959","4.97%"
"10/27/2022","0.986","1.097","1.146","0.961","-11.73%"
"10/26/2022","1.117","1.117","1.158","1.067","1.73%"
"10/25/2022","1.098","1.149","1.194","1.085","-11.24%"
"10/24/2022","1.237","1.176","1.237","1.123","-2.29%"
"10/21/2022","1.266","1.265","1.319","1.227","3.26%"
"10/20/2022","1.226","1.251","1.256","1.168","0.08%"
"10/19/2022","1.225","1.191","1.225","1.169","6.61%"
"10/18/2022","1.149","1.196","1.212","1.146","-5.51%"
"10/17/2022","1.216","1.221","1.221","1.171","-4.55%"
"10/14/2022","1.274","1.193","1.274","1.143","-0.62%"
"10/13/2022","1.282","1.344","1.376","1.235","-6.15%"
"10/12/2022","1.366","1.397","1.403","1.349","-0.51%"
"10/11/2022","1.373","1.405","1.438","1.360","-2.28%"
"10/10/2022","1.405","1.285","1.405","1.230","8.41%"
"10/07/2022","1.296","1.164","1.296","1.164","16.65%"
"10/06/2022","1.111","1.036","1.114","0.998","10.99%"
"10/05/2022","1.001","0.841","1.053","0.841","18.74%"
"10/04/2022","0.843","0.900","0.910","0.762","-5.92%"
"10/03/2022","0.896","1.115","1.119","0.896","-19.28%"
"09/30/2022","1.110","1.145","1.152","1.071","-5.05%"
"09/29/2022","1.169","1.283","1.283","1.155","-2.99%"
"09/28/2022","1.205","1.391","1.430","1.205","-13.31%"
"09/27/2022","1.390","1.359","1.390","1.213","8.51%"
"09/26/2022","1.281","1.360","1.360","1.260","-0.70%"
"09/23/2022","1.290","1.240","1.358","1.151","2.79%"
"09/22/2022","1.255","1.211","1.260","1.097","6.27%"
"09/21/2022","1.181","1.151","1.194","1.123","-2.56%"
"09/20/2022","1.212","1.053","1.212","1.052","16.20%"
"09/19/2022","1.043","0.992","1.057","0.958","2.76%"
"09/16/2022","1.015","0.979","1.032","0.976","4.42%"
"09/15/2022","0.972","0.952","1.015","0.952","4.40%"
"09/14/2022","0.931","0.926","1.020","0.900","-1.17%"
"09/13/2022","0.942","0.823","0.984","0.811","15.44%"
"09/12/2022","0.816","0.873","0.884","0.805","-4.34%"
"09/09/2022","0.853","0.828","0.898","0.809","8.11%"
"09/08/2022","0.789","0.698","0.924","0.698","6.77%"
"09/07/2022","0.739","0.810","0.832","0.726","-7.39%"
"09/06/2022","0.798","0.845","0.845","0.702","6.40%"
"09/05/2022","0.750","0.697","0.780","0.671","7.14%"
"09/02/2022","0.700","0.728","0.793","0.672","-4.11%"
"09/01/2022","0.730","0.747","0.777","0.722","3.55%"
"08/31/2022","0.705","0.678","0.750","0.646","0.71%"
"08/30/2022","0.700","0.740","0.767","0.647","-9.21%"
"08/29/2022","0.771","0.808","0.847","0.753","9.99%"
"08/26/2022","0.701","0.665","0.747","0.647","4.16%"
"08/25/2022","0.673","0.757","0.757","0.647","-4.27%"
"08/24/2022","0.703","0.691","0.728","0.663","8.32%"
"08/23/2022","0.649","0.658","0.730","0.632","5.53%"
"08/22/2022","0.615","0.532","0.656","0.516","11.62%"
"08/19/2022","0.551","0.486","0.570","0.480","30.26%"
"08/18/2022","0.423","0.434","0.471","0.407","-0.24%"
"08/17/2022","0.424","0.347","0.461","0.346","14.29%"
"08/16/2022","0.371","0.288","0.371","0.284","32.50%"
"08/15/2022","0.280","0.347","0.381","0.279","-23.71%"
"08/12/2022","0.367","0.388","0.410","0.351","-9.38%"
"08/11/2022","0.405","0.359","0.405","0.279","25.39%"
"08/10/2022","0.323","0.401","0.401","0.282","-12.23%"
"08/09/2022","0.368","0.396","0.399","0.341","8.55%"
"08/08/2022","0.339","0.379","0.394","0.327","-18.51%"
"08/05/2022","0.416","0.292","0.416","0.283","45.45%"
"08/04/2022","0.286","0.375","0.375","0.273","-16.62%"
"08/03/2022","0.343","0.317","0.379","0.296","14.72%"
"08/02/2022","0.299","0.232","0.316","0.204","0.00%"
"07/29/2022","0.299","0.290","0.376","0.289","8.33%"
"07/28/2022","0.276","0.457","0.465","0.276","-30.30%"
"07/27/2022","0.396","0.434","0.452","0.386","-5.94%"
"07/26/2022","0.421","0.484","0.497","0.396","-15.29%"
"07/25/2022","0.497","0.556","0.567","0.489","-6.23%"
"07/22/2022","0.530","0.715","0.715","0.496","-22.63%"
"07/21/2022","0.685","0.684","0.784","0.683","0.15%"
"07/20/2022","0.684","0.714","0.732","0.638","-8.19%"
"07/19/2022","0.745","0.630","0.747","0.618","9.56%"
"07/18/2022","0.680","0.648","0.682","0.610","16.84%"
"07/15/2022","0.582","0.565","0.620","0.499","-5.21%"
"07/14/2022","0.614","0.587","0.633","0.526","7.34%"
"07/13/2022","0.572","0.570","0.607","0.507","7.92%"
"07/12/2022","0.530","0.662","0.669","0.527","-19.70%"
"07/11/2022","0.660","0.679","0.698","0.627","-6.65%"
"07/08/2022","0.707","0.652","0.755","0.629","7.28%"
"07/07/2022","0.659","0.607","0.663","0.594","17.26%"
"07/06/2022","0.562","0.615","0.624","0.547","-6.33%"
"07/05/2022","0.600","0.721","0.721","0.600","-16.78%"
"07/04/2022","0.721","0.682","0.729","0.664","15.92%"
"07/01/2022","0.622","0.793","0.827","0.598","-23.21%"
"06/30/2022","0.810","1.008","1.033","0.810","-20.67%"
"06/29/2022","1.021","1.112","1.156","1.021","-13.18%"
"06/28/2022","1.176","1.150","1.240","1.150","3.61%"
"06/27/2022","1.135","1.081","1.150","1.072","7.99%"
"06/24/2022","1.051","1.051","1.063","0.974","2.44%"
"06/23/2022","1.026","1.216","1.218","1.003","-14.57%"
"06/22/2022","1.201","1.247","1.247","1.183","-6.25%"
"06/21/2022","1.281","1.301","1.317","1.271","-1.00%"
"06/20/2022","1.294","1.242","1.294","1.187","5.63%"
"06/17/2022","1.225","1.279","1.322","1.136","-8.03%"
"06/16/2022","1.332","1.125","1.423","1.118","16.33%"
"06/15/2022","1.145","1.345","1.352","1.118","-10.27%"
"06/14/2022","1.276","0.958","1.276","0.953","16.64%"
"06/13/2022","1.094","0.958","1.117","0.953","12.78%"
"06/10/2022","0.970","0.894","0.978","0.874","6.83%"
"06/09/2022","0.908","0.867","0.924","0.837","4.73%"
"06/08/2022","0.867","0.847","0.906","0.844","5.47%"
"06/07/2022","0.822","0.861","0.869","0.818","-2.26%"
"06/03/2022","0.841","0.820","0.850","0.782","6.32%"
"06/02/2022","0.791","0.728","0.791","0.728","8.06%"
"06/01/2022","0.732","0.690","0.732","0.687","6.09%"
"05/31/2022","0.690","0.639","0.700","0.609","5.99%"
"05/30/2022","0.651","0.622","0.651","0.577","12.24%"
"05/27/2022","0.580","0.571","0.580","0.522","10.27%"
"05/25/2022","0.526","0.545","0.547","0.512","1.35%"
"05/24/2022","0.519","0.528","0.568","0.518","-4.77%"
"05/23/2022","0.545","0.545","0.545","0.486","-1.98%"
"05/20/2022","0.556","0.555","0.574","0.504","6.51%"
"05/19/2022","0.522","0.627","0.627","0.492","-5.78%"
"05/18/2022","0.554","0.646","0.657","0.551","-15.16%"
"05/17/2022","0.653","0.619","0.653","0.596","10.68%"
"05/16/2022","0.590","0.549","0.596","0.528","5.73%"
"05/13/2022","0.558","0.570","0.573","0.486","-0.89%"
"05/12/2022","0.563","0.587","0.597","0.496","-22.45%"
"05/11/2022","0.726","0.770","0.777","0.670","-2.81%"
"05/10/2022","0.747","0.828","0.828","0.714","-8.57%"
"05/09/2022","0.817","0.799","0.862","0.794","-4.56%"
"05/06/2022","0.856","0.720","0.856","0.720","16.46%"
"05/05/2022","0.735","0.714","0.735","0.642","2.51%"
"05/04/2022","0.717","0.796","0.796","0.697","3.17%"
"05/03/2022","0.695","0.757","0.767","0.679","-6.08%"
"05/02/2022","0.740","0.757","0.757","0.705","0.82%"
"04/29/2022","0.734","0.715","0.741","0.665","5.16%"
"04/28/2022","0.698","0.653","0.707","0.611","10.62%"
"04/27/2022","0.631","0.629","0.671","0.618","-1.25%"
"04/26/2022","0.639","0.732","0.732","0.621","-7.79%"
"04/25/2022","0.693","0.796","0.796","0.684","-12.39%"
"04/22/2022","0.791","0.782","0.796","0.755","3.40%"
"04/21/2022","0.765","0.740","0.770","0.713","6.55%"
"04/20/2022","0.718","0.784","0.794","0.696","-11.25%"
"04/19/2022","0.809","0.753","0.815","0.723","12.67%"
"04/14/2022","0.718","0.701","0.720","0.632","4.66%"
"04/13/2022","0.686","0.788","0.808","0.647","-6.92%"
"04/12/2022","0.737","0.702","0.763","0.678","5.29%"
"04/11/2022","0.700","0.633","0.700","0.606","10.58%"
"04/08/2022","0.633","0.569","0.633","0.561","6.39%"
"04/07/2022","0.595","0.538","0.595","0.520","6.44%"
"04/06/2022","0.559","0.513","0.563","0.513","8.97%"
"04/05/2022","0.513","0.421","0.513","0.421","20.42%"
"04/04/2022","0.426","0.491","0.492","0.397","-13.94%"
"04/01/2022","0.495","0.509","0.523","0.479","6.00%"
"03/31/2022","0.467","0.591","0.591","0.460","-19.34%"
"03/30/2022","0.579","0.529","0.632","0.529","5.66%"
"03/29/2022","0.548","0.511","0.637","0.511","14.41%"
"03/28/2022","0.479","0.482","0.494","0.454","8.62%"
"03/25/2022","0.441","0.391","0.454","0.364","12.21%"
"03/24/2022","0.393","0.358","0.419","0.331","8.26%"
"03/23/2022","0.363","0.379","0.379","0.337","-2.94%"
"03/22/2022","0.374","0.356","0.400","0.350","18.35%"
"03/21/2022","0.316","0.299","0.326","0.271","21.07%"
"03/18/2022","0.261","0.289","0.289","0.242","-9.37%"
"03/17/2022","0.288","0.328","0.328","0.275","-10.00%"
"03/16/2022","0.320","0.331","0.331","0.293","15.11%"
"03/15/2022","0.278","0.282","0.300","0.273","-11.46%"
"03/14/2022","0.314","0.267","0.314","0.253","24.11%"
"03/11/2022","0.253","0.218","0.281","0.218","5.86%"
"03/10/2022","0.239","0.173","0.263","0.140","43.98%"
"03/09/2022","0.166","0.109","0.209","0.107","39.50%"
"03/08/2022","0.119","0.049","0.146","0.049","77.61%"
"03/07/2022","0.067","0.070","0.079","0.037","19.64%"
"03/04/2022","0.056","0.078","0.095","0.025","-37.78%"
"03/03/2022","0.090","0.043","0.097","0.023","40.62%"
"03/02/2022","0.064","-0.024","0.068","-0.059","-306.45%"
"03/01/2022","-0.031","0.143","0.143","-0.031","-119.50%"
"02/28/2022","0.159","0.229","0.229","0.154","-30.57%"
"02/25/2022","0.229","0.175","0.229","0.149","37.95%"
"02/24/2022","0.166","0.148","0.166","0.124","-18.63%"
"02/23/2022","0.204","0.184","0.204","0.169","11.48%"
"02/22/2022","0.183","0.114","0.185","0.109","12.96%"
"02/21/2022","0.162","0.174","0.187","0.129","-9.50%"
"02/18/2022","0.179","0.197","0.197","0.157","-6.77%"
"02/17/2022","0.192","0.200","0.201","0.171","-2.04%"
"02/16/2022","0.196","0.260","0.260","0.183","-24.03%"
"02/15/2022","0.258","0.229","0.277","0.222","22.86%"
"02/14/2022","0.210","0.220","0.220","0.138","9.37%"
"02/11/2022","0.192","0.214","0.231","0.166","-2.04%"
"02/10/2022","0.196","0.170","0.196","0.157","17.37%"
"02/09/2022","0.167","0.254","0.254","0.160","-34.25%"
"02/08/2022","0.254","0.209","0.254","0.199","25.12%"
"02/07/2022","0.203","0.175","0.221","0.161","14.04%"
"02/04/2022","0.178","0.147","0.180","0.095","87.37%"
"02/03/2022","0.095","0.019","0.106","-0.019","-1,457.14%"
"02/02/2022","-0.007","-0.016","0.008","-0.032","-63.16%"
"02/01/2022","-0.019","-0.038","-0.007","-0.045","-32.14%"
"01/31/2022","-0.028","-0.082","-0.023","-0.082","-64.10%"
"01/28/2022","-0.078","-0.097","-0.077","-0.097","-22.77%"
"01/27/2022","-0.101","-0.101","-0.100","-0.108","-19.20%"
"01/26/2022","-0.125","-0.124","-0.116","-0.133","-0.79%"
"01/25/2022","-0.126","-0.132","-0.117","-0.137","10.53%"
"01/24/2022","-0.114","-0.117","-0.114","-0.117","-1.72%"
"01/21/2022","-0.116","-0.117","-0.116","-0.126","7.41%"
"01/20/2022","-0.108","-0.077","-0.077","-0.108","18.68%"
"01/19/2022","-0.091","-0.068","-0.060","-0.091","-6.19%"
"01/18/2022","-0.097","-0.083","-0.072","-0.097","-5.83%"
"01/17/2022","-0.103","-0.097","-0.091","-0.107","-9.65%"
"01/14/2022","-0.114","-0.142","-0.114","-0.158","-22.97%"
"01/13/2022","-0.148","-0.110","-0.110","-0.148","17.46%"
"01/12/2022","-0.126","-0.067","-0.067","-0.126","75.00%"
