"Date","Price","Open","High","Low","Change %"
"11/24/2022","0.954","0.963","0.979","0.931","-3.83%"
"11/23/2022","0.992","1.027","1.048","0.991","-2.17%"
"11/22/2022","1.014","1.047","1.059","1.006","0.30%"
"11/21/2022","1.011","1.026","1.063","0.998","-2.41%"
"11/18/2022","1.036","1.036","1.101","1.012","-2.54%"
"11/17/2022","1.063","1.026","1.063","0.998","3.71%"
"11/16/2022","1.025","1.121","1.121","1.021","-4.03%"
"11/15/2022","1.068","1.100","1.110","1.055","-3.44%"
"11/14/2022","1.106","1.062","1.111","1.020","2.41%"
"11/11/2022","1.080","0.987","1.085","0.984","10.77%"
"11/10/2022","0.975","1.064","1.109","0.948","-9.64%"
"11/09/2022","1.079","1.115","1.125","1.061","-3.23%"
"11/08/2022","1.115","1.185","1.213","1.112","-5.67%"
"11/07/2022","1.182","1.201","1.223","1.141","-1.99%"
"11/04/2022","1.206","1.176","1.206","1.125","0.33%"
"11/03/2022","1.202","1.235","1.235","1.116","5.25%"
"11/02/2022","1.142","1.143","1.165","1.108","-1.81%"
"11/01/2022","1.163","1.106","1.163","1.054","-0.51%"
"10/31/2022","1.169","1.132","1.169","1.066","5.13%"
"10/28/2022","1.112","1.043","1.151","1.031","4.51%"
"10/27/2022","1.064","1.194","1.223","1.061","-10.96%"
"10/26/2022","1.195","1.211","1.253","1.158","-0.99%"
"10/25/2022","1.207","1.247","1.289","1.175","-8.70%"
"10/24/2022","1.322","1.262","1.322","1.222","-2.22%"
"10/21/2022","1.352","1.385","1.398","1.302","1.88%"
"10/20/2022","1.327","1.321","1.360","1.247","1.92%"
"10/19/2022","1.302","1.261","1.302","1.252","5.43%"
"10/18/2022","1.235","1.263","1.315","1.222","-5.51%"
"10/17/2022","1.307","1.289","1.307","1.248","-4.18%"
"10/14/2022","1.364","1.264","1.364","1.221","-0.58%"
"10/13/2022","1.372","1.438","1.468","1.329","-4.72%"
"10/12/2022","1.440","1.502","1.502","1.435","-0.35%"
"10/11/2022","1.445","1.480","1.505","1.429","-1.63%"
"10/10/2022","1.469","1.346","1.496","1.311","8.41%"
"10/07/2022","1.355","1.260","1.384","1.252","13.96%"
"10/06/2022","1.189","1.103","1.217","1.102","7.60%"
"10/05/2022","1.105","0.983","1.122","0.952","15.83%"
"10/04/2022","0.954","1.059","1.065","0.881","-5.26%"
"10/03/2022","1.007","1.175","1.187","1.007","-14.01%"
"09/30/2022","1.171","1.237","1.255","1.163","-7.21%"
"09/29/2022","1.262","1.395","1.395","1.256","-4.25%"
"09/28/2022","1.318","1.514","1.535","1.318","-11.37%"
"09/27/2022","1.487","1.421","1.487","1.304","8.86%"
"09/26/2022","1.366","1.413","1.429","1.341","1.86%"
"09/23/2022","1.341","1.334","1.419","1.245","1.67%"
"09/22/2022","1.319","1.276","1.321","1.173","3.29%"
"09/21/2022","1.277","1.230","1.277","1.212","-0.08%"
"09/20/2022","1.278","1.125","1.278","1.122","14.21%"
"09/19/2022","1.119","1.065","1.127","1.034","3.71%"
"09/16/2022","1.079","1.075","1.109","1.048","1.70%"
"09/15/2022","1.061","1.061","1.107","1.054","2.22%"
"09/14/2022","1.038","1.013","1.115","0.992","0.68%"
"09/13/2022","1.031","0.928","1.046","0.926","12.31%"
"09/12/2022","0.918","0.980","0.995","0.918","-4.28%"
"09/09/2022","0.959","0.931","1.001","0.912","7.15%"
"09/08/2022","0.895","0.809","0.989","0.808","5.29%"
"09/07/2022","0.850","0.916","0.934","0.840","-5.56%"
"09/06/2022","0.900","0.903","0.924","0.803","6.01%"
"09/05/2022","0.849","0.800","0.879","0.771","6.12%"
"09/02/2022","0.800","0.816","0.891","0.773","-3.15%"
"09/01/2022","0.826","0.834","0.866","0.814","4.16%"
"08/31/2022","0.793","0.759","0.799","0.711","0.38%"
"08/30/2022","0.790","0.821","0.850","0.735","-9.09%"
"08/29/2022","0.869","0.902","0.948","0.846","7.95%"
"08/26/2022","0.805","0.768","0.824","0.755","5.09%"
"08/25/2022","0.766","0.845","0.845","0.751","-4.73%"
"08/24/2022","0.804","0.780","0.827","0.764","7.20%"
"08/23/2022","0.750","0.703","0.790","0.686","6.23%"
"08/22/2022","0.706","0.623","0.746","0.608","9.80%"
"08/19/2022","0.643","0.581","0.662","0.567","23.89%"
"08/18/2022","0.519","0.558","0.575","0.506","-5.29%"
"08/17/2022","0.548","0.474","0.575","0.464","15.61%"
"08/16/2022","0.474","0.416","0.474","0.410","16.18%"
"08/15/2022","0.408","0.474","0.507","0.404","-17.41%"
"08/12/2022","0.494","0.537","0.538","0.483","-4.63%"
"08/11/2022","0.518","0.485","0.518","0.419","15.88%"
"08/10/2022","0.447","0.532","0.532","0.416","-15.02%"
"08/09/2022","0.526","0.526","0.526","0.456","16.11%"
"08/08/2022","0.453","0.493","0.510","0.442","-14.53%"
"08/05/2022","0.530","0.423","0.530","0.394","32.83%"
"08/04/2022","0.399","0.484","0.484","0.385","-12.88%"
"08/03/2022","0.458","0.460","0.506","0.433","5.29%"
"08/02/2022","0.435","0.368","0.454","0.325","-0.23%"
"07/29/2022","0.436","0.431","0.511","0.419","6.08%"
"07/28/2022","0.411","0.595","0.602","0.411","-22.45%"
"07/27/2022","0.530","0.564","0.583","0.520","-4.50%"
"07/26/2022","0.555","0.618","0.631","0.526","-11.34%"
"07/25/2022","0.626","0.691","0.696","0.622","-5.01%"
"07/22/2022","0.659","0.827","0.827","0.628","-18.84%"
"07/21/2022","0.812","0.838","0.930","0.812","-3.79%"
"07/20/2022","0.844","0.861","0.864","0.785","-2.09%"
"07/19/2022","0.862","0.781","0.888","0.752","8.84%"
"07/18/2022","0.792","0.762","0.817","0.742","7.61%"
"07/15/2022","0.736","0.689","0.751","0.642","-0.14%"
"07/14/2022","0.737","0.703","0.757","0.669","6.81%"
"07/13/2022","0.690","0.696","0.737","0.655","2.37%"
"07/12/2022","0.674","0.787","0.795","0.666","-14.03%"
"07/11/2022","0.784","0.842","0.901","0.770","-6.89%"
"07/08/2022","0.842","0.842","0.880","0.753","6.72%"
"07/07/2022","0.789","0.793","0.797","0.720","6.19%"
"07/06/2022","0.743","0.731","0.775","0.683","2.62%"
"07/05/2022","0.724","0.830","0.840","0.724","-15.02%"
"07/04/2022","0.852","0.853","0.864","0.786","7.30%"
"07/01/2022","0.794","0.993","1.005","0.749","-17.29%"
"06/30/2022","0.960","1.129","1.153","0.942","-15.94%"
"06/29/2022","1.142","1.230","1.285","1.142","-12.56%"
"06/28/2022","1.306","1.266","1.365","1.266","3.57%"
"06/27/2022","1.261","1.208","1.278","1.201","7.05%"
"06/24/2022","1.178","1.164","1.191","1.098","2.43%"
"06/23/2022","1.150","1.320","1.330","1.128","-12.15%"
"06/22/2022","1.309","1.350","1.350","1.291","-5.69%"
"06/21/2022","1.388","1.399","1.415","1.371","-0.79%"
"06/20/2022","1.399","1.343","1.399","1.286","5.74%"
"06/17/2022","1.323","1.380","1.427","1.281","-2.93%"
"06/16/2022","1.363","1.256","1.525","1.227","7.92%"
"06/15/2022","1.263","1.465","1.473","1.232","-8.48%"
"06/14/2022","1.380","1.078","1.380","1.070","10.93%"
"06/13/2022","1.244","1.078","1.251","1.070","14.76%"
"06/10/2022","1.084","1.017","1.091","0.987","5.14%"
"06/09/2022","1.031","0.993","1.039","0.957","5.42%"
"06/08/2022","0.978","0.973","1.012","0.964","3.38%"
"06/07/2022","0.946","0.970","0.976","0.941","0.00%"
"06/03/2022","0.946","0.922","0.955","0.889","5.58%"
"06/02/2022","0.896","0.837","0.897","0.837","6.67%"
"06/01/2022","0.840","0.830","0.840","0.786","0.24%"
"05/31/2022","0.838","0.778","0.838","0.719","10.99%"
"05/30/2022","0.755","0.727","0.755","0.701","11.36%"
"05/27/2022","0.678","0.718","0.721","0.632","1.04%"
"05/25/2022","0.671","0.672","0.675","0.602","7.02%"
"05/24/2022","0.627","0.648","0.683","0.623","-4.13%"
"05/23/2022","0.654","0.653","0.654","0.606","-1.80%"
"05/20/2022","0.666","0.664","0.687","0.626","5.38%"
"05/19/2022","0.632","0.729","0.729","0.602","-3.95%"
"05/18/2022","0.658","0.752","0.763","0.656","-12.15%"
"05/17/2022","0.749","0.726","0.758","0.705","8.39%"
"05/16/2022","0.691","0.670","0.720","0.650","-0.14%"
"05/13/2022","0.692","0.672","0.692","0.608","4.37%"
"05/12/2022","0.663","0.704","0.714","0.616","-20.02%"
"05/11/2022","0.829","0.881","0.890","0.779","-3.49%"
"05/10/2022","0.859","0.936","0.936","0.827","-7.24%"
"05/09/2022","0.926","0.905","0.972","0.905","-2.94%"
"05/06/2022","0.954","0.824","0.954","0.824","13.84%"
"05/05/2022","0.838","0.816","0.838","0.742","3.58%"
"05/04/2022","0.809","0.893","0.893","0.793","2.02%"
"05/03/2022","0.793","0.893","0.893","0.771","-5.14%"
"05/02/2022","0.836","0.865","0.865","0.797","1.21%"
"04/29/2022","0.826","0.799","0.830","0.757","4.56%"
"04/28/2022","0.790","0.747","0.809","0.711","7.48%"
"04/27/2022","0.735","0.739","0.769","0.721","-0.41%"
"04/26/2022","0.738","0.821","0.821","0.725","-5.75%"
"04/25/2022","0.783","0.852","0.852","0.781","-10.31%"
"04/22/2022","0.873","0.870","0.881","0.841","1.51%"
"04/21/2022","0.860","0.832","0.863","0.804","6.04%"
"04/20/2022","0.811","0.876","0.889","0.788","-8.88%"
"04/19/2022","0.890","0.831","0.907","0.813","11.81%"
"04/14/2022","0.796","0.750","0.803","0.717","4.60%"
"04/13/2022","0.761","0.808","0.889","0.727","-6.05%"
"04/12/2022","0.810","0.780","0.843","0.767","6.16%"
"04/11/2022","0.763","0.696","0.763","0.668","14.22%"
"04/08/2022","0.668","0.641","0.687","0.631","0.45%"
"04/07/2022","0.665","0.611","0.665","0.584","5.56%"
"04/06/2022","0.630","0.582","0.635","0.568","8.43%"
"04/05/2022","0.581","0.491","0.581","0.491","17.37%"
"04/04/2022","0.495","0.562","0.562","0.463","-12.39%"
"04/01/2022","0.565","0.580","0.595","0.550","4.63%"
"03/31/2022","0.540","0.660","0.660","0.530","-16.92%"
"03/30/2022","0.650","0.601","0.704","0.601","5.18%"
"03/29/2022","0.618","0.590","0.708","0.587","10.95%"
"03/28/2022","0.557","0.551","0.557","0.523","5.49%"
"03/25/2022","0.528","0.464","0.528","0.435","14.53%"
"03/24/2022","0.461","0.429","0.489","0.403","5.01%"
"03/23/2022","0.439","0.456","0.456","0.406","-1.13%"
"03/22/2022","0.444","0.427","0.470","0.424","14.14%"
"03/21/2022","0.389","0.369","0.400","0.344","16.47%"
"03/18/2022","0.334","0.361","0.361","0.314","-7.48%"
"03/17/2022","0.361","0.402","0.402","0.338","-7.20%"
"03/16/2022","0.389","0.399","0.409","0.369","12.75%"
"03/15/2022","0.345","0.351","0.369","0.343","-10.85%"
"03/14/2022","0.387","0.317","0.387","0.311","19.44%"
"03/11/2022","0.324","0.253","0.324","0.253","27.56%"
"03/10/2022","0.254","0.239","0.254","0.204","9.01%"
"03/09/2022","0.233","0.180","0.252","0.177","13.66%"
"03/08/2022","0.205","0.118","0.216","0.117","54.14%"
"03/07/2022","0.133","0.138","0.146","0.105","-3.62%"
"03/04/2022","0.138","0.144","0.163","0.112","-13.21%"
"03/03/2022","0.159","0.105","0.172","0.104","21.37%"
"03/02/2022","0.131","0.040","0.133","0.026","235.90%"
"03/01/2022","0.039","0.208","0.208","0.039","-83.04%"
"02/28/2022","0.230","0.279","0.279","0.224","-17.86%"
"02/25/2022","0.280","0.239","0.280","0.204","25.56%"
"02/24/2022","0.223","0.194","0.225","0.181","-10.80%"
"02/23/2022","0.250","0.231","0.253","0.228","5.04%"
"02/22/2022","0.238","0.167","0.241","0.163","12.26%"
"02/21/2022","0.212","0.223","0.237","0.182","-10.92%"
"02/18/2022","0.238","0.244","0.244","0.213","-0.42%"
"02/17/2022","0.239","0.245","0.262","0.226","-12.45%"
"02/16/2022","0.273","0.315","0.315","0.234","-13.33%"
"02/15/2022","0.315","0.280","0.320","0.268","24.51%"
"02/14/2022","0.253","0.262","0.262","0.161","-13.06%"
"02/11/2022","0.291","0.251","0.291","0.188","23.31%"
"02/10/2022","0.236","0.196","0.236","0.184","23.56%"
"02/09/2022","0.191","0.273","0.273","0.191","-32.75%"
"02/08/2022","0.284","0.280","0.291","0.232","16.39%"
"02/07/2022","0.244","0.195","0.259","0.192","9.91%"
"02/04/2022","0.222","0.175","0.224","0.139","72.09%"
"02/03/2022","0.129","0.052","0.185","0.022","290.91%"
"02/02/2022","0.033","0.023","0.049","0.008","43.48%"
"02/01/2022","0.023","-0.010","0.029","-0.010","130.00%"
"01/31/2022","0.010","-0.042","0.016","-0.047","-134.48%"
"01/28/2022","-0.029","-0.056","-0.029","-0.063","-57.35%"
"01/27/2022","-0.068","-0.055","-0.050","-0.070","-1.45%"
"01/26/2022","-0.069","-0.068","-0.068","-0.092","-14.81%"
"01/25/2022","-0.081","-0.088","-0.076","-0.096","-5.81%"
"01/24/2022","-0.086","-0.079","-0.076","-0.104","32.31%"
"01/21/2022","-0.065","-0.069","-0.065","-0.097","27.45%"
"01/20/2022","-0.051","-0.028","-0.028","-0.055","30.77%"
"01/19/2022","-0.039","-0.019","-0.008","-0.039","-9.30%"
"01/18/2022","-0.043","-0.036","-0.023","-0.048","-10.42%"
"01/17/2022","-0.048","-0.040","-0.038","-0.061","-2.04%"
"01/14/2022","-0.049","-0.095","-0.049","-0.107","-52.43%"
"01/13/2022","-0.103","-0.063","-0.063","-0.106","35.53%"
"01/12/2022","-0.076","-0.015","-0.010","-0.077","-733.33%"
"01/11/2022","0.012","-0.018","0.012","-0.033","-160.00%"
