"Date","Price","Open","High","Low","Change %"
"07/03/2023","1.960","1.970","2.070","1.910","-3.45%"
"07/02/2023","2.030","2.030","2.030","2.030","5.73%"
"07/01/2023","1.920","2.030","2.030","1.920","0.00%"
"06/30/2023","1.920","1.960","2.130","1.920","0.00%"
"06/29/2023","1.920","2.020","2.040","1.900","0.00%"
"06/28/2023","1.920","1.950","2.030","1.850","0.00%"
"06/27/2023","1.920","1.950","2.000","1.880","0.00%"
"06/26/2023","1.920","2.000","2.030","1.850","-2.04%"
"06/25/2023","1.960","2.000","2.030","1.960","0.00%"
"06/23/2023","1.960","2.060","2.060","1.840","-4.85%"
"06/22/2023","2.060","2.030","2.060","1.800","3.00%"
"06/21/2023","2.000","2.020","2.080","1.910","1.01%"
"06/20/2023","1.980","2.000","2.080","1.900","0.00%"
"06/19/2023","1.980","2.080","2.080","1.890","-1.00%"
"06/18/2023","2.000","2.070","2.090","2.000","-0.99%"
"06/17/2023","2.020","2.000","2.090","2.000","0.50%"
"06/16/2023","2.010","2.000","2.160","1.960","2.55%"
"06/15/2023","1.960","2.000","2.040","1.890","0.00%"
"06/14/2023","1.960","2.020","2.040","1.890","-1.01%"
"06/13/2023","1.980","2.000","2.030","1.910","1.02%"
"06/12/2023","1.960","1.970","2.040","1.850","-2.00%"
"06/11/2023","2.000","1.920","2.000","1.920","4.17%"
"06/10/2023","1.920","1.960","2.000","1.920","0.00%"
"06/09/2023","1.920","1.860","2.010","1.830","4.92%"
"06/08/2023","1.830","1.800","1.970","1.760","3.98%"
"06/07/2023","1.760","1.800","1.900","1.760","0.00%"
"06/06/2023","1.760","1.800","1.910","1.760","0.00%"
"06/05/2023","1.760","1.830","1.880","1.740","0.00%"
"06/04/2023","1.760","1.760","1.760","1.760","-3.83%"
"06/03/2023","1.830","1.830","1.830","1.830","3.39%"
"06/02/2023","1.770","1.800","1.910","1.760","-1.12%"
"06/01/2023","1.790","1.800","1.850","1.750","1.13%"
"05/31/2023","1.770","1.830","1.960","1.750","-1.12%"
"05/30/2023","1.790","1.890","1.910","1.720","0.56%"
"05/29/2023","1.780","1.900","1.900","1.780","-6.32%"
"05/28/2023","1.900","1.900","1.900","1.780","0.00%"
"05/27/2023","1.900","1.900","1.900","1.900","5.56%"
"05/26/2023","1.800","1.820","1.970","1.720","1.12%"
"05/25/2023","1.780","1.820","1.880","1.780","-1.11%"
"05/24/2023","1.800","1.830","1.840","1.690","2.86%"
"05/23/2023","1.750","1.750","1.830","1.710","2.34%"
"05/22/2023","1.710","1.740","1.750","1.680","-5.00%"
"05/21/2023","1.800","1.710","1.800","1.710","5.26%"
"05/20/2023","1.710","1.790","1.800","1.710","0.00%"
"05/19/2023","1.710","1.730","1.790","1.640","0.59%"
"05/18/2023","1.700","1.730","1.780","1.690","0.00%"
"05/17/2023","1.700","1.730","1.780","1.650","0.59%"
"05/16/2023","1.690","1.730","1.780","1.630","0.60%"
"05/15/2023","1.680","1.730","1.760","1.630","-0.59%"
"05/14/2023","1.690","1.730","1.760","1.690","-2.31%"
"05/13/2023","1.730","1.730","1.730","1.730","3.59%"
"05/12/2023","1.670","1.730","1.750","1.640","-4.57%"
"05/11/2023","1.750","1.740","1.750","1.640","0.00%"
"05/10/2023","1.750","1.740","1.750","1.630","0.00%"
"05/09/2023","1.750","1.740","1.780","1.610","6.06%"
"05/08/2023","1.650","1.860","1.860","1.620","-5.17%"
"05/07/2023","1.740","1.800","1.860","1.740","-6.45%"
"05/06/2023","1.860","1.740","1.860","1.740","6.29%"
"05/05/2023","1.750","1.780","1.820","1.610","0.57%"
"05/04/2023","1.740","1.780","1.860","1.670","0.00%"
"05/03/2023","1.740","1.850","1.890","1.710","-3.87%"
"05/02/2023","1.810","1.880","1.880","1.740","0.56%"
"05/01/2023","1.800","1.910","1.910","1.800","-4.26%"
"04/30/2023","1.880","1.880","1.880","1.880","4.44%"
"04/28/2023","1.800","1.780","1.890","1.740","0.00%"
"04/27/2023","1.800","1.860","1.880","1.690","1.69%"
"04/26/2023","1.770","1.820","1.970","1.690","-0.56%"
"04/25/2023","1.780","1.820","1.890","1.780","0.00%"
"04/24/2023","1.780","1.820","1.900","1.750","1.14%"
"04/23/2023","1.760","1.860","1.860","1.760","-3.30%"
"04/22/2023","1.820","1.820","1.820","1.820","3.41%"
"04/21/2023","1.760","1.800","1.860","1.720","0.00%"
"04/20/2023","1.760","1.800","1.910","1.730","0.00%"
"04/19/2023","1.760","1.800","1.900","1.690","0.00%"
"04/18/2023","1.760","1.920","1.920","1.740","-2.22%"
"04/17/2023","1.800","1.900","1.910","1.750","-5.26%"
"04/16/2023","1.900","1.730","1.900","1.730","9.83%"
"04/15/2023","1.730","1.880","1.900","1.730","0.00%"
"04/14/2023","1.730","1.850","1.900","1.730","0.00%"
"04/13/2023","1.730","1.850","1.890","1.720","0.00%"
"04/12/2023","1.730","1.850","1.850","1.690","0.00%"
"04/11/2023","1.730","1.850","1.850","1.630","0.00%"
"04/10/2023","1.730","1.850","1.850","1.730","0.00%"
"04/09/2023","1.730","1.780","1.850","1.730","-6.49%"
"04/08/2023","1.850","1.760","1.850","1.730","0.54%"
"04/07/2023","1.840","1.850","1.850","1.730","6.36%"
"04/06/2023","1.730","1.850","1.900","1.680","-5.98%"
"04/05/2023","1.840","1.750","1.920","1.710","-1.08%"
"04/04/2023","1.860","1.750","1.950","1.750","0.00%"
"04/03/2023","1.860","1.650","1.910","1.650","12.73%"
"04/02/2023","1.650","1.830","1.870","1.650","-9.84%"
"04/01/2023","1.830","1.870","1.870","1.650","-0.54%"
"03/31/2023","1.840","1.800","1.950","1.750","5.14%"
"03/30/2023","1.750","1.780","1.920","1.690","0.00%"
"03/29/2023","1.750","1.790","1.830","1.740","0.00%"
"03/28/2023","1.750","1.740","1.790","1.670","2.34%"
"03/27/2023","1.710","1.780","1.810","1.610","-0.58%"
"03/26/2023","1.720","1.810","1.810","1.720","-3.37%"
"03/25/2023","1.780","1.780","1.780","1.780","4.09%"
"03/24/2023","1.710","1.720","1.930","1.550","0.00%"
"03/23/2023","1.710","1.570","1.950","1.570","3.64%"
"03/22/2023","1.650","1.400","1.850","1.360","21.32%"
"03/21/2023","1.360","1.380","1.710","1.340","1.49%"
"03/20/2023","1.340","1.510","1.600","1.310","-5.63%"
"03/19/2023","1.420","1.420","1.510","1.420","0.00%"
"03/18/2023","1.420","1.490","1.510","1.420","-5.96%"
"03/17/2023","1.510","1.350","1.630","1.350","16.15%"
"03/16/2023","1.300","1.340","1.580","1.200","-10.96%"
"03/15/2023","1.460","1.780","1.870","1.310","-5.19%"
"03/14/2023","1.540","1.900","1.900","1.480","-10.98%"
"03/13/2023","1.730","1.960","2.230","1.510","-11.73%"
"03/12/2023","1.960","2.030","2.060","1.960","0.00%"
"03/11/2023","1.960","2.060","2.060","1.960","0.00%"
"03/10/2023","1.960","2.070","2.190","1.960","-2.97%"
"03/09/2023","2.020","2.080","2.090","1.970","0.50%"
"03/08/2023","2.010","2.030","2.080","1.920","3.61%"
"03/07/2023","1.940","2.030","2.040","1.650","5.43%"
"03/06/2023","1.840","1.760","1.970","1.630","12.20%"
"03/05/2023","1.640","1.630","1.760","1.630","0.61%"
"03/04/2023","1.630","1.760","1.760","1.630","-1.21%"
"03/03/2023","1.650","1.760","1.810","1.610","2.48%"
"03/02/2023","1.610","1.730","1.850","1.610","0.00%"
"03/01/2023","1.610","1.690","1.730","1.610","-4.73%"
"02/28/2023","1.690","1.680","1.700","1.570","6.96%"
"02/27/2023","1.580","1.680","1.720","1.560","-2.47%"
"02/26/2023","1.620","1.560","1.680","1.560","3.85%"
"02/24/2023","1.560","1.670","1.680","1.530","0.00%"
"02/23/2023","1.560","1.580","1.610","1.540","1.30%"
"02/22/2023","1.540","1.650","1.680","1.540","0.00%"
"02/21/2023","1.540","1.640","1.650","1.520","1.32%"
"02/20/2023","1.520","1.680","1.680","1.520","-0.65%"
"02/19/2023","1.530","1.550","1.670","1.530","-2.55%"
"02/18/2023","1.570","1.680","1.680","1.570","1.29%"
"02/17/2023","1.550","1.620","1.680","1.500","1.97%"
"02/16/2023","1.520","1.660","1.660","1.510","0.66%"
"02/15/2023","1.510","1.620","1.660","1.500","0.00%"
"02/14/2023","1.510","1.600","1.620","1.480","2.03%"
"02/13/2023","1.480","1.540","1.610","1.480","0.00%"
"02/12/2023","1.480","1.490","1.580","1.480","-1.33%"
"02/10/2023","1.500","1.520","1.580","1.460","1.35%"
"02/09/2023","1.480","1.540","1.600","1.470","-1.33%"
"02/08/2023","1.500","1.510","1.560","1.450","2.74%"
"02/07/2023","1.460","1.490","1.570","1.440","1.39%"
"02/06/2023","1.440","1.440","1.520","1.410","-3.36%"
"02/05/2023","1.490","1.420","1.490","1.420","4.93%"
"02/04/2023","1.420","1.420","1.420","1.420","0.00%"
"02/03/2023","1.420","1.440","1.490","1.390","0.00%"
"02/02/2023","1.420","1.480","1.540","1.380","0.00%"
"02/01/2023","1.420","1.490","1.570","1.420","-2.07%"
"01/31/2023","1.450","1.420","1.560","1.420","1.40%"
"01/30/2023","1.430","1.420","1.450","1.420","0.70%"
"01/29/2023","1.420","1.420","1.420","1.420","-4.05%"
"01/28/2023","1.480","1.420","1.480","1.420","3.50%"
"01/27/2023","1.430","1.420","1.510","1.360","0.70%"
"01/26/2023","1.420","1.400","1.490","1.380","0.00%"
"01/25/2023","1.420","1.430","1.500","1.340","2.16%"
"01/24/2023","1.390","1.380","1.500","1.370","-0.71%"
"01/23/2023","1.400","1.370","1.520","1.370","0.00%"
"01/22/2023","1.400","1.370","1.440","1.370","0.00%"
"01/20/2023","1.400","1.290","1.490","1.290","0.00%"
"01/19/2023","1.400","1.350","1.460","1.290","0.00%"
"01/18/2023","1.400","1.330","1.500","1.290","-2.78%"
"01/17/2023","1.440","1.310","1.530","1.310","0.00%"
"01/16/2023","1.440","1.250","1.500","1.250","1.41%"
"01/15/2023","1.420","1.460","1.460","1.230","-2.74%"
"01/14/2023","1.460","1.230","1.460","1.230","0.00%"
"01/13/2023","1.460","1.310","1.550","1.230","-2.01%"
"01/12/2023","1.490","1.370","1.550","1.310","0.68%"
"01/11/2023","1.480","1.370","1.550","1.360","-0.67%"
"01/10/2023","1.490","1.480","1.550","1.340","0.68%"
"01/09/2023","1.480","1.530","1.550","1.340","-0.67%"
"01/08/2023","1.490","1.480","1.550","1.480","0.68%"
"01/07/2023","1.480","1.480","1.480","1.480","0.00%"
"01/06/2023","1.480","1.440","1.550","1.400","-0.67%"
"01/05/2023","1.490","1.510","1.550","1.410","0.00%"
"01/04/2023","1.490","1.400","1.600","1.360","-3.87%"
"01/03/2023","1.550","1.600","1.600","1.440","0.00%"
"01/02/2023","1.550","1.600","1.640","1.470","0.00%"
"01/01/2023","1.550","1.560","1.560","1.400","-0.64%"
"12/30/2022","1.560","1.410","1.630","1.400","-1.89%"
"12/29/2022","1.590","1.330","1.660","1.330","2.58%"
"12/28/2022","1.550","1.310","1.690","1.310","2.65%"
"12/27/2022","1.510","1.340","1.580","1.310","-1.31%"
"12/26/2022","1.530","1.340","1.530","1.340","-0.65%"
"12/23/2022","1.540","1.200","1.600","1.200","22.22%"
"12/22/2022","1.260","1.160","1.480","1.160","0.00%"
"12/21/2022","1.260","1.130","1.460","1.130","0.00%"
"12/20/2022","1.260","1.150","1.310","1.130","0.00%"
"12/19/2022","1.260","1.110","1.330","1.110","-1.56%"
"12/18/2022","1.280","1.270","1.280","1.110","15.32%"
"12/17/2022","1.110","1.110","1.110","1.110","-16.54%"
"12/16/2022","1.330","1.110","1.330","1.030","3.10%"
"12/15/2022","1.290","1.210","1.350","1.040","6.61%"
"12/14/2022","1.210","1.100","1.250","0.990","0.00%"
"12/13/2022","1.210","1.050","1.300","1.020","-1.63%"
"12/12/2022","1.230","1.020","1.280","1.020","20.59%"
"12/11/2022","1.020","1.020","1.020","1.020","0.00%"
"12/10/2022","1.020","1.150","1.150","1.020","-12.82%"
"12/09/2022","1.170","1.170","1.200","1.010","0.00%"
"12/08/2022","1.170","1.020","1.200","0.980","3.54%"
"12/07/2022","1.130","1.010","1.170","1.000","0.00%"
"12/06/2022","1.130","1.020","1.170","1.010","0.00%"
"12/05/2022","1.130","0.950","1.170","0.950","2.73%"
"12/04/2022","1.100","0.950","1.100","0.950","0.00%"
"12/03/2022","1.100","1.100","1.100","1.100","0.00%"
"12/02/2022","1.100","0.950","1.160","0.950","0.00%"
"12/01/2022","1.100","0.980","1.150","0.950","0.00%"
"11/30/2022","1.100","1.010","1.150","0.980","0.00%"
"11/29/2022","1.100","1.010","1.170","0.990","0.00%"
"11/28/2022","1.100","1.060","1.150","1.020","0.00%"
"11/27/2022","1.100","0.970","1.100","0.970","0.00%"
"11/25/2022","1.100","0.960","1.150","0.960","0.00%"
"11/24/2022","1.100","0.950","1.150","0.930","0.00%"
"11/23/2022","1.100","1.140","1.160","0.880","-0.90%"
"11/22/2022","1.110","0.960","1.160","0.910","1.83%"
"11/21/2022","1.090","1.110","1.160","0.910","-1.80%"
"11/20/2022","1.110","1.110","1.110","1.110","0.00%"
"11/19/2022","1.110","1.110","1.110","1.110","0.00%"
"11/18/2022","1.110","1.130","1.200","0.910","-3.48%"
"11/17/2022","1.150","0.950","1.200","0.920","0.00%"
"11/16/2022","1.150","0.950","1.180","0.930","10.58%"
"11/15/2022","1.040","0.950","1.100","0.930","5.05%"
"11/14/2022","0.990","0.970","1.130","0.910","2.06%"
"11/13/2022","0.970","0.970","0.970","0.970","2.11%"
"11/12/2022","0.950","0.950","0.950","0.950","0.00%"
"11/11/2022","0.950","0.950","1.070","0.830","0.00%"
"11/10/2022","0.950","1.150","1.150","0.870","-17.39%"
"11/09/2022","1.150","1.150","1.150","0.810","0.00%"
"11/08/2022","1.150","1.150","1.150","0.810","30.68%"
"11/07/2022","0.880","1.150","1.150","0.830","-23.48%"
"11/06/2022","1.150","1.020","1.150","1.010","0.00%"
"11/05/2022","1.150","1.010","1.150","1.010","35.29%"
"11/04/2022","0.850","1.070","1.070","0.850","-20.56%"
"11/03/2022","1.070","1.050","1.110","0.890","5.94%"
"11/02/2022","1.010","1.070","1.090","0.890","7.45%"
"11/01/2022","0.940","1.030","1.060","0.920","3.30%"
"10/31/2022","0.910","1.040","1.070","0.860","-14.95%"
"10/30/2022","1.070","1.000","1.070","1.000","12.63%"
"10/28/2022","0.950","1.070","1.090","0.860","-1.04%"
"10/27/2022","0.960","1.040","1.150","0.890","-3.03%"
"10/26/2022","0.990","1.050","1.160","0.960","2.06%"
"10/25/2022","0.970","1.120","1.210","0.960","-4.90%"
"10/24/2022","1.020","1.060","1.230","0.980","-9.73%"
"10/23/2022","1.130","1.100","1.130","1.100","0.00%"
"10/22/2022","1.130","1.130","1.130","1.130","2.73%"
"10/21/2022","1.100","1.050","1.130","1.030","4.76%"
"10/20/2022","1.050","1.030","1.190","1.030","1.94%"
"10/19/2022","1.030","1.020","1.140","1.000","0.98%"
"10/18/2022","1.020","1.050","1.080","0.980","-2.86%"
"10/17/2022","1.050","1.090","1.150","1.000","-4.55%"
"10/16/2022","1.100","1.110","1.110","1.100","-0.90%"
"10/15/2022","1.110","1.100","1.110","1.100","4.72%"
"10/14/2022","1.060","1.110","1.150","1.050","-4.50%"
"10/13/2022","1.110","1.130","1.160","1.020","-2.63%"
"10/12/2022","1.140","1.130","1.310","1.110","-1.72%"
"10/11/2022","1.160","1.150","1.240","1.130","0.87%"
"10/10/2022","1.150","1.100","1.210","1.100","1.77%"
"10/09/2022","1.130","1.100","1.130","1.100","2.73%"
"10/08/2022","1.100","1.130","1.130","1.100","0.00%"
"10/07/2022","1.100","1.040","1.100","1.040","1.85%"
"10/06/2022","1.080","1.080","1.080","1.080","-23.94%"
"10/04/2022","1.420","1.420","1.420","1.420","1.43%"
"10/03/2022","1.400","1.400","1.400","1.400","-1.41%"
"10/02/2022","1.420","1.420","1.420","1.420","0.00%"
"10/01/2022","1.420","1.420","1.420","1.420","0.00%"
"09/30/2022","1.420","1.400","1.420","1.400","2.90%"
"09/29/2022","1.380","1.400","1.400","1.380","-1.43%"
"09/28/2022","1.400","1.310","1.400","1.300","7.69%"
"09/27/2022","1.300","1.320","1.350","1.220","-1.52%"
"09/26/2022","1.320","1.380","1.400","1.320","-2.94%"
"09/23/2022","1.360","1.380","1.400","1.360","0.00%"
"09/22/2022","1.360","1.450","1.450","1.330","-7.48%"
"09/21/2022","1.470","1.450","1.470","1.450","0.00%"
"09/20/2022","1.470","1.450","1.470","1.450","0.68%"
"09/19/2022","1.460","1.450","1.460","1.450","4.29%"
"09/16/2022","1.400","1.400","1.400","1.400","0.00%"
"09/15/2022","1.400","1.360","1.400","1.360","7.69%"
"09/14/2022","1.300","1.300","1.300","1.300","0.00%"
"09/13/2022","1.300","1.270","1.300","1.270","1.56%"
"09/12/2022","1.280","1.240","1.330","1.230","4.07%"
"09/11/2022","1.230","1.230","1.230","1.230","0.00%"
"09/09/2022","1.230","1.150","1.230","1.150","8.85%"
"09/08/2022","1.130","1.150","1.170","1.080","2.73%"
"09/07/2022","1.100","0.970","1.180","0.950","15.79%"
"09/06/2022","0.950","0.970","0.970","0.950","-2.06%"
"09/05/2022","0.970","0.950","1.030","0.950","0.00%"
"09/04/2022","0.970","0.970","0.970","0.970","0.00%"
"09/03/2022","0.970","0.970","0.970","0.970","-5.83%"
"09/02/2022","1.030","1.100","1.100","1.030","-4.63%"
"09/01/2022","1.080","1.040","1.100","0.980","14.89%"
"08/31/2022","0.940","0.920","0.980","0.900","2.17%"
"08/30/2022","0.920","0.940","0.940","0.880","-1.08%"
"08/29/2022","0.930","0.820","1.000","0.820","13.41%"
"08/28/2022","0.820","0.820","0.820","0.820","0.00%"
"08/27/2022","0.820","0.820","0.820","0.820","-3.53%"
"08/26/2022","0.850","0.720","0.860","0.700","18.06%"
"08/25/2022","0.720","0.700","0.720","0.690","10.77%"
"08/24/2022","0.650","0.660","0.690","0.650","-1.52%"
"08/23/2022","0.660","0.650","0.720","0.650","-2.94%"
"08/22/2022","0.680","0.640","0.690","0.640","6.25%"
"08/21/2022","0.640","0.640","0.640","0.640","-1.54%"
"08/19/2022","0.650","0.640","0.710","0.600","-1.52%"
"08/18/2022","0.660","0.640","0.710","0.630","-4.35%"
"08/17/2022","0.690","0.550","0.700","0.550","7.81%"
"08/16/2022","0.640","0.650","0.690","0.570","-4.48%"
"08/15/2022","0.670","0.660","0.680","0.610","0.00%"
"08/14/2022","0.670","0.630","0.670","0.630","6.35%"
"08/13/2022","0.630","0.630","0.630","0.630","-3.08%"
"08/12/2022","0.650","0.670","0.670","0.600","1.56%"
"08/11/2022","0.640","0.690","0.700","0.580","0.00%"
"08/10/2022","0.640","0.600","0.690","0.580","12.28%"
"08/09/2022","0.570","0.600","0.640","0.550","-3.39%"
"08/08/2022","0.590","0.600","0.650","0.570","-1.67%"
"08/07/2022","0.600","0.600","0.600","0.600","0.00%"
"08/05/2022","0.600","0.550","0.650","0.530","-3.23%"
"08/04/2022","0.620","0.550","0.670","0.550","1.64%"
"08/03/2022","0.610","0.550","0.620","0.530","10.91%"
"08/02/2022","0.550","0.600","0.630","0.520","-9.84%"
"08/01/2022","0.610","0.570","0.610","0.550","7.02%"
"07/31/2022","0.570","0.570","0.570","0.570","3.64%"
"07/29/2022","0.550","0.570","0.600","0.520","1.85%"
"07/28/2022","0.540","0.550","0.560","0.520","-15.62%"
"07/27/2022","0.640","0.640","0.640","0.640","-7.25%"
"07/26/2022","0.690","0.680","0.720","0.640","0.00%"
"07/25/2022","0.690","0.600","0.710","0.600","15.00%"
"07/23/2022","0.600","0.600","0.600","0.600","0.00%"
"07/22/2022","0.600","0.600","0.600","0.600","-7.69%"
"07/21/2022","0.650","0.600","0.660","0.570","8.33%"
"07/20/2022","0.600","0.570","0.700","0.570","5.26%"
"07/19/2022","0.570","0.550","0.570","0.550","3.64%"
"07/18/2022","0.550","0.540","0.590","0.450","14.58%"
"07/15/2022","0.480","0.500","0.560","0.460","-4.00%"
"07/14/2022","0.500","0.470","0.570","0.440","4.17%"
"07/13/2022","0.480","0.450","0.480","0.400","20.00%"
"07/12/2022","0.400","0.450","0.500","0.380","-20.00%"
