"Date","Price","Open","High","Low","Change %"
"08/07/2023","1.037","1.029","1.047","0.997","2.98%"
"08/04/2023","1.007","1.057","1.065","0.993","-1.08%"
"08/03/2023","1.018","1.003","1.029","0.995","-0.20%"
"08/02/2023","1.020","1.027","1.038","0.985","1.80%"
"07/31/2023","1.002","1.020","1.028","1.002","-2.34%"
"07/28/2023","1.026","1.075","1.075","0.991","4.16%"
"07/27/2023","0.985","1.009","1.015","0.942","0.10%"
"07/26/2023","0.984","0.947","0.987","0.947","-0.40%"
"07/25/2023","0.988","0.988","1.008","0.923","6.47%"
"07/24/2023","0.928","1.005","1.005","0.878","-5.50%"
"07/21/2023","0.982","0.961","0.982","0.944","-2.39%"
"07/20/2023","1.006","0.966","1.006","0.926","7.71%"
"07/19/2023","0.934","0.885","0.934","0.841","4.24%"
"07/18/2023","0.896","0.968","0.968","0.877","-9.49%"
"07/17/2023","0.990","1.010","1.010","0.934","-3.23%"
"07/14/2023","1.023","1.019","1.037","0.963","0.10%"
"07/13/2023","1.022","1.037","1.037","0.963","-5.63%"
"07/12/2023","1.083","1.142","1.167","1.061","-7.83%"
"07/11/2023","1.175","1.122","1.175","1.098","6.72%"
"07/10/2023","1.101","1.112","1.154","1.081","0.27%"
"07/07/2023","1.098","1.104","1.104","1.022","5.68%"
"07/06/2023","1.039","0.983","1.065","0.956","8.80%"
"07/05/2023","0.955","0.940","0.957","0.888","-0.31%"
"07/04/2023","0.958","0.978","0.983","0.941","-1.34%"
"07/03/2023","0.971","0.993","0.993","0.906","0.10%"
"06/30/2023","0.970","1.013","1.030","0.959","-1.72%"
"06/29/2023","0.987","0.944","0.993","0.890","4.44%"
"06/28/2023","0.945","0.928","0.945","0.871","0.85%"
"06/27/2023","0.937","0.908","0.937","0.868","5.88%"
"06/26/2023","0.885","0.963","0.963","0.879","-8.00%"
"06/23/2023","0.962","1.008","1.022","0.918","-7.94%"
"06/22/2023","1.045","0.990","1.050","0.933","2.45%"
"06/21/2023","1.020","1.005","1.063","0.925","7.48%"
"06/20/2023","0.949","1.020","1.104","0.949","-13.33%"
"06/19/2023","1.095","1.009","1.095","0.995","1.96%"
"06/16/2023","1.074","1.150","1.176","1.030","1.42%"
"06/15/2023","1.059","1.120","1.120","1.013","3.52%"
"06/14/2023","1.023","0.956","1.064","0.936","12.42%"
"06/13/2023","0.910","0.937","0.971","0.910","-7.05%"
"06/12/2023","0.979","0.958","0.979","0.901","4.93%"
"06/09/2023","0.933","0.954","0.966","0.924","-9.59%"
"06/08/2023","1.032","1.003","1.034","0.892","2.99%"
"06/07/2023","1.002","0.934","1.002","0.829","18.44%"
"06/06/2023","0.846","1.007","1.007","0.785","-13.50%"
"06/05/2023","0.978","0.960","0.987","0.789","13.59%"
"06/02/2023","0.861","0.868","0.877","0.828","-2.49%"
"06/01/2023","0.883","0.913","0.922","0.822","-2.11%"
"05/31/2023","0.902","0.849","0.902","0.821","0.45%"
"05/30/2023","0.898","0.943","0.954","0.898","-7.71%"
"05/26/2023","0.973","0.973","0.973","0.973","0.00%"
"05/25/2023","0.973","1.058","1.058","0.973","1.14%"
"05/24/2023","0.962","0.961","0.991","0.901","0.94%"
"05/23/2023","0.953","0.943","0.976","0.943","1.17%"
"05/22/2023","0.942","0.983","0.984","0.905","-4.07%"
"05/19/2023","0.982","1.016","1.064","0.922","5.71%"
"05/17/2023","0.929","0.919","1.058","0.875","0.00%"
"05/16/2023","0.929","0.914","0.935","0.895","0.43%"
"05/15/2023","0.925","0.890","0.936","0.890","2.89%"
"05/12/2023","0.899","0.944","0.944","0.867","2.28%"
"05/11/2023","0.879","0.970","0.970","0.820","-10.85%"
"05/10/2023","0.986","1.046","1.053","0.949","-2.76%"
"05/09/2023","1.014","1.052","1.052","0.986","-3.61%"
"05/08/2023","1.052","1.052","1.052","1.031","5.20%"
"05/05/2023","1.000","1.036","1.046","0.946","0.00%"
"05/04/2023","1.000","1.051","1.051","0.995","-1.57%"
"05/03/2023","1.016","1.028","1.030","0.972","0.89%"
"05/02/2023","1.007","1.079","1.086","0.991","-4.00%"
"04/28/2023","1.049","1.112","1.112","0.979","-3.67%"
"04/27/2023","1.089","1.083","1.097","1.025","3.71%"
"04/26/2023","1.050","1.030","1.058","0.996","0.29%"
"04/25/2023","1.047","1.116","1.128","1.032","-8.32%"
"04/24/2023","1.142","1.059","1.142","1.010","1.15%"
"04/21/2023","1.129","1.038","1.134","1.010","5.81%"
"04/20/2023","1.067","1.114","1.114","0.976","-6.24%"
"04/19/2023","1.138","1.097","1.138","1.031","9.32%"
"04/18/2023","1.041","1.062","1.072","0.995","-5.96%"
"04/17/2023","1.107","1.030","1.112","1.009","2.22%"
"04/14/2023","1.083","1.038","1.143","1.029","5.45%"
"04/13/2023","1.027","0.982","1.100","0.958","3.84%"
"04/12/2023","0.989","1.186","1.222","0.963","-14.45%"
"04/11/2023","1.156","1.179","1.186","1.107","9.78%"
"04/06/2023","1.053","1.131","1.147","0.983","-5.98%"
"04/05/2023","1.120","1.225","1.225","1.108","-5.17%"
"04/04/2023","1.181","1.193","1.253","1.181","0.08%"
"04/03/2023","1.180","1.175","1.215","1.173","0.51%"
"03/31/2023","1.174","1.160","1.220","1.145","0.77%"
"03/30/2023","1.165","1.069","1.200","1.029","-0.43%"
"03/29/2023","1.170","1.237","1.237","1.068","4.84%"
"03/28/2023","1.116","1.102","1.127","1.075","8.03%"
"03/27/2023","1.033","1.048","1.057","0.938","-5.58%"
"03/24/2023","1.094","1.022","1.098","0.936","4.29%"
"03/23/2023","1.049","1.028","1.165","1.028","-13.02%"
"03/22/2023","1.206","1.157","1.206","1.098","8.55%"
"03/21/2023","1.111","0.937","1.111","0.913","18.82%"
"03/20/2023","0.935","0.875","0.957","0.875","1.52%"
"03/17/2023","0.921","1.056","1.056","0.856","-6.50%"
"03/16/2023","0.985","1.122","1.122","0.912","4.01%"
"03/15/2023","0.947","1.228","1.244","0.940","-21.41%"
"03/14/2023","1.205","1.083","1.205","1.011","8.85%"
"03/13/2023","1.107","1.319","1.319","1.019","-18.36%"
"03/10/2023","1.356","1.337","1.368","1.289","-4.03%"
"03/09/2023","1.413","1.442","1.447","1.413","-1.46%"
"03/08/2023","1.434","1.510","1.557","1.371","-3.11%"
"03/07/2023","1.480","1.467","1.515","1.448","-0.20%"
"03/06/2023","1.483","1.412","1.502","1.389","5.33%"
"03/03/2023","1.408","1.450","1.459","1.394","-5.06%"
"03/02/2023","1.483","1.448","1.483","1.377","7.00%"
"03/01/2023","1.386","1.398","1.414","1.332","3.82%"
"02/28/2023","1.335","1.336","1.401","1.324","1.37%"
"02/27/2023","1.317","1.318","1.334","1.270","1.15%"
"02/24/2023","1.302","1.309","1.356","1.264","1.09%"
"02/23/2023","1.288","1.349","1.365","1.288","-2.87%"
"02/22/2023","1.326","1.361","1.370","1.325","-0.38%"
"02/21/2023","1.331","1.336","1.350","1.298","2.46%"
"02/20/2023","1.299","1.308","1.317","1.256","0.15%"
"02/17/2023","1.297","1.337","1.352","1.255","0.15%"
"02/16/2023","1.295","1.324","1.324","1.260","-0.61%"
"02/15/2023","1.303","1.366","1.366","1.276","-0.23%"
"02/14/2023","1.306","1.315","1.336","1.234","2.19%"
"02/13/2023","1.278","1.285","1.302","1.271","-0.08%"
"02/10/2023","1.279","1.255","1.279","1.208","5.44%"
"02/09/2023","1.213","1.234","1.237","1.177","-4.86%"
"02/08/2023","1.275","1.278","1.355","1.253","0.71%"
"02/07/2023","1.266","1.189","1.269","1.189","6.57%"
"02/06/2023","1.188","1.145","1.188","1.145","5.04%"
"02/03/2023","1.131","1.024","1.145","1.024","11.98%"
"02/02/2023","1.010","1.117","1.138","1.010","-14.84%"
"02/01/2023","1.186","1.175","1.186","1.143","1.11%"
"01/31/2023","1.173","1.182","1.185","1.134","-1.68%"
"01/30/2023","1.193","1.167","1.195","1.110","4.37%"
"01/27/2023","1.143","1.184","1.184","1.119","-1.30%"
"01/26/2023","1.158","1.162","1.162","1.070","6.63%"
"01/25/2023","1.086","1.182","1.189","1.045","-2.16%"
"01/24/2023","1.110","1.201","1.201","1.100","-2.80%"
"01/23/2023","1.142","1.164","1.169","1.103","3.25%"
"01/20/2023","1.106","1.056","1.106","1.040","8.11%"
"01/19/2023","1.023","0.958","1.028","0.958","7.01%"
"01/18/2023","0.956","1.007","1.030","0.941","-3.04%"
"01/17/2023","0.986","1.114","1.114","0.954","-4.64%"
"01/16/2023","1.034","1.044","1.073","1.031","-0.29%"
"01/13/2023","1.037","1.071","1.071","0.989","-3.53%"
"01/12/2023","1.075","1.170","1.175","1.048","-12.32%"
"01/11/2023","1.226","1.299","1.308","1.180","-8.37%"
"01/10/2023","1.338","1.270","1.338","1.270","7.47%"
"01/09/2023","1.245","1.251","1.291","1.245","-0.24%"
"01/06/2023","1.248","1.402","1.406","1.248","-8.37%"
"01/05/2023","1.362","1.311","1.381","1.309","5.42%"
"01/04/2023","1.292","1.396","1.396","1.278","-7.45%"
"01/03/2023","1.396","1.535","1.535","1.372","-9.94%"
"12/30/2022","1.550","1.445","1.550","1.445","5.51%"
"12/29/2022","1.469","1.480","1.522","1.458","-3.23%"
"12/28/2022","1.518","1.518","1.520","1.456","-1.75%"
"12/27/2022","1.545","1.449","1.545","1.449","6.70%"
"12/23/2022","1.448","1.405","1.472","1.405","3.06%"
"12/22/2022","1.405","1.362","1.444","1.362","3.31%"
"12/21/2022","1.360","1.349","1.382","1.349","1.49%"
"12/20/2022","1.340","1.267","1.342","1.267","8.24%"
"12/19/2022","1.238","1.176","1.238","1.176","3.43%"
"12/16/2022","1.197","1.162","1.206","1.162","6.31%"
"12/15/2022","1.126","1.063","1.128","1.021","7.44%"
"12/14/2022","1.048","1.057","1.097","1.038","-0.76%"
"12/13/2022","1.056","1.168","1.173","1.023","-2.13%"
"12/12/2022","1.079","1.074","1.079","1.034","3.55%"
"12/09/2022","1.042","0.971","1.062","0.963","8.65%"
"12/08/2022","0.959","0.941","0.972","0.933","0.95%"
"12/07/2022","0.950","0.891","0.969","0.891","3.49%"
"12/06/2022","0.918","1.026","1.026","0.918","-6.04%"
"12/05/2022","0.977","0.970","0.988","0.929","1.66%"
"12/02/2022","0.961","0.924","0.971","0.881","3.56%"
"12/01/2022","0.928","0.976","0.976","0.922","-8.03%"
"11/30/2022","1.009","0.996","1.026","0.973","5.54%"
"11/29/2022","0.956","0.920","0.971","0.900","-3.73%"
"11/28/2022","0.993","0.941","1.002","0.938","-0.80%"
"11/25/2022","1.001","0.872","1.001","0.872","12.47%"
"11/24/2022","0.890","0.888","0.916","0.852","-3.16%"
"11/23/2022","0.919","0.965","0.973","0.914","-2.96%"
"11/22/2022","0.947","0.940","0.960","0.908","3.61%"
"11/21/2022","0.914","0.893","0.946","0.878","1.11%"
"11/18/2022","0.904","0.910","0.974","0.858","-4.44%"
"11/17/2022","0.946","0.877","0.946","0.834","5.82%"
"11/16/2022","0.894","0.964","0.964","0.853","-3.77%"
"11/15/2022","0.929","0.975","0.981","0.897","-6.07%"
"11/14/2022","0.989","0.935","0.989","0.890","3.78%"
"11/11/2022","0.953","0.859","0.958","0.851","15.10%"
"11/10/2022","0.828","0.918","0.979","0.812","-11.16%"
"11/09/2022","0.932","0.966","0.972","0.924","-3.42%"
"11/08/2022","0.965","1.049","1.059","0.965","-6.67%"
"11/07/2022","1.034","1.056","1.081","1.004","-2.73%"
"11/04/2022","1.063","1.061","1.081","1.000","0.57%"
"11/03/2022","1.057","1.134","1.134","1.020","5.17%"
"11/02/2022","1.005","1.023","1.036","0.983","-0.50%"
"11/01/2022","1.010","0.979","1.010","0.925","-0.59%"
"10/31/2022","1.016","0.990","1.016","0.948","4.53%"
"10/28/2022","0.972","0.888","1.001","0.888","6.23%"
"10/27/2022","0.915","1.039","1.080","0.915","-12.61%"
"10/26/2022","1.047","1.066","1.109","1.032","-1.78%"
"10/25/2022","1.066","1.095","1.136","1.045","-8.34%"
"10/24/2022","1.163","1.101","1.165","1.080","-2.35%"
"10/21/2022","1.191","1.258","1.258","1.143","2.41%"
"10/20/2022","1.163","1.159","1.200","1.125","0.43%"
"10/19/2022","1.158","1.132","1.158","1.118","6.73%"
"10/18/2022","1.085","1.133","1.157","1.071","-5.24%"
"10/17/2022","1.145","1.153","1.178","1.101","-4.74%"
"10/14/2022","1.202","1.132","1.202","1.086","-1.07%"
"10/13/2022","1.215","1.261","1.289","1.164","-5.59%"
"10/12/2022","1.287","1.397","1.397","1.282","-1.53%"
"10/11/2022","1.307","1.358","1.376","1.300","-2.90%"
"10/10/2022","1.346","1.232","1.385","1.193","8.29%"
"10/07/2022","1.243","1.158","1.282","1.138","14.46%"
"10/06/2022","1.086","0.974","1.100","0.974","10.82%"
"10/05/2022","0.980","0.823","0.992","0.823","19.51%"
"10/04/2022","0.820","0.885","0.891","0.733","-5.96%"
"10/03/2022","0.872","1.058","1.059","0.872","-17.27%"
"09/30/2022","1.054","1.099","1.099","0.990","-6.14%"
"09/29/2022","1.123","1.250","1.250","1.109","-3.93%"
"09/28/2022","1.169","1.357","1.385","1.169","-13.92%"
"09/27/2022","1.358","1.342","1.358","1.189","7.18%"
"09/26/2022","1.267","1.323","1.330","1.246","1.20%"
"09/23/2022","1.252","1.234","1.341","1.128","0.97%"
"09/22/2022","1.240","1.209","1.258","1.089","5.53%"
"09/21/2022","1.175","1.144","1.188","1.102","-1.18%"
"09/20/2022","1.189","1.021","1.189","1.020","17.61%"
"09/19/2022","1.011","0.970","1.032","0.935","1.81%"
"09/16/2022","0.993","0.974","1.006","0.955","3.12%"
"09/15/2022","0.963","0.953","1.004","0.952","3.44%"
"09/14/2022","0.931","0.914","1.014","0.874","-0.32%"
"09/13/2022","0.934","0.814","0.944","0.797","17.04%"
"09/12/2022","0.798","0.844","0.855","0.793","-3.16%"
"09/09/2022","0.824","0.802","0.875","0.777","8.85%"
"09/08/2022","0.757","0.663","0.852","0.663","7.99%"
"09/07/2022","0.701","0.771","0.785","0.686","-7.40%"
"09/06/2022","0.757","0.769","0.785","0.660","6.02%"
"09/05/2022","0.714","0.662","0.732","0.629","7.69%"
"09/02/2022","0.663","0.696","0.755","0.633","-4.47%"
"09/01/2022","0.694","0.726","0.753","0.694","1.61%"
"08/31/2022","0.683","0.657","0.715","0.625","1.34%"
"08/30/2022","0.674","0.705","0.731","0.620","-9.53%"
"08/29/2022","0.745","0.811","0.832","0.728","9.40%"
"08/26/2022","0.681","0.680","0.703","0.624","4.45%"
"08/25/2022","0.652","0.731","0.731","0.626","-4.82%"
"08/24/2022","0.685","0.663","0.710","0.646","8.56%"
"08/23/2022","0.631","0.651","0.725","0.615","3.95%"
"08/22/2022","0.607","0.526","0.640","0.506","11.58%"
"08/19/2022","0.544","0.459","0.550","0.451","33.99%"
"08/18/2022","0.406","0.418","0.450","0.380","0.25%"
"08/17/2022","0.405","0.311","0.425","0.311","28.57%"
"08/16/2022","0.315","0.254","0.315","0.248","27.02%"
"08/15/2022","0.248","0.315","0.348","0.245","-29.34%"
"08/12/2022","0.351","0.349","0.367","0.312","4.15%"
"08/11/2022","0.337","0.304","0.337","0.236","24.35%"
"08/10/2022","0.271","0.379","0.379","0.231","-16.87%"
"08/09/2022","0.326","0.373","0.373","0.301","9.03%"
"08/08/2022","0.299","0.338","0.338","0.289","-20.69%"
"08/05/2022","0.377","0.272","0.377","0.223","67.56%"
"08/04/2022","0.225","0.315","0.315","0.213","-21.05%"
"08/03/2022","0.285","0.303","0.318","0.232","19.75%"
"08/02/2022","0.238","0.206","0.279","0.128","-3.25%"
"07/29/2022","0.246","0.255","0.310","0.211","25.51%"
"07/28/2022","0.196","0.410","0.416","0.196","-38.56%"
"07/27/2022","0.319","0.350","0.371","0.305","-6.45%"
"07/26/2022","0.341","0.453","0.466","0.319","-17.83%"
"07/25/2022","0.415","0.480","0.487","0.411","-6.74%"
"07/22/2022","0.445","0.660","0.660","0.418","-27.29%"
"07/21/2022","0.612","0.629","0.757","0.611","-3.92%"
"07/20/2022","0.637","0.587","0.669","0.583","8.52%"
"07/19/2022","0.587","0.587","0.587","0.557","-1.51%"
"07/18/2022","0.596","0.564","0.598","0.546","10.99%"
"07/15/2022","0.537","0.489","0.558","0.442","-1.10%"
"07/14/2022","0.543","0.502","0.585","0.457","13.84%"
"07/13/2022","0.477","0.465","0.515","0.439","7.67%"
"07/12/2022","0.443","0.554","0.561","0.438","-20.04%"
"07/11/2022","0.554","0.663","0.665","0.539","-9.92%"
"07/08/2022","0.615","0.641","0.650","0.541","7.14%"
"07/07/2022","0.574","0.499","0.579","0.499","14.12%"
"07/06/2022","0.503","0.564","0.564","0.446","1.00%"
"07/05/2022","0.498","0.573","0.573","0.498","-13.09%"
"07/04/2022","0.573","0.579","0.629","0.558","10.83%"
"07/01/2022","0.517","0.689","0.741","0.492","-26.87%"
"06/30/2022","0.707","0.911","0.935","0.707","-23.57%"
"06/29/2022","0.925","1.001","1.052","0.925","-14.35%"
"06/28/2022","1.080","1.046","1.147","1.046","3.85%"
"06/27/2022","1.040","0.983","1.053","0.975","8.90%"
"06/24/2022","0.955","0.947","0.967","0.878","2.36%"
"06/23/2022","0.933","1.122","1.124","0.910","-14.87%"
"06/22/2022","1.096","1.168","1.168","1.083","-7.20%"
"06/21/2022","1.181","1.224","1.233","1.153","-2.96%"
"06/20/2022","1.217","1.164","1.217","1.109","6.01%"
"06/17/2022","1.148","1.196","1.240","1.099","-8.31%"
"06/16/2022","1.252","1.049","1.343","1.032","17.45%"
"06/15/2022","1.066","1.197","1.249","1.037","-10.72%"
"06/14/2022","1.194","0.879","1.194","0.875","12.22%"
"06/13/2022","1.064","0.879","1.072","0.875","19.55%"
"06/10/2022","0.890","0.806","0.900","0.788","8.27%"
"06/09/2022","0.822","0.777","0.837","0.746","5.79%"
"06/08/2022","0.777","0.776","0.811","0.773","3.46%"
"06/07/2022","0.751","0.785","0.794","0.718","-1.57%"
"06/03/2022","0.763","0.722","0.772","0.709","6.71%"
"06/02/2022","0.715","0.649","0.716","0.649","10.00%"
"06/01/2022","0.650","0.610","0.650","0.607","6.04%"
"05/31/2022","0.613","0.558","0.622","0.530","11.66%"
"05/30/2022","0.549","0.527","0.549","0.496","13.20%"
"05/27/2022","0.485","0.484","0.490","0.428","9.98%"
"05/25/2022","0.441","0.454","0.457","0.424","1.85%"
"05/24/2022","0.433","0.438","0.479","0.419","-4.20%"
"05/23/2022","0.452","0.452","0.452","0.411","-2.38%"
"05/20/2022","0.463","0.474","0.480","0.428","4.99%"
"05/19/2022","0.441","0.530","0.530","0.409","-4.96%"
"05/18/2022","0.464","0.552","0.552","0.460","-15.48%"
"05/17/2022","0.549","0.518","0.549","0.470","22.54%"
"05/16/2022","0.448","0.448","0.496","0.427","-4.88%"
"05/13/2022","0.471","0.414","0.471","0.388","14.88%"
"05/12/2022","0.410","0.493","0.503","0.399","-29.55%"
"05/11/2022","0.582","0.666","0.678","0.575","-9.35%"
"05/10/2022","0.642","0.724","0.734","0.627","-10.21%"
"05/09/2022","0.715","0.719","0.776","0.695","-7.62%"
"05/06/2022","0.774","0.639","0.774","0.639","14.84%"
"05/05/2022","0.674","0.631","0.674","0.560","6.65%"
"05/04/2022","0.632","0.725","0.725","0.617","2.27%"
"05/03/2022","0.618","0.713","0.713","0.599","-5.21%"
"05/02/2022","0.652","0.695","0.695","0.625","0.46%"
"04/29/2022","0.649","0.630","0.659","0.584","5.53%"
"04/28/2022","0.615","0.568","0.623","0.524","12.84%"
"04/27/2022","0.545","0.557","0.587","0.532","-1.80%"
"04/26/2022","0.555","0.649","0.650","0.542","-7.50%"
"04/25/2022","0.600","0.720","0.720","0.600","-14.53%"
"04/22/2022","0.702","0.702","0.712","0.674","4.93%"
"04/21/2022","0.669","0.657","0.681","0.628","6.02%"
"04/20/2022","0.631","0.695","0.705","0.608","-9.73%"
"04/19/2022","0.699","0.662","0.720","0.641","11.66%"
"04/14/2022","0.626","0.618","0.634","0.555","3.81%"
"04/13/2022","0.603","0.716","0.725","0.573","-5.34%"
"04/12/2022","0.637","0.629","0.687","0.619","2.41%"
"04/11/2022","0.622","0.572","0.622","0.540","15.40%"
"04/08/2022","0.539","0.511","0.541","0.504","0.75%"
"04/07/2022","0.535","0.477","0.535","0.430","10.08%"
"04/06/2022","0.486","0.454","0.486","0.454","7.05%"
"04/05/2022","0.454","0.365","0.454","0.365","24.38%"
"04/04/2022","0.365","0.429","0.429","0.340","-15.51%"
"04/01/2022","0.432","0.445","0.463","0.420","6.14%"
"03/31/2022","0.407","0.518","0.524","0.400","-20.97%"
"03/30/2022","0.515","0.461","0.558","0.461","9.34%"
"03/29/2022","0.471","0.444","0.555","0.444","14.60%"
"03/28/2022","0.411","0.418","0.428","0.385","11.38%"
"03/25/2022","0.369","0.327","0.374","0.295","13.89%"
"03/24/2022","0.324","0.297","0.335","0.266","9.46%"
"03/23/2022","0.296","0.310","0.310","0.275","-3.27%"
"03/22/2022","0.306","0.289","0.329","0.283","21.91%"
"03/21/2022","0.251","0.235","0.259","0.209","26.77%"
"03/18/2022","0.198","0.228","0.228","0.178","-13.16%"
"03/17/2022","0.228","0.259","0.259","0.213","-10.59%"
"03/16/2022","0.255","0.252","0.263","0.222","25.00%"
"03/15/2022","0.204","0.211","0.234","0.200","-16.05%"
"03/14/2022","0.243","0.205","0.243","0.186","30.65%"
"03/11/2022","0.186","0.151","0.215","0.151","8.14%"
"03/10/2022","0.172","0.105","0.219","0.075","75.51%"
"03/09/2022","0.098","0.043","0.123","0.040","78.18%"
"03/08/2022","0.055","-0.008","0.076","-0.010","358.33%"
"03/07/2022","0.012","0.014","0.022","-0.022","50.00%"
"03/04/2022","0.008","0.023","0.041","-0.004","-73.33%"
"03/03/2022","0.030","-0.010","0.038","-0.027","114.29%"
"03/02/2022","0.014","-0.085","0.014","-0.106","-115.56%"
"03/01/2022","-0.090","0.084","0.084","-0.112","-191.84%"
"02/28/2022","0.098","0.181","0.181","0.098","-45.86%"
"02/25/2022","0.181","0.125","0.181","0.107","57.39%"
"02/24/2022","0.115","0.104","0.121","0.088","-25.81%"
"02/23/2022","0.155","0.139","0.162","0.128","10.71%"
"02/22/2022","0.140","0.067","0.143","0.060","25.00%"
"02/21/2022","0.112","0.127","0.134","0.081","-17.65%"
"02/18/2022","0.136","0.141","0.141","0.111","-4.90%"
"02/17/2022","0.143","0.151","0.162","0.132","-8.33%"
"02/16/2022","0.156","0.213","0.213","0.142","-26.42%"
"02/15/2022","0.212","0.195","0.234","0.180","47.22%"
"02/14/2022","0.144","0.154","0.154","0.081","-19.55%"
"02/11/2022","0.179","0.170","0.185","0.114","34.59%"
"02/10/2022","0.133","0.117","0.133","0.098","38.54%"
"02/09/2022","0.096","0.178","0.178","0.096","-48.94%"
"02/08/2022","0.188","0.153","0.188","0.139","25.33%"
"02/07/2022","0.150","0.136","0.176","0.108","17.19%"
"02/04/2022","0.128","0.093","0.145","0.058","190.91%"
"02/03/2022","0.044","-0.043","0.096","-0.079","-170.97%"
"02/02/2022","-0.062","-0.073","-0.049","-0.087","-19.48%"
"02/01/2022","-0.077","-0.103","-0.069","-0.105","-11.49%"
"01/31/2022","-0.087","-0.143","-0.084","-0.146","-35.07%"
"01/28/2022","-0.134","-0.155","-0.133","-0.158","-15.72%"
"01/27/2022","-0.159","-0.162","-0.149","-0.182","-13.59%"
"01/26/2022","-0.184","-0.174","-0.174","-0.194","-1.08%"
"01/25/2022","-0.186","-0.195","-0.178","-0.200","-7.00%"
"01/24/2022","-0.200","-0.182","-0.179","-0.203","12.36%"
"01/21/2022","-0.178","-0.186","-0.178","-0.194","5.33%"
"01/20/2022","-0.169","-0.148","-0.148","-0.173","6.29%"
"01/19/2022","-0.159","-0.139","-0.128","-0.159","-3.05%"
"01/18/2022","-0.164","-0.157","-0.142","-0.189","-2.96%"
"01/17/2022","-0.169","-0.169","-0.160","-0.175","-2.31%"
"01/14/2022","-0.173","-0.213","-0.173","-0.224","-18.78%"
"01/13/2022","-0.213","-0.187","-0.181","-0.219","6.50%"
"01/12/2022","-0.200","-0.142","-0.142","-0.203","35.14%"
