"Date","Price","Open","High","Low","Change %"
"08/07/2023","1.069","1.071","1.099","1.057","1.62%"
"08/04/2023","1.052","1.129","1.136","1.049","-1.41%"
"08/03/2023","1.067","1.059","1.084","1.042","4.20%"
"08/02/2023","1.024","1.050","1.076","1.020","2.09%"
"07/31/2023","1.003","1.032","1.037","0.998","0.10%"
"07/28/2023","1.002","1.064","1.064","0.982","-0.10%"
"07/27/2023","1.003","0.963","1.012","0.945","2.14%"
"07/26/2023","0.982","0.973","0.984","0.953","3.15%"
"07/25/2023","0.952","0.980","0.980","0.928","1.82%"
"07/24/2023","0.935","0.972","0.972","0.897","-0.64%"
"07/21/2023","0.941","0.975","0.977","0.936","-1.47%"
"07/20/2023","0.955","0.944","0.959","0.921","1.92%"
"07/19/2023","0.937","0.867","0.939","0.842","4.93%"
"07/18/2023","0.893","0.962","0.962","0.882","-9.16%"
"07/17/2023","0.983","0.999","0.999","0.926","0.61%"
"07/14/2023","0.977","1.023","1.032","0.963","-4.68%"
"07/13/2023","1.025","1.040","1.040","0.982","-4.30%"
"07/12/2023","1.071","1.084","1.139","1.057","-5.47%"
"07/11/2023","1.133","1.102","1.133","1.054","3.19%"
"07/10/2023","1.098","1.085","1.127","1.069","2.52%"
"07/07/2023","1.071","1.078","1.078","1.010","5.62%"
"07/06/2023","1.014","0.986","1.057","0.961","5.63%"
"07/05/2023","0.960","0.972","0.977","0.875","0.63%"
"07/04/2023","0.954","0.960","0.978","0.925","0.10%"
"07/03/2023","0.953","0.989","0.989","0.904","-0.21%"
"06/30/2023","0.955","1.025","1.029","0.950","-3.34%"
"06/29/2023","0.988","0.971","1.016","0.933","1.75%"
"06/28/2023","0.971","0.956","0.971","0.909","-2.02%"
"06/27/2023","0.991","0.959","0.991","0.912","5.65%"
"06/26/2023","0.938","1.022","1.022","0.922","-4.77%"
"06/23/2023","0.985","1.031","1.045","0.966","-8.12%"
"06/22/2023","1.072","1.030","1.093","0.988","3.08%"
"06/21/2023","1.040","1.110","1.110","0.987","1.66%"
"06/20/2023","1.023","1.118","1.132","1.018","-14.03%"
"06/19/2023","1.190","1.099","1.190","1.088","1.45%"
"06/16/2023","1.173","1.187","1.229","1.115","2.18%"
"06/15/2023","1.148","1.209","1.227","1.129","-3.29%"
"06/14/2023","1.187","1.156","1.191","1.156","2.68%"
"06/13/2023","1.156","1.124","1.156","1.113","4.33%"
"06/12/2023","1.108","1.117","1.144","1.065","-2.64%"
"06/09/2023","1.138","1.120","1.143","1.099","-5.56%"
"06/08/2023","1.205","1.124","1.205","1.092","1.35%"
"06/07/2023","1.189","1.061","1.189","1.003","16.68%"
"06/06/2023","1.019","1.153","1.153","0.993","-9.42%"
"06/05/2023","1.125","1.118","1.144","0.999","14.56%"
"06/02/2023","0.982","1.033","1.043","0.967","-4.29%"
"06/01/2023","1.026","1.080","1.087","0.961","-4.02%"
"05/31/2023","1.069","1.077","1.084","0.963","3.19%"
"05/30/2023","1.036","1.090","1.101","1.036","-16.45%"
"05/26/2023","1.240","1.226","1.242","1.154","4.55%"
"05/25/2023","1.186","1.154","1.198","1.115","3.85%"
"05/24/2023","1.142","1.238","1.255","1.132","-1.89%"
"05/23/2023","1.164","1.148","1.194","1.146","1.39%"
"05/22/2023","1.148","1.176","1.178","1.130","-2.38%"
"05/19/2023","1.176","1.211","1.256","1.146","2.08%"
"05/17/2023","1.152","1.170","1.184","1.119","-1.62%"
"05/16/2023","1.171","1.133","1.171","1.107","2.63%"
"05/15/2023","1.141","1.151","1.151","1.101","2.33%"
"05/12/2023","1.115","1.120","1.120","1.078","2.76%"
"05/11/2023","1.085","1.153","1.153","1.032","-8.44%"
"05/10/2023","1.185","1.241","1.248","1.143","-2.55%"
"05/09/2023","1.216","1.218","1.225","1.180","-0.33%"
"05/08/2023","1.220","1.210","1.237","1.194","-0.16%"
"05/05/2023","1.222","1.184","1.222","1.147","7.57%"
"05/04/2023","1.136","1.179","1.223","1.127","-3.65%"
"05/03/2023","1.179","1.131","1.185","1.114","7.87%"
"05/02/2023","1.093","1.266","1.266","1.081","-8.15%"
"04/28/2023","1.190","1.254","1.285","1.186","-6.15%"
"04/27/2023","1.268","1.233","1.275","1.162","5.49%"
"04/26/2023","1.202","1.173","1.213","1.142","2.65%"
"04/25/2023","1.171","1.220","1.235","1.162","-6.84%"
"04/24/2023","1.257","1.216","1.257","1.177","1.86%"
"04/21/2023","1.234","1.179","1.239","1.171","5.47%"
"04/20/2023","1.170","1.224","1.224","1.162","-6.02%"
"04/19/2023","1.245","1.201","1.245","1.149","8.07%"
"04/18/2023","1.152","1.159","1.177","1.096","-5.50%"
"04/17/2023","1.219","1.122","1.219","1.120","-0.25%"
"04/14/2023","1.222","1.081","1.222","1.081","13.99%"
"04/13/2023","1.072","1.043","1.087","1.022","2.19%"
"04/12/2023","1.049","1.213","1.271","1.023","-16.41%"
"04/11/2023","1.255","1.210","1.255","1.173","9.32%"
"04/06/2023","1.148","1.171","1.183","1.114","-1.20%"
"04/05/2023","1.162","1.292","1.292","1.138","-7.63%"
"04/04/2023","1.258","1.312","1.324","1.254","0.16%"
"04/03/2023","1.256","1.305","1.320","1.256","-0.95%"
"03/31/2023","1.268","1.291","1.317","1.249","-2.16%"
"03/30/2023","1.296","1.234","1.317","1.201","1.49%"
"03/29/2023","1.277","1.291","1.293","1.244","1.51%"
"03/28/2023","1.258","1.268","1.272","1.222","5.45%"
"03/27/2023","1.193","1.235","1.240","1.149","2.67%"
"03/24/2023","1.162","1.172","1.174","1.068","-0.60%"
"03/23/2023","1.169","1.140","1.206","1.125","0.09%"
"03/22/2023","1.168","1.166","1.182","1.092","3.82%"
"03/21/2023","1.125","1.021","1.130","0.966","14.21%"
"03/20/2023","0.985","0.968","1.028","0.930","2.71%"
"03/17/2023","0.959","1.097","1.097","0.881","-9.36%"
"03/16/2023","1.058","1.147","1.150","0.989","0.86%"
"03/15/2023","1.049","1.283","1.290","1.042","-16.81%"
"03/14/2023","1.261","1.139","1.261","1.058","9.37%"
"03/13/2023","1.153","1.305","1.306","1.060","-15.72%"
"03/10/2023","1.368","1.317","1.368","1.269","-1.16%"
"03/09/2023","1.384","1.453","1.455","1.384","-3.49%"
"03/08/2023","1.434","1.559","1.593","1.407","-6.82%"
"03/07/2023","1.539","1.546","1.583","1.534","-1.28%"
"03/06/2023","1.559","1.510","1.585","1.506","0.06%"
"03/03/2023","1.558","1.559","1.582","1.531","-2.50%"
"03/02/2023","1.598","1.559","1.598","1.497","4.17%"
"03/01/2023","1.534","1.526","1.539","1.442","1.79%"
"02/28/2023","1.507","1.481","1.539","1.469","0.47%"
"02/27/2023","1.500","1.471","1.500","1.440","1.63%"
"02/24/2023","1.476","1.458","1.509","1.405","0.34%"
"02/23/2023","1.471","1.513","1.515","1.443","-1.28%"
"02/22/2023","1.490","1.467","1.509","1.448","0.27%"
"02/21/2023","1.486","1.506","1.506","1.434","1.16%"
"02/20/2023","1.469","1.449","1.469","1.410","-1.94%"
"02/17/2023","1.498","1.542","1.542","1.454","-0.79%"
"02/16/2023","1.510","1.525","1.525","1.460","0.33%"
"02/15/2023","1.505","1.505","1.507","1.472","-1.12%"
"02/14/2023","1.522","1.454","1.522","1.419","2.98%"
"02/13/2023","1.478","1.448","1.478","1.443","0.54%"
"02/10/2023","1.470","1.428","1.472","1.413","5.91%"
"02/09/2023","1.388","1.416","1.420","1.352","-5.19%"
"02/08/2023","1.464","1.487","1.527","1.433","-0.07%"
"02/07/2023","1.465","1.421","1.480","1.418","3.10%"
"02/06/2023","1.421","1.381","1.421","1.357","6.52%"
"02/03/2023","1.334","1.242","1.378","1.242","8.99%"
"02/02/2023","1.224","1.290","1.309","1.196","-10.26%"
"02/01/2023","1.364","1.365","1.370","1.331","0.07%"
"01/31/2023","1.363","1.390","1.390","1.338","-1.37%"
"01/30/2023","1.382","1.354","1.401","1.303","3.52%"
"01/27/2023","1.335","1.372","1.372","1.313","-0.89%"
"01/26/2023","1.347","1.328","1.347","1.274","4.91%"
"01/25/2023","1.284","1.340","1.347","1.230","-0.93%"
"01/24/2023","1.296","1.365","1.365","1.296","-3.28%"
"01/23/2023","1.340","1.316","1.345","1.278","3.55%"
"01/20/2023","1.294","1.222","1.294","1.209","8.38%"
"01/19/2023","1.194","1.153","1.209","1.145","4.01%"
"01/18/2023","1.148","1.191","1.201","1.106","-2.21%"
"01/17/2023","1.174","1.255","1.257","1.138","-3.06%"
"01/16/2023","1.211","1.215","1.252","1.196","-0.16%"
"01/13/2023","1.213","1.235","1.243","1.174","-2.02%"
"01/12/2023","1.238","1.317","1.323","1.209","-7.40%"
"01/11/2023","1.337","1.474","1.476","1.317","-8.80%"
"01/10/2023","1.466","1.444","1.500","1.407","7.56%"
"01/09/2023","1.363","1.422","1.439","1.363","1.56%"
"01/06/2023","1.342","1.478","1.485","1.342","-8.96%"
"01/05/2023","1.474","1.422","1.481","1.409","4.91%"
"01/04/2023","1.405","1.473","1.473","1.383","-5.07%"
"01/03/2023","1.480","1.616","1.616","1.455","-10.36%"
"12/30/2022","1.651","1.555","1.651","1.555","5.23%"
"12/29/2022","1.569","1.690","1.690","1.565","-2.24%"
"12/28/2022","1.605","1.710","1.720","1.531","-5.98%"
"12/27/2022","1.707","1.563","1.707","1.563","6.02%"
"12/23/2022","1.610","1.594","1.614","1.485","2.61%"
"12/22/2022","1.569","1.531","1.622","1.491","3.02%"
"12/21/2022","1.523","1.449","1.523","1.447","5.25%"
"12/20/2022","1.447","1.342","1.447","1.342","11.05%"
"12/19/2022","1.303","1.262","1.311","1.245","3.41%"
"12/16/2022","1.260","1.231","1.298","1.223","0.72%"
"12/15/2022","1.251","1.197","1.251","1.137","6.56%"
"12/14/2022","1.174","1.182","1.211","1.165","-0.68%"
"12/13/2022","1.182","1.209","1.220","1.149","1.29%"
"12/12/2022","1.167","1.198","1.198","1.121","-0.85%"
"12/09/2022","1.177","1.095","1.177","1.082","12.63%"
"12/08/2022","1.045","1.065","1.074","1.031","-0.48%"
"12/07/2022","1.050","1.007","1.082","1.007","1.65%"
"12/06/2022","1.033","1.137","1.137","1.024","-8.10%"
"12/05/2022","1.124","1.091","1.124","1.044","4.75%"
"12/02/2022","1.073","1.106","1.118","1.032","-2.37%"
"12/01/2022","1.099","1.154","1.156","1.091","-5.58%"
"11/30/2022","1.164","1.161","1.202","1.160","1.84%"
"11/29/2022","1.143","1.090","1.153","1.077","0.00%"
"11/28/2022","1.143","1.087","1.155","1.083","-1.04%"
"11/25/2022","1.155","1.021","1.155","1.021","14.24%"
"11/24/2022","1.011","1.019","1.041","0.986","-3.53%"
"11/23/2022","1.048","1.097","1.106","1.041","-3.41%"
"11/22/2022","1.085","1.139","1.145","1.068","-1.27%"
"11/21/2022","1.099","1.155","1.178","1.087","-5.67%"
"11/18/2022","1.165","1.163","1.225","1.126","-1.10%"
"11/17/2022","1.178","1.158","1.194","1.121","1.03%"
"11/16/2022","1.166","1.262","1.262","1.142","-3.80%"
"11/15/2022","1.212","1.241","1.267","1.186","-2.88%"
"11/14/2022","1.248","1.208","1.252","1.177","1.88%"
"11/11/2022","1.225","1.120","1.230","1.103","12.90%"
"11/10/2022","1.085","1.176","1.233","1.068","-8.82%"
"11/09/2022","1.190","1.156","1.238","1.146","2.94%"
"11/08/2022","1.156","1.226","1.242","1.156","-3.43%"
"11/07/2022","1.197","1.205","1.254","1.170","-1.07%"
"11/04/2022","1.210","1.236","1.245","1.175","-0.33%"
"11/03/2022","1.214","1.285","1.285","1.170","6.12%"
"11/02/2022","1.144","1.187","1.198","1.140","-1.89%"
"11/01/2022","1.166","1.159","1.168","1.086","-0.77%"
"10/31/2022","1.175","1.152","1.189","1.107","3.71%"
"10/28/2022","1.133","1.089","1.194","1.084","5.40%"
"10/27/2022","1.075","1.236","1.259","1.075","-9.44%"
"10/26/2022","1.187","1.255","1.270","1.173","-1.33%"
"10/25/2022","1.203","1.299","1.304","1.191","-8.66%"
"10/24/2022","1.317","1.250","1.327","1.234","-1.27%"
"10/21/2022","1.334","1.405","1.414","1.308","2.93%"
"10/20/2022","1.296","1.349","1.353","1.236","2.94%"
"10/19/2022","1.259","1.286","1.300","1.224","5.00%"
"10/18/2022","1.199","1.298","1.330","1.197","-4.08%"
"10/17/2022","1.250","1.295","1.337","1.213","-4.80%"
"10/14/2022","1.313","1.293","1.319","1.185","-0.83%"
"10/13/2022","1.324","1.433","1.437","1.287","-5.90%"
"10/12/2022","1.407","1.482","1.482","1.389","1.08%"
"10/11/2022","1.392","1.442","1.461","1.371","-0.93%"
"10/10/2022","1.405","1.269","1.436","1.239","9.94%"
"10/07/2022","1.278","1.232","1.322","1.190","9.79%"
"10/06/2022","1.164","1.067","1.169","1.067","8.68%"
"10/05/2022","1.071","0.920","1.083","0.920","18.08%"
"10/04/2022","0.907","0.931","0.941","0.835","-2.16%"
"10/03/2022","0.927","1.118","1.118","0.927","-16.79%"
"09/30/2022","1.114","1.135","1.145","1.072","-3.80%"
"09/29/2022","1.158","1.279","1.279","1.144","-9.74%"
"09/28/2022","1.283","1.353","1.406","1.210","-5.17%"
"09/27/2022","1.353","1.300","1.353","1.164","11.36%"
"09/26/2022","1.215","1.315","1.315","1.194","0.83%"
"09/23/2022","1.205","1.242","1.322","1.156","-3.37%"
"09/22/2022","1.247","1.228","1.253","1.110","3.23%"
"09/21/2022","1.208","1.197","1.237","1.181","-2.42%"
"09/20/2022","1.238","1.108","1.238","1.103","13.16%"
"09/19/2022","1.094","1.078","1.101","1.050","-1.08%"
"09/16/2022","1.106","1.115","1.145","1.060","0.27%"
"09/15/2022","1.103","1.125","1.167","1.098","0.09%"
"09/14/2022","1.102","1.141","1.263","1.102","-4.84%"
"09/13/2022","1.158","1.107","1.199","1.063","5.75%"
"09/12/2022","1.095","1.161","1.161","1.058","-3.95%"
"09/09/2022","1.140","1.110","1.151","1.069","7.65%"
"09/08/2022","1.059","1.005","1.175","0.998","1.44%"
"09/07/2022","1.044","1.110","1.133","1.033","-4.57%"
"09/06/2022","1.094","1.119","1.119","0.991","6.11%"
"09/05/2022","1.031","0.980","1.031","0.921","5.20%"
"09/02/2022","0.980","0.952","1.028","0.926","1.03%"
"09/01/2022","0.970","1.004","1.011","0.939","-0.21%"
"08/31/2022","0.972","0.857","0.975","0.853","9.95%"
"08/30/2022","0.884","0.921","0.951","0.835","-16.37%"
"08/29/2022","1.057","1.121","1.131","0.950","2.62%"
"08/26/2022","1.030","0.997","1.036","0.936","7.29%"
"08/25/2022","0.960","0.999","1.008","0.936","-6.52%"
"08/24/2022","1.027","0.947","1.030","0.947","4.58%"
"08/23/2022","0.982","0.945","0.982","0.869","11.59%"
"08/22/2022","0.880","0.788","0.898","0.774","8.64%"
"08/19/2022","0.810","0.810","0.810","0.726","-0.12%"
"08/18/2022","0.811","0.705","0.811","0.679","16.36%"
"08/17/2022","0.697","0.716","0.767","0.686","-14.06%"
"08/16/2022","0.811","0.652","0.811","0.649","22.88%"
"08/15/2022","0.660","0.727","0.744","0.634","-13.50%"
"08/12/2022","0.763","0.749","0.764","0.709","-5.92%"
"08/11/2022","0.811","0.759","0.811","0.634","12.48%"
"08/10/2022","0.721","0.788","0.811","0.609","-7.92%"
"08/09/2022","0.783","0.853","0.853","0.759","3.43%"
"08/08/2022","0.757","0.795","0.802","0.745","-8.90%"
"08/05/2022","0.831","0.752","0.831","0.689","19.74%"
"08/04/2022","0.694","0.794","0.798","0.680","-8.20%"
"08/03/2022","0.756","0.783","0.826","0.715","5.44%"
"08/02/2022","0.717","0.710","0.777","0.644","-7.96%"
"07/29/2022","0.779","0.805","0.871","0.725","3.87%"
"07/28/2022","0.750","0.954","0.961","0.750","-13.09%"
"07/27/2022","0.863","0.894","0.914","0.858","-2.49%"
"07/26/2022","0.885","0.984","0.996","0.854","-7.04%"
"07/25/2022","0.952","1.054","1.054","0.948","-3.25%"
"07/22/2022","0.984","1.127","1.127","0.907","-11.43%"
"07/21/2022","1.111","1.161","1.257","1.104","-4.88%"
"07/20/2022","1.168","1.201","1.201","1.104","-2.26%"
"07/19/2022","1.195","1.127","1.200","1.101","4.92%"
"07/18/2022","1.139","1.110","1.156","1.095","5.17%"
"07/15/2022","1.083","1.032","1.105","0.993","0.37%"
"07/14/2022","1.079","1.069","1.129","1.035","1.12%"
"07/13/2022","1.067","1.106","1.141","1.037","-1.57%"
"07/12/2022","1.084","1.180","1.188","1.066","-7.98%"
"07/11/2022","1.178","1.200","1.222","1.157","-3.84%"
"07/08/2022","1.225","1.167","1.239","1.145","4.79%"
"07/07/2022","1.169","1.120","1.178","1.120","7.84%"
"07/06/2022","1.084","1.132","1.149","1.067","-3.99%"
"07/05/2022","1.129","1.213","1.219","1.125","-8.43%"
"07/04/2022","1.233","1.199","1.238","1.187","7.97%"
"07/01/2022","1.142","1.253","1.321","1.119","-10.29%"
"06/30/2022","1.273","1.425","1.449","1.273","-11.29%"
"06/29/2022","1.435","1.506","1.567","1.435","-9.06%"
"06/28/2022","1.578","1.551","1.643","1.551","1.87%"
"06/27/2022","1.549","1.548","1.587","1.505","1.97%"
"06/24/2022","1.519","1.467","1.519","1.409","2.77%"
"06/23/2022","1.478","1.566","1.568","1.403","-4.65%"
"06/22/2022","1.550","1.585","1.585","1.533","-3.85%"
"06/21/2022","1.612","1.616","1.650","1.610","-0.56%"
"06/20/2022","1.621","1.562","1.621","1.510","4.31%"
"06/17/2022","1.554","1.592","1.638","1.494","-1.40%"
"06/16/2022","1.576","1.468","1.737","1.456","5.63%"
"06/15/2022","1.492","1.669","1.676","1.460","-6.28%"
"06/14/2022","1.592","1.326","1.592","1.318","9.87%"
"06/13/2022","1.449","1.326","1.457","1.318","8.30%"
"06/10/2022","1.338","1.296","1.338","1.249","1.90%"
"06/09/2022","1.313","1.301","1.327","1.262","1.63%"
"06/08/2022","1.292","1.234","1.331","1.231","7.04%"
"06/07/2022","1.207","1.193","1.208","1.177","3.16%"
"06/03/2022","1.170","1.186","1.186","1.116","4.37%"
"06/02/2022","1.121","1.019","1.121","1.019","9.79%"
"06/01/2022","1.021","0.976","1.053","0.973","3.65%"
"05/31/2022","0.985","0.946","0.998","0.901","-4.37%"
"05/30/2022","1.030","0.885","1.030","0.875","7.40%"
"05/27/2022","0.959","0.872","0.959","0.819","16.24%"
"05/25/2022","0.825","0.830","0.835","0.810","-9.93%"
"05/24/2022","0.916","0.799","0.916","0.790","0.55%"
"05/23/2022","0.911","0.808","0.911","0.778","1.33%"
"05/20/2022","0.899","0.878","0.903","0.802","5.89%"
"05/19/2022","0.849","0.991","0.991","0.820","-14.42%"
"05/18/2022","0.992","0.998","1.030","0.978","-0.60%"
"05/17/2022","0.998","1.019","1.041","0.988","1.94%"
"05/16/2022","0.979","0.987","1.036","0.967","0.00%"
"05/13/2022","0.979","0.972","0.988","0.940","2.62%"
"05/12/2022","0.954","0.956","0.969","0.943","-16.09%"
"05/11/2022","1.137","1.156","1.156","1.047","0.26%"
"05/10/2022","1.134","1.179","1.179","1.057","-1.13%"
"05/09/2022","1.147","1.151","1.161","1.147","-3.13%"
"05/06/2022","1.184","1.086","1.184","1.084","9.02%"
"05/05/2022","1.086","1.033","1.086","0.970","4.73%"
"05/04/2022","1.037","1.086","1.086","1.025","2.67%"
"05/03/2022","1.010","1.069","1.069","0.996","-5.08%"
"05/02/2022","1.064","1.018","1.066","1.010","7.14%"
"04/29/2022","0.993","0.997","1.032","0.973","-1.48%"
"04/28/2022","1.008","0.944","1.008","0.915","6.22%"
"04/27/2022","0.949","0.961","0.962","0.925","2.04%"
"04/26/2022","0.930","1.040","1.040","0.924","-7.55%"
"04/25/2022","1.006","1.019","1.019","0.971","-7.88%"
"04/22/2022","1.092","1.029","1.094","1.029","3.02%"
"04/21/2022","1.060","1.046","1.060","1.007","6.21%"
"04/20/2022","0.998","1.105","1.105","0.996","-9.76%"
"04/19/2022","1.106","1.037","1.106","0.999","10.38%"
"04/14/2022","1.002","0.975","1.005","0.914","4.37%"
"04/13/2022","0.960","1.052","1.094","0.941","-2.83%"
"04/12/2022","0.988","0.956","1.037","0.954","4.55%"
"04/11/2022","0.945","0.828","0.945","0.819","18.27%"
"04/08/2022","0.799","0.793","0.809","0.774","-0.37%"
"04/07/2022","0.802","0.754","0.802","0.736","5.67%"
"04/06/2022","0.759","0.721","0.773","0.721","5.27%"
"04/05/2022","0.721","0.687","0.721","0.684","10.41%"
"04/04/2022","0.653","0.721","0.723","0.618","-10.30%"
"04/01/2022","0.728","0.771","0.813","0.728","-5.58%"
"03/31/2022","0.771","0.874","0.874","0.755","-11.18%"
"03/30/2022","0.868","0.826","0.920","0.826","7.03%"
"03/29/2022","0.811","0.790","0.876","0.788","6.99%"
"03/28/2022","0.758","0.742","0.767","0.725","6.31%"
"03/25/2022","0.713","0.659","0.720","0.618","8.19%"
"03/24/2022","0.659","0.633","0.672","0.609","5.95%"
"03/23/2022","0.622","0.650","0.650","0.611","-3.72%"
"03/22/2022","0.646","0.623","0.665","0.621","10.62%"
"03/21/2022","0.584","0.560","0.594","0.537","10.19%"
"03/18/2022","0.530","0.552","0.552","0.510","-3.64%"
"03/17/2022","0.550","0.605","0.605","0.528","-5.66%"
"03/16/2022","0.583","0.591","0.603","0.577","7.56%"
"03/15/2022","0.542","0.540","0.559","0.530","-6.71%"
"03/14/2022","0.581","0.498","0.581","0.481","16.67%"
"03/11/2022","0.498","0.463","0.520","0.454","4.62%"
"03/10/2022","0.476","0.438","0.492","0.397","12.80%"
"03/09/2022","0.422","0.348","0.434","0.339","25.97%"
"03/08/2022","0.335","0.259","0.366","0.259","20.94%"
"03/07/2022","0.277","0.290","0.296","0.252","-6.42%"
"03/04/2022","0.296","0.321","0.327","0.274","-7.79%"
"03/03/2022","0.321","0.279","0.348","0.279","11.46%"
"03/02/2022","0.288","0.209","0.293","0.209","40.49%"
"03/01/2022","0.205","0.346","0.346","0.205","-43.68%"
"02/28/2022","0.364","0.379","0.396","0.361","-12.92%"
"02/25/2022","0.418","0.366","0.419","0.350","18.75%"
"02/24/2022","0.352","0.310","0.352","0.302","-3.30%"
"02/23/2022","0.364","0.351","0.375","0.351","4.00%"
"02/22/2022","0.350","0.288","0.365","0.288","4.79%"
"02/21/2022","0.334","0.342","0.350","0.301","-0.89%"
"02/18/2022","0.337","0.355","0.356","0.333","-3.71%"
"02/17/2022","0.350","0.356","0.379","0.335","-2.78%"
"02/16/2022","0.360","0.387","0.387","0.337","-7.69%"
"02/15/2022","0.390","0.366","0.398","0.359","6.56%"
"02/14/2022","0.366","0.320","0.366","0.281","0.00%"
"02/11/2022","0.366","0.360","0.366","0.308","1.67%"
"02/10/2022","0.360","0.331","0.366","0.320","10.77%"
"02/09/2022","0.325","0.365","0.365","0.319","-15.58%"
"02/08/2022","0.385","0.307","0.390","0.307","25.41%"
"02/07/2022","0.307","0.251","0.325","0.248","6.23%"
"02/04/2022","0.289","0.266","0.295","0.229","17.96%"
"02/03/2022","0.245","0.177","0.267","0.168","38.42%"
"02/02/2022","0.177","0.173","0.199","0.165","-1.12%"
"02/01/2022","0.179","0.135","0.183","0.129","14.74%"
"01/31/2022","0.156","0.125","0.160","0.118","19.08%"
"01/28/2022","0.131","0.117","0.135","0.105","8.26%"
"01/27/2022","0.121","0.139","0.144","0.102","9.01%"
"01/26/2022","0.111","0.116","0.116","0.098","8.82%"
"01/25/2022","0.102","0.096","0.111","0.086","9.68%"
"01/24/2022","0.093","0.105","0.107","0.077","-17.70%"
"01/21/2022","0.113","0.115","0.120","0.090","-17.52%"
"01/20/2022","0.137","0.153","0.153","0.129","-5.52%"
"01/19/2022","0.145","0.162","0.171","0.145","4.32%"
"01/18/2022","0.139","0.143","0.161","0.130","7.75%"
"01/17/2022","0.129","0.132","0.137","0.119","-3.73%"
"01/14/2022","0.134","0.090","0.134","0.074","38.14%"
"01/13/2022","0.097","0.120","0.128","0.081","-12.61%"
"01/12/2022","0.111","0.188","0.191","0.111","-39.34%"
"01/11/2022","0.183","0.183","0.188","0.166","-2.66%"
"01/10/2022","0.188","0.152","0.188","0.147","20.51%"
"01/07/2022","0.156","0.141","0.156","0.129","20.00%"
