"Date","Price","Open","High","Low","Change %"
"08/30/2023","0.944","0.985","0.985","0.935","-0.21%"
"08/29/2023","0.946","0.964","0.964","0.925","-2.27%"
"08/28/2023","0.968","0.994","1.005","0.956","-4.16%"
"08/25/2023","1.010","1.025","1.025","0.978","0.00%"
"08/24/2023","1.010","0.973","1.010","0.950","3.17%"
"08/23/2023","0.979","1.019","1.019","0.958","-5.50%"
"08/22/2023","1.036","1.063","1.065","1.027","-4.60%"
"08/21/2023","1.086","1.049","1.086","1.008","3.92%"
"08/18/2023","1.045","1.042","1.045","1.009","-4.91%"
"08/17/2023","1.099","1.082","1.099","1.009","5.88%"
"08/16/2023","1.038","1.055","1.055","1.015","-3.08%"
"08/15/2023","1.071","1.076","1.102","1.041","-0.28%"
"08/14/2023","1.074","1.074","1.080","1.039","-1.01%"
"08/11/2023","1.085","1.065","1.085","1.021","8.39%"
"08/10/2023","1.001","0.998","1.003","0.970","0.20%"
"08/09/2023","0.999","0.978","0.999","0.933","1.63%"
"08/08/2023","0.983","0.988","1.000","0.938","-7.35%"
"08/07/2023","1.061","1.030","1.061","1.027","2.41%"
"08/04/2023","1.036","1.063","1.082","1.020","-0.96%"
"08/03/2023","1.046","1.037","1.052","1.007","2.95%"
"08/02/2023","1.016","1.005","1.036","0.983","1.09%"
"07/31/2023","1.005","1.005","1.005","0.988","-0.10%"
"07/28/2023","1.006","1.060","1.060","0.969","4.47%"
"07/27/2023","0.963","0.978","0.980","0.918","-1.13%"
"07/26/2023","0.974","0.942","0.976","0.940","0.93%"
"07/25/2023","0.965","0.984","0.992","0.923","4.32%"
"07/24/2023","0.925","0.980","0.980","0.897","-4.24%"
"07/21/2023","0.966","0.955","0.967","0.936","-1.43%"
"07/20/2023","0.980","0.942","0.980","0.919","5.38%"
"07/19/2023","0.930","0.884","0.930","0.840","4.03%"
"07/18/2023","0.894","0.955","0.960","0.883","-8.50%"
"07/17/2023","0.977","1.007","1.007","0.927","-2.40%"
"07/14/2023","1.001","1.023","1.033","0.960","-2.25%"
"07/13/2023","1.024","1.045","1.045","0.959","-4.74%"
"07/12/2023","1.075","1.117","1.128","1.065","-5.37%"
"07/11/2023","1.136","1.094","1.136","1.074","2.81%"
"07/10/2023","1.105","1.093","1.132","1.077","2.41%"
"07/07/2023","1.079","1.092","1.092","1.006","6.10%"
"07/06/2023","1.017","0.965","1.074","0.942","8.31%"
"07/05/2023","0.939","0.939","0.944","0.863","-1.05%"
"07/04/2023","0.949","0.964","0.969","0.915","-0.84%"
"07/03/2023","0.957","0.994","0.994","0.886","-0.83%"
"06/30/2023","0.965","1.014","1.019","0.948","-1.73%"
"06/29/2023","0.982","0.950","0.985","0.906","3.37%"
"06/28/2023","0.950","0.927","0.950","0.875","0.32%"
"06/27/2023","0.947","0.921","0.947","0.877","5.34%"
"06/26/2023","0.899","0.964","0.964","0.886","-6.84%"
"06/23/2023","0.965","1.026","1.037","0.932","-7.21%"
"06/22/2023","1.040","0.978","1.040","0.933","7.55%"
"06/21/2023","0.967","1.043","1.043","0.920","-2.62%"
"06/20/2023","0.993","1.029","1.043","0.941","-6.23%"
"06/19/2023","1.059","1.015","1.073","0.995","-0.94%"
"06/16/2023","1.069","1.137","1.157","1.010","0.56%"
"06/15/2023","1.063","1.126","1.126","1.019","5.14%"
"06/14/2023","1.011","0.983","1.097","0.935","5.20%"
"06/13/2023","0.961","0.925","0.961","0.905","-5.51%"
"06/12/2023","1.017","0.971","1.017","0.884","2.83%"
"06/09/2023","0.989","0.974","0.996","0.920","-10.25%"
"06/08/2023","1.102","0.966","1.102","0.931","1.75%"
"06/07/2023","1.083","0.960","1.083","0.870","21.28%"
"06/06/2023","0.893","1.046","1.046","0.873","-12.19%"
"06/05/2023","1.017","1.005","1.032","0.901","16.36%"
"06/02/2023","0.874","0.906","0.906","0.854","-2.13%"
"06/01/2023","0.893","0.963","0.971","0.849","-6.20%"
"05/31/2023","0.952","0.969","0.976","0.859","-0.52%"
"05/30/2023","0.957","1.009","1.013","0.957","-15.91%"
"05/26/2023","1.138","1.123","1.140","0.956","5.86%"
"05/25/2023","1.075","1.034","1.077","1.034","4.07%"
"05/24/2023","1.033","1.033","1.033","1.031","0.00%"
"05/23/2023","1.033","1.033","1.033","1.033","0.00%"
"05/22/2023","1.033","1.046","1.046","0.989","-1.24%"
"05/19/2023","1.046","1.019","1.074","1.006","2.65%"
"05/17/2023","1.019","0.990","1.019","0.938","3.03%"
"05/16/2023","0.989","0.988","0.990","0.962","-2.75%"
"05/15/2023","1.017","1.023","1.023","0.890","3.46%"
"05/12/2023","0.983","1.038","1.038","0.946","1.97%"
"05/11/2023","0.964","1.047","1.047","0.925","-10.41%"
"05/10/2023","1.076","1.133","1.140","1.037","-2.62%"
"05/09/2023","1.105","1.139","1.139","1.042","-3.16%"
"05/08/2023","1.141","1.129","1.141","1.086","2.06%"
"05/05/2023","1.118","1.085","1.118","1.062","5.87%"
"05/04/2023","1.056","1.122","1.129","1.036","-4.09%"
"05/03/2023","1.101","1.047","1.104","1.032","7.31%"
"05/02/2023","1.026","1.147","1.147","1.011","-6.04%"
"04/28/2023","1.092","1.158","1.158","1.065","-5.21%"
"04/27/2023","1.152","1.134","1.152","1.066","4.54%"
"04/26/2023","1.102","1.079","1.104","1.045","1.19%"
"04/25/2023","1.089","1.147","1.159","1.043","-7.24%"
"04/24/2023","1.174","1.076","1.174","1.076","1.29%"
"04/21/2023","1.159","1.105","1.163","1.040","5.94%"
"04/20/2023","1.094","1.166","1.166","1.082","-7.91%"
"04/19/2023","1.188","1.150","1.188","1.077","8.20%"
"04/18/2023","1.098","1.120","1.127","1.058","-5.59%"
"04/17/2023","1.163","1.080","1.163","1.080","-2.02%"
"04/14/2023","1.187","1.087","1.187","1.026","10.21%"
"04/13/2023","1.077","0.997","1.077","0.976","7.16%"
"04/12/2023","1.005","1.217","1.264","0.977","-17.76%"
"04/11/2023","1.222","1.206","1.229","1.173","7.95%"
"04/06/2023","1.132","1.176","1.188","1.110","-3.00%"
"04/05/2023","1.167","1.268","1.268","1.146","-4.58%"
"04/04/2023","1.223","1.226","1.304","1.218","-0.24%"
"04/03/2023","1.226","1.272","1.274","1.202","0.08%"
"03/31/2023","1.225","1.214","1.239","1.189","0.91%"
"03/30/2023","1.214","1.194","1.214","1.145","0.08%"
"03/29/2023","1.213","1.160","1.242","1.160","4.57%"
"03/28/2023","1.160","1.238","1.238","1.160","-0.68%"
"03/27/2023","1.168","1.205","1.212","1.116","1.83%"
"03/24/2023","1.147","1.141","1.150","1.041","-0.61%"
"03/23/2023","1.154","1.089","1.185","1.089","-4.71%"
"03/22/2023","1.211","1.161","1.211","1.070","7.64%"
"03/21/2023","1.125","0.973","1.125","0.960","14.80%"
"03/20/2023","0.980","0.966","1.090","0.849","1.45%"
"03/17/2023","0.966","1.058","1.102","0.891","-8.70%"
"03/16/2023","1.058","1.134","1.177","0.985","2.42%"
"03/15/2023","1.033","1.274","1.277","1.021","-16.76%"
"03/14/2023","1.241","1.125","1.241","1.077","7.73%"
"03/13/2023","1.152","1.333","1.339","1.073","-15.29%"
"03/10/2023","1.360","1.318","1.368","1.296","-3.75%"
"03/09/2023","1.413","1.456","1.461","1.413","-1.33%"
"03/08/2023","1.432","1.541","1.547","1.401","-5.04%"
"03/07/2023","1.508","1.515","1.546","1.503","-1.44%"
"03/06/2023","1.530","1.484","1.546","1.472","1.80%"
"03/03/2023","1.503","1.525","1.544","1.502","-4.08%"
"03/02/2023","1.567","1.527","1.567","1.471","4.61%"
"03/01/2023","1.498","1.491","1.499","1.425","3.31%"
"02/28/2023","1.450","1.430","1.505","1.429","1.40%"
"02/27/2023","1.430","1.434","1.444","1.385","1.56%"
"02/24/2023","1.408","1.434","1.452","1.358","1.15%"
"02/23/2023","1.392","1.479","1.482","1.392","-3.06%"
"02/22/2023","1.436","1.451","1.480","1.431","-0.42%"
"02/21/2023","1.442","1.439","1.447","1.389","3.67%"
"02/20/2023","1.391","1.407","1.426","1.379","-2.52%"
"02/17/2023","1.427","1.390","1.469","1.390","2.74%"
"02/16/2023","1.389","1.389","1.389","1.386","0.07%"
"02/15/2023","1.388","1.388","1.388","1.375","0.00%"
"02/14/2023","1.388","1.388","1.388","1.326","1.46%"
"02/13/2023","1.368","1.388","1.388","1.353","-1.44%"
"02/10/2023","1.388","1.359","1.388","1.342","4.60%"
"02/09/2023","1.327","1.346","1.348","1.283","-4.19%"
"02/08/2023","1.385","1.370","1.406","1.358","2.06%"
"02/07/2023","1.357","1.311","1.362","1.309","3.51%"
"02/06/2023","1.311","1.259","1.311","1.234","5.64%"
"02/03/2023","1.241","1.118","1.258","1.118","12.92%"
"02/02/2023","1.099","1.201","1.222","1.099","-12.98%"
"02/01/2023","1.263","1.290","1.290","1.237","0.00%"
"01/31/2023","1.263","1.286","1.286","1.238","-1.48%"
"01/30/2023","1.282","1.282","1.298","1.219","3.22%"
"01/27/2023","1.242","1.300","1.300","1.218","2.22%"
"01/26/2023","1.215","1.258","1.258","1.180","1.93%"
"01/25/2023","1.192","1.207","1.207","1.134","-1.24%"
"01/24/2023","1.207","1.296","1.296","1.205","-1.95%"
"01/23/2023","1.231","1.250","1.255","1.178","2.33%"
"01/20/2023","1.203","1.089","1.203","1.089","11.49%"
"01/19/2023","1.079","1.082","1.089","1.046","1.41%"
"01/18/2023","1.064","1.072","1.116","1.023","-2.30%"
"01/17/2023","1.089","1.183","1.183","1.053","-3.29%"
"01/16/2023","1.126","1.132","1.168","1.105","0.09%"
"01/13/2023","1.125","1.156","1.182","1.087","-2.85%"
"01/12/2023","1.158","1.244","1.249","1.136","-10.44%"
"01/11/2023","1.293","1.379","1.393","1.253","-8.10%"
"01/10/2023","1.407","1.344","1.424","1.344","7.57%"
"01/09/2023","1.308","1.324","1.350","1.308","0.77%"
"01/06/2023","1.298","1.460","1.462","1.298","-9.23%"
"01/05/2023","1.430","1.382","1.449","1.380","4.76%"
"01/04/2023","1.365","1.453","1.453","1.345","-6.57%"
"01/03/2023","1.461","1.595","1.595","1.428","-9.98%"
"12/30/2022","1.623","1.515","1.623","1.515","4.64%"
"12/29/2022","1.551","1.555","1.586","1.533","-2.51%"
"12/28/2022","1.591","1.574","1.599","1.508","-0.25%"
"12/27/2022","1.595","1.541","1.595","1.541","6.12%"
"12/23/2022","1.503","1.489","1.527","1.470","0.94%"
"12/22/2022","1.489","1.470","1.541","1.435","-2.23%"
"12/21/2022","1.523","1.423","1.523","1.421","4.39%"
"12/20/2022","1.459","1.345","1.459","1.310","13.45%"
"12/19/2022","1.286","1.260","1.286","1.260","0.00%"
"12/16/2022","1.286","1.243","1.286","1.238","6.02%"
"12/15/2022","1.213","1.178","1.232","1.111","5.30%"
"12/14/2022","1.152","1.170","1.207","1.147","-1.54%"
"12/13/2022","1.170","1.270","1.270","1.143","-2.01%"
"12/12/2022","1.194","1.202","1.202","1.143","0.93%"
"12/09/2022","1.183","1.095","1.183","1.043","11.92%"
"12/08/2022","1.057","1.063","1.079","1.030","2.72%"
"12/07/2022","1.029","0.974","1.077","0.974","2.80%"
"12/06/2022","1.001","1.105","1.105","0.996","-7.83%"
"12/05/2022","1.086","1.056","1.086","1.025","3.82%"
"12/02/2022","1.046","1.055","1.073","0.990","-0.57%"
"12/01/2022","1.052","1.094","1.094","1.026","-5.90%"
"11/30/2022","1.118","1.074","1.138","1.074","5.47%"
"11/29/2022","1.060","1.015","1.066","1.002","1.05%"
"11/28/2022","1.049","1.027","1.085","1.021","-2.24%"
"11/25/2022","1.073","0.954","1.075","0.954","13.07%"
"11/24/2022","0.949","0.963","0.975","0.928","-4.33%"
"11/23/2022","0.992","1.029","1.052","0.992","-2.36%"
"11/22/2022","1.016","1.045","1.045","1.000","2.01%"
"11/21/2022","0.996","1.036","1.062","0.984","-4.87%"
"11/18/2022","1.047","1.057","1.113","1.018","-2.42%"
"11/17/2022","1.073","1.028","1.073","0.989","3.67%"
"11/16/2022","1.035","1.126","1.126","1.012","-4.26%"
"11/15/2022","1.081","1.122","1.135","1.069","-4.17%"
"11/14/2022","1.128","1.098","1.130","1.053","1.08%"
"11/11/2022","1.116","1.009","1.121","1.004","14.23%"
"11/10/2022","0.977","1.091","1.127","0.958","-10.69%"
"11/09/2022","1.094","1.139","1.158","1.077","-3.95%"
"11/08/2022","1.139","1.222","1.242","1.127","-5.79%"
"11/07/2022","1.209","1.226","1.250","1.156","-1.87%"
"11/04/2022","1.232","1.199","1.232","1.141","0.41%"
"11/03/2022","1.227","1.276","1.276","1.133","6.42%"
"11/02/2022","1.153","1.163","1.187","1.106","-0.26%"
"11/01/2022","1.156","1.113","1.165","1.072","-2.28%"
"10/31/2022","1.183","1.147","1.183","1.069","4.97%"
"10/28/2022","1.127","1.046","1.183","1.039","4.06%"
"10/27/2022","1.083","1.194","1.237","1.069","-10.57%"
"10/26/2022","1.211","1.216","1.255","1.164","-1.54%"
"10/25/2022","1.230","1.257","1.294","1.185","-8.89%"
"10/24/2022","1.350","1.291","1.355","1.233","-1.39%"
"10/21/2022","1.369","1.398","1.419","1.319","1.26%"
"10/20/2022","1.352","1.338","1.353","1.255","2.35%"
"10/19/2022","1.321","1.282","1.326","1.272","5.09%"
"10/18/2022","1.257","1.285","1.348","1.242","-5.56%"
"10/17/2022","1.331","1.314","1.331","1.269","-4.11%"
"10/14/2022","1.388","1.279","1.388","1.239","-0.64%"
"10/13/2022","1.397","1.447","1.494","1.340","-6.12%"
"10/12/2022","1.488","1.491","1.523","1.470","0.07%"
"10/11/2022","1.487","1.475","1.542","1.444","-1.06%"
"10/10/2022","1.503","1.376","1.535","1.340","8.44%"
"10/07/2022","1.386","1.287","1.394","1.287","12.14%"
"10/06/2022","1.236","1.161","1.242","1.130","9.09%"
"10/05/2022","1.133","1.005","1.175","0.989","14.91%"
"10/04/2022","0.986","1.078","1.088","0.913","-4.46%"
"10/03/2022","1.032","1.241","1.241","1.032","-16.57%"
"09/30/2022","1.237","1.285","1.285","1.183","-5.57%"
"09/29/2022","1.310","1.422","1.422","1.295","-2.89%"
"09/28/2022","1.349","1.569","1.594","1.349","-12.35%"
"09/27/2022","1.539","1.456","1.539","1.349","10.01%"
"09/26/2022","1.399","1.439","1.461","1.377","2.79%"
"09/23/2022","1.361","1.375","1.459","1.283","0.29%"
"09/22/2022","1.357","1.299","1.360","1.208","4.46%"
"09/21/2022","1.299","1.260","1.303","1.242","-0.08%"
"09/20/2022","1.300","1.130","1.300","1.124","16.49%"
"09/19/2022","1.116","1.086","1.148","1.057","-1.15%"
"09/16/2022","1.129","1.093","1.129","1.064","4.34%"
"09/15/2022","1.082","1.090","1.134","1.074","1.50%"
"09/14/2022","1.066","1.073","1.154","1.023","-2.11%"
"09/13/2022","1.089","0.993","1.102","0.961","11.01%"
"09/12/2022","0.981","1.048","1.064","0.967","-4.66%"
"09/09/2022","1.029","1.001","1.052","0.973","6.96%"
"09/08/2022","0.962","0.883","1.053","0.879","4.11%"
"09/07/2022","0.924","0.993","0.993","0.891","-4.74%"
"09/06/2022","0.970","0.948","0.998","0.874","5.21%"
"09/05/2022","0.922","0.873","0.923","0.811","5.49%"
"09/02/2022","0.874","0.877","0.933","0.837","0.11%"
"09/01/2022","0.873","0.897","0.909","0.867","2.11%"
"08/31/2022","0.855","0.822","0.899","0.731","6.61%"
"08/30/2022","0.802","0.836","0.868","0.758","-7.60%"
"08/29/2022","0.868","0.949","0.984","0.868","2.72%"
"08/26/2022","0.845","0.819","0.854","0.785","6.16%"
"08/25/2022","0.796","0.842","0.851","0.776","-6.46%"
"08/24/2022","0.851","0.777","0.854","0.777","6.64%"
"08/23/2022","0.798","0.756","0.809","0.718","9.62%"
"08/22/2022","0.728","0.689","0.745","0.606","5.66%"
"08/19/2022","0.689","0.618","0.689","0.579","24.59%"
"08/18/2022","0.553","0.566","0.566","0.491","8.86%"
"08/17/2022","0.508","0.493","0.565","0.448","3.46%"
"08/16/2022","0.491","0.392","0.491","0.389","14.99%"
"08/15/2022","0.427","0.496","0.501","0.382","-15.11%"
"08/12/2022","0.503","0.495","0.509","0.466","0.60%"
"08/11/2022","0.500","0.480","0.500","0.414","13.12%"
"08/10/2022","0.442","0.525","0.525","0.411","-11.95%"
"08/09/2022","0.502","0.523","0.526","0.477","5.68%"
"08/08/2022","0.475","0.542","0.542","0.463","-12.36%"
"08/05/2022","0.542","0.419","0.542","0.415","28.74%"
"08/04/2022","0.421","0.500","0.503","0.405","-12.11%"
"08/03/2022","0.479","0.460","0.510","0.440","8.37%"
"08/02/2022","0.442","0.369","0.460","0.343","-3.70%"
"07/29/2022","0.459","0.440","0.510","0.430","7.75%"
"07/28/2022","0.426","0.621","0.621","0.426","-21.69%"
"07/27/2022","0.544","0.592","0.610","0.536","-6.53%"
"07/26/2022","0.582","0.638","0.650","0.547","-13.00%"
"07/25/2022","0.669","0.710","0.717","0.643","-4.56%"
"07/22/2022","0.701","0.840","0.840","0.645","-14.51%"
"07/21/2022","0.820","0.900","0.922","0.820","-1.91%"
"07/20/2022","0.836","0.855","0.873","0.778","-6.70%"
"07/19/2022","0.896","0.779","0.896","0.766","5.41%"
"07/18/2022","0.850","0.791","0.850","0.762","15.80%"
"07/15/2022","0.734","0.696","0.772","0.653","-3.80%"
"07/14/2022","0.763","0.727","0.781","0.678","5.24%"
"07/13/2022","0.725","0.816","0.826","0.674","-8.46%"
"07/12/2022","0.792","0.906","0.908","0.766","-12.39%"
"07/11/2022","0.904","0.936","0.939","0.870","-1.74%"
"07/08/2022","0.920","0.857","0.925","0.857","7.35%"
"07/07/2022","0.857","0.798","0.870","0.798","7.39%"
"07/06/2022","0.798","0.840","0.854","0.773","-3.97%"
"07/05/2022","0.831","0.919","0.926","0.823","-10.06%"
"07/04/2022","0.924","0.889","0.945","0.889","3.94%"
"07/01/2022","0.889","1.051","1.085","0.873","-13.35%"
"06/30/2022","1.026","1.240","1.255","1.026","-17.46%"
"06/29/2022","1.243","1.324","1.395","1.243","-11.15%"
"06/28/2022","1.399","1.356","1.454","1.350","3.32%"
"06/27/2022","1.354","1.309","1.388","1.294","3.75%"
"06/24/2022","1.305","1.251","1.305","1.192","2.59%"
"06/23/2022","1.272","1.395","1.397","1.172","-7.42%"
"06/22/2022","1.374","1.419","1.419","1.357","-5.63%"
"06/21/2022","1.456","1.464","1.484","1.439","-0.95%"
"06/20/2022","1.470","1.415","1.470","1.344","5.30%"
"06/17/2022","1.396","1.461","1.506","1.356","-5.74%"
"06/16/2022","1.481","1.322","1.604","1.310","9.79%"
"06/15/2022","1.349","1.534","1.534","1.297","-5.07%"
"06/14/2022","1.421","1.136","1.421","1.128","9.56%"
"06/13/2022","1.297","1.136","1.304","1.128","13.08%"
"06/10/2022","1.147","1.082","1.153","1.050","4.65%"
"06/09/2022","1.096","1.069","1.104","1.022","3.69%"
"06/08/2022","1.057","1.043","1.085","1.038","3.83%"
"06/07/2022","1.018","1.072","1.072","1.015","-2.40%"
"06/03/2022","1.043","0.990","1.051","0.988","4.40%"
"06/02/2022","0.999","0.941","0.999","0.933","6.73%"
"06/01/2022","0.936","0.899","0.936","0.887","3.20%"
"05/31/2022","0.907","0.846","0.907","0.805","10.07%"
"05/30/2022","0.824","0.797","0.827","0.779","9.57%"
"05/27/2022","0.752","0.792","0.795","0.723","4.01%"
"05/25/2022","0.723","0.745","0.748","0.688","3.14%"
"05/24/2022","0.701","0.728","0.746","0.698","-1.68%"
"05/23/2022","0.713","0.724","0.724","0.673","-0.83%"
"05/20/2022","0.719","0.730","0.756","0.690","2.57%"
"05/19/2022","0.701","0.780","0.780","0.671","-2.09%"
"05/18/2022","0.716","0.811","0.821","0.713","-11.28%"
"05/17/2022","0.807","0.785","0.813","0.764","6.18%"
"05/16/2022","0.760","0.747","0.798","0.728","-1.94%"
"05/13/2022","0.775","0.748","0.775","0.685","5.01%"
"05/12/2022","0.738","0.770","0.780","0.692","-18.00%"
"05/11/2022","0.900","0.951","0.973","0.864","-3.02%"
"05/10/2022","0.928","1.003","1.016","0.912","-6.55%"
"05/09/2022","0.993","0.966","1.038","0.966","-2.46%"
"05/06/2022","1.018","0.915","1.018","0.885","11.26%"
"05/05/2022","0.915","0.874","0.915","0.790","6.40%"
"05/04/2022","0.860","0.914","0.914","0.846","1.30%"
"05/03/2022","0.849","0.915","0.915","0.824","-4.82%"
"05/02/2022","0.892","0.835","0.910","0.835","6.83%"
"04/29/2022","0.835","0.853","0.884","0.823","-2.34%"
"04/28/2022","0.855","0.795","0.856","0.747","8.37%"
"04/27/2022","0.789","0.777","0.817","0.771","0.00%"
"04/26/2022","0.789","0.856","0.856","0.775","-5.28%"
"04/25/2022","0.833","0.904","0.904","0.833","-9.95%"
"04/22/2022","0.925","0.922","0.936","0.894","1.87%"
"04/21/2022","0.908","0.889","0.915","0.859","4.37%"
"04/20/2022","0.870","0.937","0.951","0.848","-8.71%"
"04/19/2022","0.953","0.887","0.963","0.867","11.85%"
"04/14/2022","0.852","0.824","0.859","0.763","5.45%"
"04/13/2022","0.808","0.913","0.937","0.779","-6.05%"
"04/12/2022","0.860","0.823","0.885","0.818","6.83%"
"04/11/2022","0.805","0.751","0.805","0.710","8.05%"
"04/08/2022","0.745","0.681","0.745","0.671","5.52%"
"04/07/2022","0.706","0.653","0.706","0.636","4.44%"
"04/06/2022","0.676","0.622","0.676","0.622","8.68%"
"04/05/2022","0.622","0.515","0.622","0.515","15.61%"
"04/04/2022","0.538","0.611","0.614","0.509","-12.52%"
"04/01/2022","0.615","0.634","0.651","0.599","3.71%"
"03/31/2022","0.593","0.705","0.705","0.580","-14.55%"
"03/30/2022","0.694","0.649","0.749","0.649","4.05%"
"03/29/2022","0.667","0.644","0.760","0.639","10.61%"
"03/28/2022","0.603","0.598","0.603","0.570","6.91%"
"03/25/2022","0.564","0.510","0.564","0.484","9.30%"
"03/24/2022","0.516","0.474","0.535","0.447","6.39%"
"03/23/2022","0.485","0.505","0.505","0.451","-0.61%"
"03/22/2022","0.488","0.475","0.521","0.473","10.41%"
"03/21/2022","0.442","0.414","0.447","0.388","12.76%"
"03/18/2022","0.392","0.401","0.403","0.362","-3.92%"
"03/17/2022","0.408","0.450","0.450","0.384","-6.64%"
"03/16/2022","0.437","0.438","0.458","0.410","14.10%"
"03/15/2022","0.383","0.375","0.409","0.368","-11.34%"
"03/14/2022","0.432","0.353","0.432","0.353","18.03%"
"03/11/2022","0.366","0.338","0.392","0.337","1.95%"
"03/10/2022","0.359","0.282","0.361","0.246","31.02%"
"03/09/2022","0.274","0.226","0.302","0.223","18.61%"
"03/08/2022","0.231","0.159","0.263","0.159","31.25%"
"03/07/2022","0.176","0.180","0.188","0.149","-3.30%"
"03/04/2022","0.182","0.183","0.205","0.165","-4.21%"
"03/03/2022","0.190","0.143","0.210","0.143","12.43%"
"03/02/2022","0.169","0.082","0.174","0.070","111.25%"
"03/01/2022","0.080","0.245","0.245","0.080","-69.58%"
"02/28/2022","0.263","0.318","0.318","0.258","-17.55%"
"02/25/2022","0.319","0.268","0.322","0.243","22.69%"
"02/24/2022","0.260","0.226","0.260","0.220","-8.13%"
"02/23/2022","0.283","0.264","0.297","0.255","5.99%"
"02/22/2022","0.267","0.202","0.270","0.193","8.10%"
"02/21/2022","0.247","0.258","0.272","0.220","-11.15%"
"02/18/2022","0.278","0.277","0.278","0.237","2.58%"
"02/17/2022","0.271","0.278","0.294","0.252","-13.42%"
"02/16/2022","0.313","0.347","0.347","0.265","-10.06%"
"02/15/2022","0.348","0.306","0.351","0.294","14.47%"
"02/14/2022","0.304","0.299","0.304","0.217","-9.52%"
"02/11/2022","0.336","0.293","0.336","0.248","19.15%"
"02/10/2022","0.282","0.254","0.282","0.241","13.25%"
"02/09/2022","0.249","0.308","0.308","0.245","-25.00%"
"02/08/2022","0.332","0.305","0.334","0.280","22.96%"
"02/07/2022","0.270","0.220","0.290","0.219","2.66%"
"02/04/2022","0.263","0.201","0.264","0.175","51.15%"
"02/03/2022","0.174","0.085","0.215","0.073","112.20%"
"02/02/2022","0.082","0.069","0.098","0.059","10.81%"
"02/01/2022","0.074","0.039","0.079","0.037","15.62%"
"01/31/2022","0.064","0.014","0.069","0.013","433.33%"
"01/28/2022","0.012","-0.003","0.021","-0.004","-180.00%"
"01/27/2022","-0.015","0.005","0.011","-0.017","-16.67%"
"01/26/2022","-0.018","-0.022","-0.014","-0.030","-45.45%"
"01/25/2022","-0.033","-0.040","-0.020","-0.048","-23.26%"
"01/24/2022","-0.043","-0.027","-0.024","-0.052","186.67%"
"01/21/2022","-0.015","-0.023","-0.015","-0.040","7.14%"
"01/20/2022","-0.014","0.025","0.025","-0.015","-200.00%"
"01/19/2022","0.014","0.030","0.038","0.008","180.00%"
"01/18/2022","0.005","0.011","0.028","0.002","-350.00%"
"01/17/2022","-0.002","-0.003","0.003","-0.015","-50.00%"
"01/14/2022","-0.004","-0.043","-0.004","-0.066","-92.16%"
"01/13/2022","-0.051","-0.016","-0.012","-0.054","75.86%"
"01/12/2022","-0.029","0.036","0.043","-0.029","-174.36%"
"01/11/2022","0.039","0.034","0.045","0.014","21.87%"
"01/10/2022","0.032","0.005","0.044","0.005","540.00%"
