"Date","Price","Open","High","Low","Change %"
"01/14/2022","-0.297","-0.321","-0.295","-0.329","-7.76%"
"01/13/2022","-0.322","-0.302","-0.291","-0.324","3.87%"
"01/12/2022","-0.310","-0.256","-0.256","-0.315","19.69%"
"01/11/2022","-0.259","-0.266","-0.259","-0.270","-7.50%"
"01/10/2022","-0.280","-0.287","-0.263","-0.287","-2.10%"
"01/07/2022","-0.286","-0.323","-0.286","-0.323","-11.18%"
"01/06/2022","-0.322","-0.343","-0.322","-0.346","-8.26%"
"01/05/2022","-0.351","-0.373","-0.351","-0.373","-7.63%"
"01/04/2022","-0.380","-0.365","-0.365","-0.396","-0.52%"
"01/03/2022","-0.382","-0.386","-0.382","-0.405","-3.54%"
