Date,LONN.SE,SIKA.SE
2023-09-29,239.9438827561732,216.6187878724755
2023-10-02,210.87352686067732,207.80869128022687
2023-10-03,271.0985878300117,202.13953317766766
2023-10-04,265.8068999046857,196.74498996429412
2023-10-05,269.20854398440054,191.5928284387471
2023-10-06,306.2150563666644,184.2902483423739
2023-10-09,302.8789251746977,179.84759525138955
2023-10-10,266.09162015782687,181.73350829554656
2023-10-11,245.29244727905748,190.60509800945505
2023-10-12,176.58325560519924,182.1524148675722
2023-10-13,229.80958084528407,188.9795099967852
2023-10-16,187.932533202796,196.75227221570748
2023-10-17,195.46701104411548,192.10259340921056
2023-10-18,154.97601495442694,191.33545083735154
2023-10-19,183.554930602367,184.25288536264034
2023-10-20,135.83277320771649,187.04428509248402
2023-10-23,143.78397256961517,193.24572303919558
2023-10-24,127.58438947990267,181.80989634968853
2023-10-25,96.94546030631585,179.19200980808895
2023-10-26,87.246395789231,182.88815031295817
2023-10-27,68.15010779165635,181.7251611897599
2023-10-30,80.48782800460306,185.62139774873458
2023-10-31,55.3003640697368,185.06175309587127
2023-11-01,37.975072034847535,182.61402172604278
2023-11-02,32.640348566027996,181.24062982282933
2023-11-03,29.482043390757884,178.03002685878891
2023-11-06,28.438171073959264,177.20970508859986
2023-11-07,49.39441427845535,176.8797777839995
2023-11-08,56.80766826179862,173.73022624728014
2023-11-09,72.95018125370983,174.20396674676462
2023-11-10,85.52261511217347,175.37197543709743
2023-11-13,72.11000923417977,168.4681402384785
2023-11-14,65.62414023356312,170.77778923204022
2023-11-15,62.13973736515952,167.50680396423846
2023-11-16,41.34565227562437,166.99079590178567
2023-11-17,28.90996430363197,161.6582180177033
2023-11-20,29.20171862210184,160.84716074935628
2023-11-21,26.869332547443474,162.23617063425365
2023-11-22,28.06718638738807,161.21113878409622
2023-11-23,22.975936118293802,159.35879943002558
2023-11-24,28.31412692761296,159.2841862115432
2023-11-27,29.54924520202094,159.47827407459158
2023-11-28,36.84399764245453,158.66447024359837
2023-11-29,39.47085163688447,159.43618811826167
