Date,LONN.SE_0,SIKA.SE_0
2023-10-30,312.9966480493009,213.18644194497614
2023-10-31,326.92678815518417,202.91030395805768
2023-11-01,330.94834385272895,200.09641154087188
2023-11-02,327.7292172228777,187.04245371533034
2023-11-03,324.5351512856101,182.09159050798308
2023-11-06,330.33973144342883,180.99835032720432
2023-11-07,351.52038021207863,192.3360668070749
2023-11-08,334.7722940248898,193.1743750767038
2023-11-09,349.2761649268453,194.7835486782332
2023-11-10,330.44926555509903,198.13825796395884
2023-11-13,341.37362208741604,202.86852001869295
2023-11-14,356.18019274407135,210.09579125071477
2023-11-15,363.72072484326753,217.16065870818582
2023-11-16,352.86653795484455,218.49345442421819
2023-11-17,353.66480678568934,225.351995752463
2023-11-20,357.81738490835835,221.43282689715593
2023-11-21,354.15917696397787,225.1295187967871
2023-11-22,360.0008843407338,231.24788050504853
2023-11-23,353.7216569266071,227.3150727143419
2023-11-24,353.45408855830044,223.0830206459324
2023-11-27,356.6686576369047,219.6617227358231
2023-11-28,355.7592653720004,217.80711537467775
2023-11-29,352.99764299930507,210.82719032511437
2023-11-30,330.9598101507655,210.06635837482295
2023-12-01,315.88917454810894,205.21699297703248
2023-12-04,309.7544849579615,203.49998251007847
2023-12-05,326.5324216049493,205.1443482155007
2023-12-06,339.26850869935726,213.87982146212897
2023-12-07,335.6694802822708,211.85817234843717
2023-12-08,336.1502777108748,208.4051560381913
2023-12-11,336.7136498891642,209.78356053127447
2023-12-12,345.85434783044616,211.7641565370176
2023-12-13,333.6648608126757,208.32535823731487
2023-12-14,328.515883236171,213.6744179444985
2023-12-15,312.27014221686966,212.04947143280492
2023-12-18,322.678629734241,211.5051581538886
2023-12-19,337.8225261400148,215.79182166902405
2023-12-20,335.33088839252264,215.08869811458388
2023-12-21,339.7991777572845,209.62640231672054
2023-12-22,351.1286808885288,214.74343598017674
2023-12-27,358.0793237925175,215.91347639542826
2023-12-28,358.58363314825107,218.04189869231607
2024-01-03,342.8934732289699,211.5887119118018
2024-01-04,349.41431200047987,214.2978431701336
2024-01-05,342.093813576605,211.3942694341428
2024-01-08,338.93194539465986,206.1382533617417
2024-01-09,331.54283649849833,202.43879425065685
2024-01-10,318.92401710600495,204.0592321766395
2024-01-11,315.4477429508472,198.2969561272084
2024-01-12,318.2667260663434,199.71923162365667
2024-01-15,305.85035551623264,191.21047665973566
2024-01-16,304.5086744039484,192.87664357903947
2024-01-17,313.5104825602662,196.2587444481942
2024-01-18,314.37051883438494,195.80983957708898
2024-01-19,325.1267454457846,200.92464522780364
2024-01-22,326.8643281865713,199.97100768593916
2024-01-23,322.55635394969624,197.274284888197
2024-01-24,319.13284235767895,198.99417566244696
2024-01-25,320.9396790271729,199.27143074004354
2024-01-26,317.01476027762584,201.21769354412567
2024-01-29,321.43692594082876,202.79819656447148
2024-01-30,323.775312227564,199.29714260427215
2024-01-31,318.3486401835057,199.37189719767522
2024-02-01,325.05195338883357,198.44776291036015
2024-02-02,324.95487258421156,196.52884478049987
2024-02-05,324.3162002528812,198.87895970072918
2024-02-06,328.22044449582756,199.56199470264687
2024-02-07,320.76539651543834,199.17417434463025
2024-02-08,324.805116151084,201.01634359778234
2024-02-09,329.6931788128769,205.95316828113857
2024-02-12,338.76632230675267,205.6446369011875
2024-02-13,340.4088359121084,205.51503676222606
2024-02-14,339.3053536590915,208.0282896234197
2024-02-15,342.3005203407668,205.1752830639113
2024-02-16,341.4889470339556,205.50211668327583
2024-02-19,342.07644493635866,203.34121556066947
2024-02-20,338.0554652954977,204.81410016915302
2024-02-21,349.73386142857885,205.9413382897727
2024-02-22,348.6142085546056,206.73155234379138
2024-02-23,350.9211038341602,207.22945027121773
2024-02-26,355.61741424947974,209.12569513200177
2024-02-27,351.8469155132259,210.7831086507051
2024-02-28,355.29520466319514,212.31901261075126
2024-02-29,358.8006823317232,214.4136219014607
2024-03-01,358.7798464442953,217.96523697656926
2024-03-04,352.27241331683734,215.79290959293164
2024-03-05,355.0409509212742,219.46167208107735
2024-03-06,345.23408617703495,216.8743430725832
2024-03-07,344.7414809082642,217.38884626655195
2024-03-08,343.8797101524711,217.7262769274928
2024-03-11,346.41040195587874,218.06962039320888
2024-03-12,344.84163492639703,216.14579924109555
2024-03-13,349.3025587687274,217.45318333416216
2024-03-14,350.5370432462523,214.217929681683
2024-03-15,347.32097339541815,214.97674221477536
2024-03-18,350.1360190106794,217.3308809424533
2024-03-19,354.55397327378745,218.93476090296284
2024-03-20,356.60123643395343,218.80680800285788
2024-03-21,350.3865349552209,216.04599130587943
2024-03-22,351.9773140883273,219.5780614430518
2024-03-25,351.7294431521236,219.44766514527458
2024-03-26,354.4376882424971,220.13338422237337
2024-03-27,353.8675675598545,217.47621904423897
2024-03-28,347.21937175114044,216.87900569326405
2024-04-02,352.4279767209039,221.6910326411426
2024-04-03,348.09474340984576,219.4610865895988
2024-04-04,347.434977752409,217.67721970557267
2024-04-05,346.40288852821107,215.7049459702756
2024-04-08,342.3214643854615,214.19074508262798
2024-04-09,341.7895834673382,214.50198314047418
2024-04-10,346.1783064418998,216.6030536286726
2024-04-11,346.8356168076065,217.51466611283956
2024-04-12,347.23618521133847,217.0578672846135
2024-04-15,344.229909344022,216.4778572895828
2024-04-16,341.9411733046802,214.94431362268813
2024-04-17,342.2108270369707,216.0338378070353
2024-04-18,347.3471697875347,218.17403064499274
2024-04-19,347.74342930013074,218.52511357675246
2024-04-22,348.9046007475154,220.3235631775133
2024-04-23,351.00681545890274,220.13819932715282
2024-04-24,349.5938163071293,219.63585925520857
2024-04-25,342.271016058611,217.76959185280563
2024-04-26,342.47868188808246,218.35321795397488
2024-04-29,344.1033684774822,218.08484111369197
2024-04-30,343.26542001152325,217.20554334044488
2024-05-02,345.71844845834454,218.37437569857173
2024-05-03,346.5639367372205,219.31452701711495
