Date,LONN.SE_0,SIKA.SE_0
2023-08-31,471.09088264302034,244.72128618812138
2023-09-01,476.5848891869191,234.1662786917351
2023-09-04,486.8354921453588,244.45870636487294
2023-09-05,472.8119002538309,245.8920340433642
2023-09-06,459.8766344824496,253.90870808968586
2023-09-07,480.88192823735284,257.7225400869274
2023-09-08,476.09216489010515,272.45618690704896
2023-09-11,487.64797123142904,268.5738909427422
2023-09-12,472.65336526780135,255.95566630136804
2023-09-13,463.8765078091682,258.92576602308924
2023-09-14,436.31196982409904,253.99139600640228
2023-09-15,485.5324849663981,269.6174342046762
2023-09-18,483.3334213778606,271.7681613500404
2023-09-19,500.0586729452264,277.16132631133166
2023-09-20,506.5035833139822,272.45922349372563
2023-09-21,500.2760339051706,264.4089846448618
2023-09-22,505.6981178825014,260.21308434863766
2023-09-25,528.640933543756,266.2459631100534
2023-09-26,525.3385864067458,260.4778052698563
2023-09-27,551.7030261788781,274.72726970598904
2023-09-28,592.8893186324045,290.3149382939869
2023-09-29,590.1222921827681,291.8165265420069
2023-10-02,587.4004859225336,297.3968568057336
2023-10-03,570.731347761557,293.1065379515703
2023-10-04,547.8633754815035,287.0828998369354
2023-10-05,556.7158138961837,298.9512382407545
2023-10-06,564.4607911150683,304.3542401776007
2023-10-09,577.8253958238954,300.18824139328774
2023-10-10,560.3732356721273,293.73666582721586
2023-10-11,572.5721546560293,288.8437978012709
2023-10-12,565.5741849718767,284.8369224376945
2023-10-13,565.0987391578773,295.302559025757
2023-10-16,598.3332319269704,303.32226332613754
2023-10-17,588.972365665703,310.86690718419334
2023-10-18,607.6560415637755,310.8838858670233
2023-10-19,618.7749647291172,339.0684004398132
2023-10-20,622.7277352865226,332.4058119364742
2023-10-23,637.5296426187256,326.6409831697261
2023-10-24,611.6388622055534,322.36270981726625
2023-10-25,628.0555547023044,315.6859155707187
2023-10-26,664.5483438505207,319.939048713669
2023-10-27,650.01424445714,310.704825476134
2023-10-30,650.6539266463833,325.1546675918295
2023-10-31,641.8778896301405,322.20975286347317
2023-11-01,654.8775424853196,318.8525250437646
2023-11-02,634.8533387716504,311.89547034368667
2023-11-03,621.2442842431813,305.01017943097406
2023-11-06,644.8952999140312,297.9177740579514
2023-11-07,678.5002007661071,319.1166685528978
2023-11-08,633.6009467419078,311.6113271448097
2023-11-09,578.7905755095137,302.4951850655137
2023-11-10,603.9595375600901,306.6077618752599
2023-11-13,604.594160006922,309.22162665512377
2023-11-14,585.9015638454241,306.5819461252812
2023-11-15,604.084051027045,316.6708865791156
2023-11-16,618.7671432231309,319.4810982909172
2023-11-17,587.3433788048312,304.2483501198997
2023-11-20,611.2611540799478,302.7203436881549
2023-11-21,653.493884702345,310.580343803144
2023-11-22,629.6383395131162,319.03121007340866
2023-11-23,631.1589349343642,327.31702513368504
2023-11-24,599.6942752313644,313.72757327947244
2023-11-27,612.0947641582355,317.3524445959464
2023-11-28,593.868641381024,316.7395885055125
2023-11-29,591.8327410343271,311.39253495616157
2023-11-30,599.9193013952042,302.9859171592965
2023-12-01,632.4800951228226,309.0232892724424
2023-12-04,624.906466333403,301.51719820536755
2023-12-05,619.4514787619472,306.3008752232425
2023-12-06,599.8166007302074,301.4655556070311
2023-12-07,574.9393405889107,305.5968787094084
2023-12-08,567.6155035020041,311.62651031965896
2023-12-11,567.6432781131267,292.5340326328459
2023-12-12,560.2593493736282,305.33199351978544
2023-12-13,559.4795066053995,296.15570031611543
2023-12-14,558.5279211200847,297.0112649912712
2023-12-15,548.4812359236269,287.24153174678776
2023-12-18,528.7620379571117,280.13785070266715
2023-12-19,521.4297832335241,285.20157937892964
2023-12-20,543.0151795776407,289.9803378256024
2023-12-21,537.328885248244,290.10631332842706
2023-12-22,539.0914550612272,292.73923478675135
2023-12-27,522.1417429335996,292.05069801200466
2023-12-28,515.6331147831007,300.36927823327636
2024-01-03,520.4060700269946,297.16478269432247
2024-01-04,493.5467856650245,292.87911117164646
2024-01-05,520.8973321575677,301.9925485276957
2024-01-08,497.6649488500727,291.95699817105117
2024-01-09,476.924255098052,278.2727054932018
2024-01-10,488.3202601910471,278.90650379460027
2024-01-11,468.72731867471316,278.5248430374118
2024-01-12,456.93457973523505,268.07965246796266
2024-01-15,497.54209786760697,275.5921931046945
2024-01-16,501.48410195635597,272.53026745669973
2024-01-17,464.4235652142968,267.6342483326793
2024-01-18,470.941883224436,266.62040664771956
2024-01-19,461.71093059639486,262.45503965939236
2024-01-22,480.9231430051804,259.190204820396
2024-01-23,462.5234929218785,260.4376573370044
2024-01-24,467.04000248429156,255.95160926891754
2024-01-25,452.736697256043,259.19712490213664
2024-01-26,475.0098981620221,258.3486658646842
2024-01-29,473.73713811990666,257.7010189793325
2024-01-30,471.5400579450413,256.2449261284934
2024-01-31,486.8531211993251,251.45041323806427
2024-02-01,475.72526241178343,260.885510754672
2024-02-02,502.6619888120922,262.92659339643683
2024-02-05,514.7084475607813,273.140266217654
2024-02-06,516.6777272744843,271.99508511933846
2024-02-07,497.783634199354,265.7512604888824
2024-02-08,489.1830376718996,270.5526030913432
2024-02-09,506.7225957257892,270.18467377851675
2024-02-12,517.8354352721109,261.0283492521698
2024-02-13,514.7966674818027,264.984404313974
2024-02-14,491.99811862735817,257.8345841028038
2024-02-15,482.2874954488252,251.13578268544973
2024-02-16,503.51094861596744,247.2146865396841
2024-02-19,516.0773580089121,244.61040521701207
2024-02-20,517.9757136534462,237.67502824011683
2024-02-21,529.1377541256263,244.6934124478378
2024-02-22,501.2097979112047,247.74709514535792
2024-02-23,489.8944678246511,256.3323311881631
2024-02-26,500.6072265205469,256.5096820074011
2024-02-27,498.73519109951985,261.2655108951642
2024-02-28,491.3785998821219,268.26684047482837
2024-02-29,496.9264283627128,268.0704633441046
2024-03-01,503.8379998507809,266.50151441354666
2024-03-04,538.010464365443,274.4694967999643
2024-03-05,569.0846578568373,278.9379174520006
2024-03-06,576.0611886827286,279.6712214124144
2024-03-07,592.0643825331597,277.2794564334422
2024-03-08,585.0958136491922,284.3455554074707
2024-03-11,619.1627287820421,294.0875027584195
2024-03-12,626.0345166436717,285.669422447024
2024-03-13,642.2034423035541,297.16589238710907
2024-03-14,618.3157502633161,303.11579297510394
2024-03-15,591.6829925033946,298.2373937912596
2024-03-18,623.6765989994092,293.900223032417
2024-03-19,633.5570223313433,297.2015758656383
2024-03-20,601.7650572618304,295.4390451390211
2024-03-21,571.3750236031292,295.1509506627529
2024-03-22,571.097772849781,307.9045004127831
2024-03-25,587.5758616612819,320.35576503665624
2024-03-26,589.8707955405301,317.3982923549367
2024-03-27,586.1157223495777,315.60250692271745
2024-03-28,619.1683406444503,315.9274834019292
2024-04-02,619.8116496343962,320.79235002821645
2024-04-03,617.460825193143,315.8235322678559
2024-04-04,639.4483748441322,316.71016960273585
2024-04-05,603.3315838180313,306.82380297957815
2024-04-08,599.894406192177,300.9254203269844
2024-04-09,595.6246520474327,306.8880825362756
2024-04-10,616.8269163371702,314.69487182892374
2024-04-11,640.0238557506059,322.79350218484433
2024-04-12,675.4535131592768,325.5533990246257
2024-04-15,729.9224855264312,333.27012454137696
2024-04-16,732.9920408721072,337.3703324244699
2024-04-17,764.06873246872,333.6512102461968
2024-04-18,757.523088150184,329.6052584968783
2024-04-19,720.4732776524812,325.6721621826746
2024-04-22,753.9346232315831,321.53802824623693
2024-04-23,735.7008503100301,320.9621716927791
2024-04-24,710.9815912796635,325.91002043413687
2024-04-25,704.5351937408207,325.634835739135
2024-04-26,721.128628530488,318.68426099584445
2024-04-29,759.1639799406428,315.02072300294526
2024-04-30,746.9787288010126,316.50277228834693
2024-05-02,726.9392688509882,307.32875333858414
2024-05-03,670.8769702639071,308.4592959778601
2024-05-06,672.1104522717297,303.92079113649095
2024-05-07,663.3497543617617,305.7109454284065
